"telemetry_date","product_type","avg_disconnects","crash_rate","avg_temp_c","rows"
2025-03-10,Aviation Headsets,0.400,0.2000,32.16,5
2024-10-04,Speakers,0.400,0.0000,31.69,7
2025-01-24,Earbuds,0.429,0.0000,29.92,18
2024-04-13,Speakers,0.000,0.0000,25.53,4
2025-02-15,Portable PA,0.000,0.0000,36.97,3
2025-06-04,Home Theater,0.214,0.0000,34.44,15
2024-04-10,Earbuds,0.286,0.0625,33.35,16
2024-09-04,Earbuds,0.750,0.0000,30.18,17
2025-07-15,Earbuds,0.357,0.0000,31.20,17
2025-06-22,Home Theater,0.111,0.0000,32.61,11
2025-05-16,Speakers,0.250,0.0000,31.38,4
2024-08-25,Earbuds,0.500,0.0000,29.99,15
2025-03-23,Headphones,0.452,0.0172,32.52,176
2024-07-10,Speakers,0.750,0.0000,34.22,5
2025-12-30,Portable PA,0.125,0.0000,30.21,8
2024-09-19,Home Theater,0.250,0.0000,27.60,9
2024-02-06,Home Theater,0.182,0.0000,32.14,12
2024-05-14,Speakers,0.833,0.0000,28.18,6
2025-10-30,Aviation Headsets,0.000,0.0000,28.80,1
2025-06-07,Earbuds,0.429,0.0435,34.41,23
2025-03-01,Home Theater,0.200,0.0000,28.85,6
2025-04-25,Earbuds,0.471,0.0000,31.28,17
2025-11-25,Aviation Headsets,0.333,0.0000,32.60,3
2025-10-18,Headphones,0.424,0.0116,32.31,175
2025-11-15,Aviation Headsets,0.000,0.0000,32.20,1
2024-10-23,Home Theater,0.250,0.0000,31.91,9
2025-11-27,Speakers,0.444,0.0000,30.43,9
2025-06-23,Portable PA,0.167,0.0000,27.96,8
2024-05-21,Speakers,0.333,0.0000,30.20,3
2024-10-08,Home Theater,0.100,0.0000,34.90,10
2025-04-09,Headphones,0.543,0.0000,33.35,150
2024-07-20,Earbuds,0.250,0.0556,31.40,18
2025-10-07,Home Theater,0.000,0.0000,32.40,8
2025-01-18,Portable PA,0.500,0.0000,30.45,6
2025-07-02,Headphones,0.476,0.0196,32.68,154
2024-06-30,Home Theater,0.091,0.0000,32.62,12
2025-06-27,Aviation Headsets,1.000,0.0000,35.10,1
2025-10-07,Portable PA,0.091,0.0909,31.06,11
2025-08-17,Earbuds,0.313,0.0556,32.82,18
2024-09-29,Headphones,0.440,0.0112,32.02,178
2024-03-28,Speakers,2.000,0.0000,30.40,1
2025-08-18,Home Theater,0.333,0.0000,32.68,10
2025-02-17,Headphones,0.473,0.0073,32.51,140
2025-10-09,Aviation Headsets,0.333,0.0000,33.53,3
2025-01-28,Headphones,0.421,0.0186,31.02,163
2024-12-19,Home Theater,0.077,0.0769,30.37,13
2024-10-14,Earbuds,0.308,0.0625,32.85,16
2025-12-04,Home Theater,0.500,0.0000,36.96,10
2025-11-24,Portable PA,0.500,0.0000,35.08,5
2024-05-28,Aviation Headsets,0.500,0.0000,33.90,2
2025-08-28,Home Theater,0.375,0.0000,34.14,9
2025-09-06,Speakers,0.000,0.0000,35.73,4
2024-08-01,Speakers,0.143,0.1111,31.01,9
2024-05-23,Earbuds,0.684,0.0000,34.72,19
2025-01-20,Headphones,0.389,0.0205,32.23,148
2024-02-16,Speakers,1.667,0.0000,35.03,3
2025-01-25,Earbuds,0.500,0.0000,31.97,23
2025-07-04,Aviation Headsets,0.000,0.0000,32.38,5
2024-08-23,Headphones,0.386,0.0178,32.54,170
2024-11-25,Headphones,0.542,0.0059,32.50,171
2024-02-29,Speakers,0.667,0.0000,38.00,4
2024-05-07,Speakers,0.500,0.2500,37.18,4
2025-07-30,Speakers,0.333,0.0000,37.59,7
2025-04-12,Earbuds,0.190,0.0000,29.82,22
2025-11-15,Home Theater,0.222,0.0000,29.41,10
2025-07-27,Home Theater,0.286,0.0000,36.19,8
2024-09-16,Headphones,0.446,0.0204,31.81,150
2025-12-19,Portable PA,0.000,0.0000,26.18,6
2024-12-17,Headphones,0.359,0.0263,33.08,152
2024-03-21,Aviation Headsets,0.000,0.0000,29.95,2
2025-06-08,Earbuds,0.556,0.0000,29.55,19
2024-08-13,Portable PA,0.000,0.0000,29.07,3
2024-06-13,Earbuds,0.381,0.0455,30.59,24
2025-06-28,Home Theater,0.000,0.0769,34.73,13
2024-08-13,Aviation Headsets,0.000,0.0000,26.20,1
2025-09-01,Headphones,0.481,0.0000,32.12,150
2024-01-11,Home Theater,0.154,0.0000,30.86,13
2025-05-14,Aviation Headsets,0.200,0.0000,33.40,5
2024-07-08,Aviation Headsets,,0.0000,40.70,1
2024-08-26,Portable PA,0.167,0.1429,30.93,7
2025-07-05,Aviation Headsets,0.500,0.0000,24.40,2
2025-11-17,Headphones,0.474,0.0140,32.35,146
2024-01-04,Earbuds,0.214,0.0000,33.01,17
2025-07-30,Headphones,0.373,0.0203,31.39,149
2025-03-23,Portable PA,0.000,0.0000,36.73,4
2025-05-26,Speakers,0.333,0.0000,27.37,3
2025-06-09,Portable PA,0.000,0.0000,34.02,9
2025-02-09,Portable PA,0.000,0.0000,33.33,4
2025-12-18,Headphones,0.385,0.0256,32.15,161
2024-04-08,Home Theater,0.286,0.0000,32.98,8
2024-02-02,Aviation Headsets,0.000,0.0000,30.83,3
2024-12-14,Earbuds,0.571,0.0000,35.11,18
2024-09-25,Home Theater,0.000,0.0000,29.13,12
2024-12-09,Earbuds,0.700,0.0000,31.82,31
2025-09-23,Home Theater,0.214,0.0000,30.28,16
2024-05-07,Home Theater,0.000,0.2000,34.10,5
2024-10-08,Portable PA,0.000,0.0000,33.70,1
2024-12-11,Earbuds,0.556,0.0000,31.76,18
2024-10-29,Portable PA,0.000,0.0000,25.72,6
2024-02-08,Headphones,0.400,0.0112,31.39,182
2025-12-28,Headphones,0.462,0.0063,32.12,160
2024-04-21,Headphones,0.373,0.0061,31.85,167
2025-04-05,Headphones,0.348,0.0076,32.19,138
2024-01-19,Speakers,0.500,0.0000,30.23,4
2025-04-30,Home Theater,0.308,0.0000,30.71,15
2024-08-24,Headphones,0.340,0.0128,32.11,158
2025-01-12,Speakers,0.250,0.0000,33.46,5
2025-11-15,Speakers,0.167,0.0000,36.72,6
2024-05-26,Headphones,0.344,0.0119,31.91,171
2024-08-20,Headphones,0.426,0.0117,32.39,172
2025-03-20,Aviation Headsets,0.000,0.0000,31.60,5
2024-08-16,Aviation Headsets,0.333,0.0000,39.20,3
2025-12-16,Headphones,0.336,0.0325,32.12,157
2024-12-01,Home Theater,0.273,0.0000,28.42,12
2025-01-19,Headphones,0.419,0.0139,31.91,145
2025-03-03,Headphones,0.387,0.0075,31.87,133
2024-04-13,Portable PA,0.000,0.0000,31.56,5
2025-10-10,Aviation Headsets,0.000,0.0000,31.03,3
2024-03-18,Headphones,0.506,0.0171,32.71,177
2025-10-13,Aviation Headsets,0.500,0.0000,34.85,2
2024-11-19,Headphones,0.336,0.0073,32.74,138
2024-11-07,Earbuds,0.318,0.0370,33.07,27
2025-04-10,Aviation Headsets,0.667,0.0000,37.87,3
2025-04-29,Home Theater,0.231,0.0000,33.07,15
2025-06-26,Home Theater,0.000,0.2222,34.67,9
2025-08-02,Aviation Headsets,0.000,0.0000,32.60,4
2025-10-19,Headphones,0.354,0.0162,32.46,185
2025-04-12,Headphones,0.281,0.0059,32.17,174
2025-12-06,Portable PA,0.400,0.0000,30.46,5
2024-01-05,Portable PA,0.000,0.0000,29.70,4
2024-03-27,Aviation Headsets,0.000,0.0000,25.20,1
2025-11-24,Home Theater,0.000,0.0000,35.30,6
2024-08-30,Earbuds,0.750,0.0000,31.92,18
2025-12-22,Earbuds,0.364,0.0000,32.14,25
2024-05-28,Speakers,3.000,0.0000,36.00,1
2025-01-16,Portable PA,0.500,0.0000,29.80,4
2025-10-28,Aviation Headsets,0.000,0.0000,27.40,2
2024-08-19,Aviation Headsets,0.000,0.0000,28.10,1
2024-10-24,Home Theater,0.000,0.1250,33.26,8
2024-05-12,Headphones,0.414,0.0181,31.92,169
2024-11-08,Aviation Headsets,0.000,0.0000,26.60,2
2024-05-19,Aviation Headsets,0.333,0.0000,33.53,3
2024-10-19,Portable PA,0.000,0.1250,33.03,8
2024-04-20,Headphones,0.453,0.0068,31.94,154
2025-08-14,Portable PA,0.000,0.0000,32.10,8
2024-01-25,Aviation Headsets,0.333,0.0000,33.30,4
2024-08-12,Aviation Headsets,0.000,0.0000,33.85,2
2024-09-23,Speakers,0.000,0.0000,34.80,3
2024-05-06,Portable PA,0.667,0.0000,27.03,3
2025-11-14,Portable PA,0.000,0.2000,32.28,5
2025-10-31,Home Theater,0.000,0.0000,32.29,8
2025-10-22,Headphones,0.472,0.0060,32.36,169
2024-04-22,Speakers,0.333,0.0000,33.40,7
2025-05-10,Aviation Headsets,0.333,0.0000,34.43,3
2024-02-12,Aviation Headsets,0.000,0.0000,31.67,3
2025-01-14,Headphones,0.370,0.0058,32.50,179
2024-06-22,Earbuds,0.120,0.0000,32.34,27
2025-05-28,Headphones,0.480,0.0125,31.87,163
2024-09-26,Earbuds,0.368,0.0455,33.30,22
2024-06-27,Speakers,1.000,0.0000,30.04,5
2025-05-23,Home Theater,0.167,0.0000,31.65,15
2025-03-22,Home Theater,0.600,0.0000,29.66,5
2025-05-31,Home Theater,0.455,0.0000,33.61,15
2025-09-15,Earbuds,0.667,0.0000,27.39,24
2025-10-24,Aviation Headsets,0.000,0.0000,31.20,1
2024-11-13,Headphones,0.478,0.0301,31.43,172
2024-12-30,Portable PA,0.333,0.0000,30.80,6
2024-02-10,Aviation Headsets,0.250,0.0000,27.40,4
2025-11-27,Earbuds,0.467,0.0000,31.25,16
2025-08-13,Earbuds,0.467,0.0000,28.63,17
2024-05-02,Portable PA,0.400,0.0000,38.36,5
2025-05-31,Portable PA,0.167,0.0000,32.92,6
2025-12-10,Speakers,0.500,0.0000,27.88,5
2025-05-05,Portable PA,0.000,0.0000,35.80,5
2024-10-12,Earbuds,0.467,0.0000,32.00,19
2024-11-28,Portable PA,0.250,0.0000,28.06,8
2024-03-23,Home Theater,0.167,0.0000,31.18,6
2025-02-08,Speakers,0.250,0.0000,33.85,4
2025-06-02,Aviation Headsets,0.400,0.2000,29.46,5
2024-12-03,Home Theater,0.000,0.0000,33.20,11
2025-09-11,Speakers,0.000,0.0000,31.35,4
2024-07-09,Home Theater,0.250,0.0000,37.55,8
2024-11-19,Aviation Headsets,0.000,0.0000,33.50,1
2024-10-13,Portable PA,0.000,0.0000,28.74,5
2025-05-31,Earbuds,0.455,0.0833,34.03,12
2025-02-01,Aviation Headsets,0.000,0.0000,39.23,4
2024-02-25,Home Theater,0.077,0.0000,34.41,13
2025-02-05,Portable PA,0.000,0.0000,34.69,7
2025-05-12,Earbuds,0.269,0.0741,32.94,27
2024-07-02,Earbuds,0.556,0.0000,33.08,19
2025-04-24,Headphones,0.404,0.0196,32.17,157
2024-11-05,Aviation Headsets,0.000,0.0000,34.05,2
2024-01-06,Portable PA,0.333,0.0000,30.50,6
2025-08-10,Headphones,0.351,0.0219,32.58,186
2024-11-09,Earbuds,0.357,0.0000,33.36,17
2024-06-16,Home Theater,0.000,0.0000,32.81,7
2024-07-22,Headphones,0.383,0.0061,32.09,164
2025-03-31,Headphones,0.377,0.0124,32.29,166
2024-12-28,Portable PA,0.333,0.0000,26.30,6
2024-03-21,Earbuds,0.550,0.0400,34.21,25
2025-12-25,Headphones,0.514,0.0124,31.61,163
2024-11-03,Earbuds,0.600,0.0000,34.31,20
2025-06-08,Home Theater,0.100,0.0000,34.41,10
2024-05-15,Earbuds,0.300,0.0000,31.29,26
2025-04-19,Earbuds,0.520,0.0000,33.08,26
2024-01-18,Home Theater,0.273,0.0000,30.31,11
2024-10-28,Speakers,0.667,0.0000,30.86,7
2025-02-27,Home Theater,0.167,0.0000,27.58,8
2025-12-04,Earbuds,0.500,0.0000,31.07,22
2024-05-11,Aviation Headsets,0.000,0.0000,28.70,1
2025-06-10,Headphones,0.380,0.0189,31.35,160
2025-11-03,Portable PA,0.000,0.0000,23.25,2
2024-01-19,Earbuds,0.500,0.0000,33.75,21
2024-09-10,Portable PA,0.000,0.1667,25.67,6
2025-06-16,Home Theater,0.222,0.0000,33.34,9
2025-06-09,Earbuds,0.417,0.0667,32.99,15
2024-04-22,Portable PA,0.000,0.0000,33.80,7
2025-12-11,Earbuds,0.727,0.0000,34.48,12
2024-08-09,Headphones,0.438,0.0189,32.07,160
2024-12-28,Home Theater,0.000,0.0000,34.86,5
2025-09-28,Speakers,0.571,0.0000,32.59,7
2025-11-09,Aviation Headsets,0.333,0.0000,35.50,3
2024-12-30,Speakers,0.167,0.0000,33.87,7
2025-05-16,Headphones,0.415,0.0192,32.89,159
2025-09-01,Home Theater,0.375,0.0000,34.16,8
2025-07-20,Portable PA,0.000,0.0000,25.90,3
2024-10-10,Aviation Headsets,0.400,0.0000,33.52,5
2025-01-04,Portable PA,0.286,0.0000,32.39,8
2025-01-12,Portable PA,0.000,0.0000,41.70,1
2025-12-18,Earbuds,0.579,0.0000,32.11,19
2024-11-27,Speakers,0.000,0.0000,30.02,6
2025-07-03,Aviation Headsets,0.000,0.0000,26.40,2
2024-09-10,Speakers,0.333,0.0000,30.60,6
2025-06-10,Earbuds,0.308,0.0000,32.91,17
2024-04-18,Earbuds,0.476,0.0000,28.67,21
2024-06-12,Headphones,0.542,0.0065,32.22,156
2024-03-23,Headphones,0.349,0.0060,32.88,167
2025-09-25,Home Theater,0.125,0.0000,33.79,9
2025-03-27,Headphones,0.420,0.0064,31.79,158
2025-07-26,Earbuds,0.682,0.0000,33.22,25
2024-04-24,Home Theater,0.000,0.0000,30.74,9
2024-12-08,Home Theater,0.000,0.0000,31.17,9
2024-06-10,Earbuds,0.389,0.0000,33.96,18
2024-06-27,Portable PA,0.000,0.0000,33.62,5
2025-05-15,Aviation Headsets,0.000,0.5000,31.30,2
2025-05-20,Speakers,0.250,0.0000,32.63,4
2025-01-20,Speakers,1.667,0.0000,30.57,3
2025-01-21,Portable PA,0.500,0.0000,38.95,2
2025-05-11,Earbuds,0.412,0.0500,30.41,21
2024-01-14,Headphones,0.515,0.0290,31.57,141
2024-11-04,Speakers,0.000,0.0000,30.72,6
2024-12-05,Home Theater,0.111,0.0000,35.31,9
2024-11-30,Earbuds,0.556,0.0000,31.82,19
2025-10-04,Aviation Headsets,0.250,0.0000,34.13,4
2024-01-15,Earbuds,0.471,0.0000,31.29,18
2025-04-14,Home Theater,0.000,0.0000,30.28,8
2025-01-18,Speakers,0.375,0.0000,31.70,9
2024-05-31,Aviation Headsets,0.000,0.0000,30.80,2
2024-05-30,Aviation Headsets,0.000,0.0000,41.95,2
2025-11-17,Earbuds,0.370,0.0000,29.97,27
2025-02-01,Speakers,0.000,0.0000,29.35,2
2024-06-19,Earbuds,0.250,0.0417,29.27,25
2024-10-02,Home Theater,0.444,0.0000,35.46,9
2024-06-23,Portable PA,0.500,0.0000,29.90,3
2024-02-10,Headphones,0.457,0.0146,31.97,141
2025-08-23,Headphones,0.503,0.0063,31.54,161
2025-07-25,Earbuds,0.474,0.0500,30.22,21
2025-01-02,Portable PA,0.143,0.0000,30.69,8
2025-09-25,Speakers,0.250,0.0000,33.05,4
2025-06-05,Earbuds,0.471,0.0556,32.71,18
2024-02-10,Portable PA,0.333,0.0000,28.53,4
2025-11-24,Headphones,0.464,0.0198,32.68,206
2024-01-20,Earbuds,0.273,0.0000,31.97,14
2024-05-10,Headphones,0.469,0.0127,33.18,160
2025-05-22,Home Theater,0.167,0.0000,32.13,6
2024-11-17,Earbuds,0.500,0.0000,31.14,16
2024-10-20,Portable PA,0.571,0.0000,26.51,7
2025-11-24,Speakers,0.500,0.0000,31.60,4
2025-01-27,Portable PA,0.167,0.0000,33.58,8
2025-10-08,Headphones,0.532,0.0204,32.70,150
2024-01-11,Portable PA,0.000,0.0000,29.30,4
2024-09-12,Portable PA,0.167,0.0000,36.26,7
2025-04-21,Home Theater,0.167,0.0833,32.39,12
2024-06-23,Earbuds,0.500,0.0000,33.75,20
2025-11-17,Aviation Headsets,0.000,0.0000,27.40,2
2024-05-24,Aviation Headsets,0.333,0.0000,29.35,4
2025-11-21,Headphones,0.342,0.0060,31.13,171
2024-12-13,Home Theater,0.222,0.0000,31.29,10
2025-07-13,Speakers,0.667,0.0000,36.80,3
2024-04-24,Headphones,0.425,0.0063,31.49,162
2024-08-07,Portable PA,0.000,0.0000,32.00,3
2025-05-08,Speakers,0.200,0.0000,27.98,5
2024-07-04,Earbuds,0.444,0.0556,30.22,18
2025-04-16,Speakers,0.000,0.0000,31.30,3
2024-03-10,Speakers,0.000,0.0000,34.70,3
2024-06-02,Portable PA,0.000,0.0000,28.73,3
2025-08-09,Earbuds,0.583,0.0000,32.25,13
2024-12-03,Speakers,0.000,0.0000,35.50,1
2025-07-01,Aviation Headsets,1.000,0.0000,29.40,3
2025-03-17,Headphones,0.365,0.0158,31.60,193
2024-02-20,Portable PA,0.400,0.0000,31.57,6
2024-05-23,Headphones,0.349,0.0242,31.88,167
2024-03-23,Earbuds,0.400,0.0000,30.93,22
2025-03-09,Aviation Headsets,0.000,0.0000,36.80,1
2024-10-14,Headphones,0.464,0.0066,31.32,154
2025-09-29,Home Theater,0.154,0.0000,30.58,13
2025-01-30,Earbuds,0.526,0.0476,32.63,21
2024-11-13,Home Theater,0.500,0.0000,36.55,6
2024-04-04,Headphones,0.582,0.0127,31.58,159
2025-01-06,Aviation Headsets,1.000,0.5000,42.55,2
2025-05-02,Headphones,0.509,0.0272,32.35,187
2024-04-01,Home Theater,0.200,0.0000,33.08,5
2024-06-20,Earbuds,0.368,0.0000,28.25,21
2024-11-07,Aviation Headsets,0.250,0.0000,31.85,4
2025-08-23,Home Theater,1.000,0.0000,39.64,5
2024-08-11,Earbuds,0.391,0.0000,28.59,26
2025-01-06,Portable PA,0.000,0.0000,34.12,5
2025-12-27,Speakers,1.000,0.0000,32.40,2
2025-10-19,Portable PA,0.333,0.0000,28.40,5
2024-09-21,Headphones,0.338,0.0119,32.13,169
2024-10-13,Speakers,0.500,0.1111,33.17,10
2025-12-12,Portable PA,0.222,0.0000,33.98,9
2025-05-22,Earbuds,0.381,0.0000,30.23,26
2024-03-12,Headphones,0.460,0.0066,32.67,154
2025-04-23,Speakers,0.400,0.2000,39.00,5
2024-06-26,Headphones,0.374,0.0194,31.32,157
2024-08-05,Speakers,0.429,0.0000,26.20,7
2024-08-25,Aviation Headsets,0.500,0.0000,33.53,6
2025-12-27,Home Theater,0.133,0.0667,30.95,15
2024-12-11,Speakers,0.500,0.0000,33.85,4
2025-01-03,Home Theater,0.250,0.0000,38.60,4
2024-09-24,Portable PA,0.500,0.0000,26.15,4
2024-08-03,Home Theater,0.200,0.0000,32.38,6
2025-02-15,Speakers,0.000,0.0000,31.87,7
2025-12-30,Earbuds,0.294,0.0000,31.49,19
2025-07-21,Headphones,0.430,0.0208,33.27,145
2024-12-10,Headphones,0.478,0.0191,31.49,159
2025-07-28,Earbuds,0.150,0.0000,33.08,24
2024-03-07,Aviation Headsets,0.000,0.0000,33.30,1
2024-07-28,Headphones,0.414,0.0179,32.43,169
2024-11-22,Portable PA,0.000,0.0000,36.30,4
2025-08-31,Headphones,0.395,0.0223,32.22,182
2024-11-15,Home Theater,0.545,0.0000,30.30,11
2024-01-15,Speakers,0.200,0.0000,29.75,6
2025-05-07,Aviation Headsets,0.000,1.0000,36.40,1
2024-04-26,Aviation Headsets,0.000,0.3333,29.30,3
2024-04-05,Earbuds,0.263,0.0000,31.07,23
2025-07-20,Home Theater,0.385,0.0000,31.11,14
2024-07-30,Home Theater,0.444,0.0000,34.40,9
2025-03-24,Aviation Headsets,0.500,0.0000,33.25,2
2025-08-16,Earbuds,0.300,0.0476,31.93,21
2025-05-28,Home Theater,0.143,0.0000,35.14,7
2024-06-21,Speakers,0.000,0.0000,32.30,1
2024-10-18,Home Theater,0.083,0.0000,30.97,12
2025-01-26,Home Theater,0.000,0.0000,32.49,11
2025-05-12,Aviation Headsets,0.000,0.0000,44.60,1
2025-07-29,Earbuds,0.524,0.1000,31.55,21
2024-11-06,Earbuds,0.692,0.0000,32.35,15
2024-07-21,Speakers,0.250,0.0000,21.05,4
2024-03-22,Home Theater,0.714,0.0000,26.54,7
2025-03-18,Headphones,0.455,0.0139,31.95,147
2024-09-20,Earbuds,0.647,0.0000,31.32,17
2024-01-14,Speakers,0.375,0.0000,32.74,8
2025-08-24,Speakers,0.667,0.0000,27.83,4
2024-12-16,Speakers,0.429,0.1429,31.94,7
2025-10-15,Headphones,0.471,0.0200,31.77,154
2025-06-18,Portable PA,0.250,0.0000,37.26,8
2025-10-20,Speakers,0.000,0.0000,32.68,4
2025-12-11,Headphones,0.510,0.0234,31.00,171
2024-07-03,Home Theater,0.000,0.0000,35.56,5
2025-11-28,Speakers,0.500,0.0000,31.58,4
2024-11-21,Aviation Headsets,0.000,0.2500,34.93,4
2024-11-26,Earbuds,0.400,0.0000,29.36,15
2024-12-20,Headphones,0.377,0.0123,31.03,166
2024-11-26,Headphones,0.513,0.0062,32.77,164
2024-02-10,Speakers,0.000,0.0000,36.05,4
2025-03-13,Earbuds,0.500,0.0000,32.98,13
2024-11-24,Portable PA,0.200,0.0000,27.23,6
2025-05-07,Earbuds,0.579,0.0000,31.58,22
2024-07-08,Headphones,0.375,0.0331,32.24,152
2025-03-23,Home Theater,0.143,0.0000,28.34,7
2025-05-23,Earbuds,0.571,0.0000,31.59,22
2024-10-21,Speakers,0.500,0.0000,32.90,2
2025-11-20,Home Theater,0.125,0.0000,31.69,8
2025-02-14,Portable PA,0.000,0.0000,30.12,5
2024-10-25,Speakers,1.000,0.0000,25.74,5
2025-08-16,Portable PA,0.000,0.0000,31.33,7
2024-06-21,Aviation Headsets,0.000,0.0000,36.67,3
2025-03-27,Speakers,0.250,0.0000,36.90,4
2024-07-31,Home Theater,0.250,0.0000,30.55,12
2024-01-05,Speakers,0.333,0.0000,31.62,11
2025-06-26,Headphones,0.476,0.0169,31.45,178
2024-11-12,Headphones,0.460,0.0000,31.46,137
2024-09-13,Headphones,0.463,0.0000,31.95,165
2024-02-15,Aviation Headsets,0.000,0.0000,37.87,3
2025-01-10,Speakers,0.667,0.0000,29.50,3
2024-02-06,Headphones,0.484,0.0070,33.09,143
2025-05-08,Aviation Headsets,0.333,0.0000,31.73,4
2024-05-29,Earbuds,0.474,0.0000,33.90,21
2025-01-06,Speakers,1.333,0.0000,37.00,4
2024-10-21,Portable PA,0.000,0.0000,30.60,3
2024-04-09,Home Theater,0.182,0.0000,29.41,12
2025-09-23,Speakers,0.500,0.0000,30.98,4
2024-04-24,Speakers,0.000,0.0000,39.20,1
2024-01-08,Portable PA,0.167,0.0000,29.52,6
2024-08-26,Earbuds,0.467,0.0000,31.68,16
2025-10-24,Speakers,0.500,0.0000,30.65,4
2024-06-04,Home Theater,0.100,0.0000,31.41,11
2024-04-25,Earbuds,0.579,0.0000,31.55,20
2024-01-26,Aviation Headsets,0.667,0.0000,33.50,3
2024-02-16,Portable PA,0.400,0.0000,30.52,5
2025-05-11,Headphones,0.504,0.0200,31.80,152
2025-06-19,Aviation Headsets,0.250,0.0000,31.13,4
2025-05-08,Earbuds,0.643,0.0000,31.31,14
2025-04-29,Speakers,0.000,0.0000,32.30,2
2025-11-05,Earbuds,0.667,0.0556,34.23,19
2024-07-30,Speakers,0.571,0.0000,29.65,8
2025-05-29,Portable PA,0.125,0.0000,29.58,10
2024-11-22,Aviation Headsets,0.000,0.0000,27.50,2
2025-02-07,Portable PA,0.000,0.0000,29.36,7
2024-06-26,Earbuds,0.278,0.0000,27.97,19
2025-03-29,Aviation Headsets,0.000,0.0000,33.58,4
2025-08-15,Aviation Headsets,0.200,0.0000,29.53,6
2025-12-23,Aviation Headsets,0.000,0.0000,30.90,1
2025-03-01,Headphones,0.450,0.0060,32.38,168
2024-11-19,Portable PA,0.400,0.0000,27.54,5
2025-03-27,Home Theater,0.000,0.0000,34.97,7
2024-12-21,Home Theater,0.333,0.0000,33.76,12
2024-01-16,Home Theater,0.273,0.0000,36.26,11
2024-09-29,Speakers,1.000,0.0000,30.30,1
2025-09-17,Earbuds,0.474,0.0000,31.02,21
2025-04-15,Earbuds,0.722,0.0000,34.86,19
2025-10-26,Headphones,0.431,0.0168,31.81,181
2024-07-29,Headphones,0.449,0.0118,32.34,172
2024-04-24,Earbuds,0.154,0.0000,32.22,15
2025-12-14,Aviation Headsets,0.000,0.0000,29.03,3
2024-02-13,Headphones,0.481,0.0116,32.42,177
2024-08-09,Home Theater,0.000,0.0000,35.97,6
2024-04-30,Headphones,0.352,0.0060,32.15,169
2024-04-11,Earbuds,0.421,0.0000,33.43,21
2025-08-27,Aviation Headsets,0.000,0.0000,46.70,1
2025-05-30,Earbuds,0.200,0.0000,33.39,24
2024-01-09,Home Theater,0.214,0.0000,31.58,15
2024-01-18,Headphones,0.389,0.0116,32.54,172
2024-03-06,Speakers,0.333,0.0000,34.18,4
2024-02-13,Portable PA,0.286,0.0000,33.16,7
2025-04-13,Home Theater,0.200,0.0000,38.22,5
2024-11-14,Home Theater,0.000,0.0000,27.50,2
2025-06-03,Home Theater,0.125,0.0000,33.89,8
2025-10-23,Portable PA,0.000,0.0000,33.40,4
2025-04-04,Speakers,0.333,0.0000,33.60,3
2025-09-20,Portable PA,0.000,0.0000,25.23,3
2025-12-18,Portable PA,0.000,0.0000,28.70,4
2025-02-02,Home Theater,0.176,0.0000,29.95,17
2025-08-27,Headphones,0.426,0.0337,31.85,181
2024-06-14,Headphones,0.416,0.0056,32.17,181
2025-08-26,Aviation Headsets,0.000,0.0000,35.80,3
2024-09-07,Speakers,0.600,0.0000,31.00,6
2024-03-22,Earbuds,0.357,0.0000,32.94,17
2024-10-05,Speakers,0.143,0.0000,37.34,7
2025-10-03,Headphones,0.441,0.0000,31.02,161
2024-02-27,Earbuds,0.560,0.0370,32.58,27
2025-02-07,Headphones,0.319,0.0139,31.39,147
2025-10-14,Headphones,0.415,0.0068,32.10,148
2024-08-24,Portable PA,0.500,0.1667,36.32,6
2025-07-06,Portable PA,0.000,0.0000,30.57,3
2024-05-13,Earbuds,0.250,0.0435,30.64,23
2025-12-03,Speakers,0.000,0.0000,31.18,4
2024-05-14,Home Theater,0.250,0.0000,30.50,4
2025-06-13,Headphones,0.514,0.0000,32.55,152
2025-04-12,Portable PA,0.286,0.0000,31.73,7
2024-11-15,Speakers,0.500,0.0000,34.50,5
2024-05-18,Headphones,0.408,0.0183,32.23,166
2024-12-25,Earbuds,0.583,0.0000,33.77,26
2024-05-17,Home Theater,0.100,0.0000,29.81,10
2025-04-27,Portable PA,0.000,0.2000,30.44,5
2024-05-03,Headphones,0.570,0.0242,33.22,169
2024-03-13,Earbuds,0.250,0.0000,32.25,18
2024-01-22,Home Theater,0.000,0.0000,32.22,13
2024-12-31,Home Theater,0.214,0.0000,30.65,15
2025-12-03,Home Theater,0.077,0.0000,32.76,14
2024-02-25,Aviation Headsets,0.000,0.0000,31.60,2
2024-02-28,Home Theater,0.125,0.0000,30.09,17
2025-05-16,Home Theater,0.100,0.0000,31.75,12
2025-11-18,Headphones,0.409,0.0188,32.73,161
2024-08-22,Headphones,0.453,0.0130,32.73,158
2025-08-04,Speakers,0.000,0.0000,33.63,4
2024-04-06,Earbuds,0.167,0.0000,31.61,14
2025-07-14,Portable PA,0.125,0.0000,30.23,8
2025-09-11,Earbuds,0.308,0.0000,29.61,17
2025-03-10,Headphones,0.465,0.0118,32.11,170
2025-09-12,Aviation Headsets,0.000,0.0000,26.70,1
2025-11-13,Portable PA,0.000,0.0000,34.28,4
2024-03-27,Speakers,0.333,0.3333,25.47,3
2024-06-07,Earbuds,0.583,0.0000,29.20,18
2024-03-24,Portable PA,0.333,0.0000,28.17,3
2025-11-04,Headphones,0.423,0.0197,32.02,154
