"mfg_id","date","factory_id","product_id","units_produced","scrap_units","downtime_hours","shift"
MFG-610571458,"2024-01-10",WH-013,PRD-99353,836.0,32,"0.28",A
MFG-303779702,"2025-12-13",WH-005,PRD-40784,,7,"2.32",B
MFG-832603009,"2025-12-02",WH-013,PRD-41385,707.0,40,"0.75",A
MFG-981845494,"2024-05-12",WH-013,PRD-40982,459.0,26,"2.73",
MFG-246271354,"2025-03-02",WH-014,PRD-98555,1324.0,73,"0.04",B
MFG-274581336,"2024-03-08",WH-006,PRD-96511,979.0,4,"0.91 hrs",A
MFG-252029743,"2024-07-09",WH-005,PRD-95180,1033.0,46,"3.35",C
MFG-927875343,"2024-01-01",WH-002,PRD-82845,1223.0,53,"1.07",A
MFG-308179503,"2024-11-28",WH-006,PRD-89457,1089.0,26,"0.65",B
MFG-877012678,"2024-10-22",WH-002,PRD-99353,1207.0,20,"0.23",A
MFG-194134401,"2025-02-28",WH-002,PRD-93130,920.0,23,"0.38",B
MFG-358687356,"2024-02-27",WH-014,PRD-62923,785.0,39,"0.12",A
MFG-302664686,"2024-11-21",WH-014,PRD-81511,751.0,24,"1.21 hrs",B
MFG-133862370,"2025-11-17",WH-013,PRD-93130,429.0,12,"0.79",A
MFG-230548838,"2024-07-26",WH-002,PRD-95180,1471.0,65,"0.72",A
MFG-707617045,"2025-08-19",WH-005,PRD-41385,897.0,5,"2.3",A
MFG-456458496,"2025-11-09",WH-014,PRD-67912,908.0,41,"0.81",A
MFG-680892694,"2024-03-16",WH-005,PRD-12757,1113.0,64,"0.38",B
MFG-234835165,"2024-09-21",WH-006,PRD-65461,718.0,3,"2.06",
MFG-832474521,"2025-10-24",WH-002,PRD-44237,781.0,43,"0.39",B
MFG-892448624,"2025-03-11",WH-006,PRD-40982,1079.0,29,"0.16",A
MFG-963485338,"2025-01-14",WH-014,PRD-62923,1349.0,38,"0.14",B
MFG-790480781,"2024-11-28",WH-013,PRD-98555,1040.0,20,"0.11",B
MFG-509741675,"2024-07-22",WH-002,PRD-63354,773.0,5,"1.62",C
MFG-581331323,"2025-05-30",WH-005,PRD-25906,1049.0,34,"0.07",B
MFG-232778851,"2024-08-02",WH-013,PRD-79822,952.0,35,"2.49",C
MFG-927755652,"2025-03-16",WH-013,PRD-10221,372.0,14,"2.11",C
MFG-356917467,"2025-01-31",WH-002,PRD-47606,,31,"0.56",A
MFG-853767486,"2024-05-04",WH-014,PRD-21114,1022.0,50,"0.51",C
MFG-624737106,"2024-01-17",WH-002,PRD-91351,1096.0,18,"0.02",A
MFG-238269342,"2025-09-07",WH-002,PRD-68008,808.0,27,"0.17",B
MFG-329522771,"2025-07-25",WH-005,PRD-68082,969.0,42,"0.01",A
MFG-974260155,"2024-09-08",WH-006,PRD-81511,767.0,3,"5.81",A
MFG-450122886,"2025-02-08",WH-014,PRD-65518,1377.0,42,"0.0",C
MFG-399259002,"2024-08-07",WH-006,PRD-65461,1139.0,42,"0.64",A
MFG-543170245,"2025-04-19",WH-006,PRD-65461,928.0,42,"1.62",C
MFG-519347736,"2024-05-10",WH-006,PRD-79329,874.0,36,"1.18",B
MFG-533304240,"2025-06-14",WH-005,PRD-63354,1270.0,38,"3.04",B
MFG-805717125,"2024-09-17",WH-013,PRD-89457,1194.0,26,"0.83",A
MFG-522134722,"2025-06-10",WH-013,PRD-12757,678.0,28,"0.19",B
MFG-404386595,"2024-08-05",WH-006,PRD-66155,1050.0,53,"0.58",C
MFG-393917251,"2025-09-11",WH-002,PRD-38080,812.0,41,"0.22",
MFG-760399796,"2025-10-28",WH-006,PRD-96511,839.0,25,"1.35",B
MFG-271508424,"2025-10-26",WH-002,PRD-35112,164.0,6,"0.04",B
MFG-539974545,"2024-02-02",WH-005,PRD-30635,1182.0,68,"2.78",B
MFG-783605315,"2025-09-20",WH-013,PRD-81511,1274.0,16,"0.02",B
MFG-662440304,"2024-09-04",WH-002,PRD-19171,1044.0,47,"0.15 hrs",C
MFG-126394840,"2025-02-12",WH-002,PRD-61876,784.0,20,"0.75",A
MFG-567351705,"2024-10-08",WH-013,PRD-90120,1011.0,5,"0.34",C
MFG-616790261,"2024-11-25",WH-002,PRD-42527,938.0,22,"0.34",C
MFG-159031699,"2025-06-24",WH-013,PRD-24371,814.0,16,"1.38",A
MFG-958436551,"2025-08-30",WH-014,PRD-40007,701.0,8,"0.11",C
MFG-810867719,"2024-01-07",WH-005,PRD-96511,1336.0,22,"1.57",A
MFG-145950894,"2024-10-21",WH-005,PRD-90120,998.0,37,"0.27",A
MFG-420764672,"2024-10-11",WH-005,PRD-64040,1126.0,60,"4.21",A
MFG-868037046,"2025-04-17",WH-005,PRD-64040,600.0,2,"1.08",A
MFG-275880890,"2024-12-12",WH-014,PRD-15229,872.0,13,"1.08",A
MFG-175686301,"2025-02-04",WH-002,PRD-25906,904.0,22,"0.06",B
MFG-979792498,"2024-06-03",WH-013,PRD-25906,744.0,4,"0.28 hrs",B
MFG-893646742,"2025-04-18",WH-002,PRD-25129,1443.0,4,"1.42",A
MFG-849145304,"2024-07-02",WH-002,PRD-94080,686.0,17,"0.66",C
MFG-647705297,"2025-07-31",WH-006,PRD-44237,1255.0,69,"0.13",C
MFG-478868217,"2024-02-21",WH-005,PRD-10074,911.0,45,"0.55",A
MFG-648623220,"2024-12-13",WH-002,PRD-42018,840.0,44,"0.37",C
MFG-140677209,"2024-01-16",WH-006,PRD-71348,977.0,16,"1.12",A
MFG-987975478,"2025-02-04",WH-013,PRD-25129,836.0,13,"0.0",A
MFG-498151953,"2025-01-27",WH-014,PRD-65461,1258.0,73,"1.45",B
MFG-743540225,"2025-05-25",WH-013,PRD-79329,608.0,15,"0.72",B
MFG-941091114,"2025-10-11",WH-013,PRD-19171,753.0,24,"0.45",B
MFG-989957597,"2024-08-19",WH-013,PRD-79822,721.0,41,"1.73",B
MFG-765549950,"2025-04-29",WH-013,PRD-79329,910.0,19,"0.35",C
MFG-954175672,"2025-05-20",WH-013,PRD-17100,644.0,31,"0.46 hrs",C
MFG-221822365,"2024-12-06",WH-005,PRD-41385,830.0,25,"2.25",C
MFG-392193316,"2025-07-21",WH-014,PRD-10074,735.0,35,"1.34",B
MFG-164020555,"2025-03-25",WH-006,PRD-91351,920.0,35,"0.14 hrs",B
MFG-668210309,"2024-10-15",WH-013,PRD-65518,883.0,17,"1.1 hrs",B
MFG-160276622,"2024-10-25",WH-013,PRD-66155,453.0,7,"0.5",C
MFG-326506422,"2024-12-28",WH-014,PRD-93130,907.0,27,"0.01",C
MFG-646676630,"2024-10-15",WH-013,PRD-42018,910.0,20,"0.26",A
MFG-144819473,"2025-05-03",WH-014,PRD-65518,727.0,20,"1.54",B
MFG-150018867,"2024-01-04",WH-005,PRD-67912,768.0,39,"0.37",B
MFG-384254781,"2025-05-25",WH-006,PRD-40784,884.0,48,"3.82",B
MFG-548882248,"2025-04-10",WH-005,PRD-81066,815.0,40,"0.63",B
MFG-737283305,"2024-09-20",WH-013,PRD-64040,908.0,25,"0.1",B
MFG-594174987,"2024-10-30",WH-002,PRD-91351,880.0,8,"0.18",A
MFG-383264871,"2025-07-14",WH-005,PRD-21114,1466.0,20,"1.91",C
MFG-958724391,"2025-04-15",WH-005,PRD-38080,1055.0,42,"2.96",A
MFG-416197933,"2025-10-30",WH-005,PRD-47606,777.0,28,"0.86 hrs",A
MFG-471524624,"2025-06-22",WH-005,PRD-79822,461.0,24,"0.11",A
MFG-754491566,"2024-09-02",WH-013,PRD-64040,1002.0,27,"0.12",B
MFG-351354248,"2025-06-12",WH-014,PRD-90120,857.0,15,"1.75",B
MFG-184911634,"2024-06-30",WH-006,PRD-74799,1179.0,6,"1.72",B
MFG-391632848,"2024-05-19",WH-005,PRD-90120,785.0,34,"0.42",B
MFG-237558939,"2024-05-04",WH-002,PRD-65461,1456.0,27,"0.37",A
MFG-520755448,"2024-10-06",WH-013,PRD-93130,643.0,20,"1.24",C
MFG-169111548,"2024-05-21",WH-002,PRD-35112,952.0,34,"2.71",C
MFG-894991599,"2024-07-20",WH-006,PRD-39154,784.0,12,"0.15",B
MFG-370575726,"2024-01-23",WH-002,PRD-42018,605.0,6,"1.59",C
MFG-692171797,"2024-07-24",WH-005,PRD-25906,546.0,4,"0.75",A
MFG-133199715,"2024-06-03",WH-006,PRD-79822,1035.0,36,"0.74",C
MFG-589502751,"2025-02-19",WH-005,PRD-42527,903.0,41,"1.94",B
MFG-694326745,"2025-02-14",WH-005,PRD-65724,611.0,13,"0.13",A
MFG-544847716,"2024-04-07",WH-013,PRD-79822,420.0,6,"0.76",A
MFG-426062614,"2024-05-06",WH-002,PRD-12757,1100.0,18,"0.84",B
MFG-497606126,"2024-06-26",WH-006,PRD-82845,1316.0,15,"0.27",B
MFG-504146876,"2025-12-24",WH-014,PRD-47606,975.0,22,"0.08 hrs",B
MFG-519785567,"2024-10-23",WH-005,PRD-65518,855.0,29,"3.28",A
MFG-735550226,"2025-03-23",WH-006,PRD-61876,596.0,15,"1.91",A
MFG-424769413,"2024-02-09",WH-005,PRD-81511,648.0,18,"0.01",B
MFG-523505214,"2024-04-01",WH-006,PRD-84085,1363.0,7,"0.17",A
MFG-325480327,"2025-06-28",WH-005,PRD-96511,850.0,27,"1.61",A
MFG-603846836,"2024-05-09",WH-013,PRD-10074,846.0,45,"0.63",C
MFG-711865677,"2025-05-15",WH-005,PRD-68008,1040.0,48,"1.49",A
MFG-163199251,"2025-09-01",WH-002,PRD-49117,493.0,21,"0.0",C
MFG-742339455,"2024-02-26",WH-006,PRD-63354,1279.0,23,"0.53",B
MFG-645159418,"2024-07-12",WH-002,PRD-79329,1057.0,62,"0.22 hrs",A
MFG-774908739,"2024-12-22",WH-013,PRD-63354,970.0,45,"0.73",C
MFG-401331518,"2024-06-20",WH-014,PRD-68082,1110.0,50,"2.82",A
MFG-472836651,"2025-01-02",WH-005,PRD-59672,691.0,20,"0.64 hrs",A
MFG-632818372,"2025-01-11",WH-002,PRD-59672,990.0,39,"0.79",A
MFG-501239314,"2025-11-23",WH-005,PRD-63354,271.0,3,"0.41",B
MFG-475091028,"2025-11-05",WH-002,PRD-30635,1010.0,6,"2.83",B
MFG-581604902,"2024-07-28",WH-014,PRD-74799,1030.0,58,"1.21",B
MFG-154411994,"2025-12-09",WH-014,PRD-12757,1178.0,39,"0.48",A
MFG-457006449,"2025-01-27",WH-014,PRD-79329,1289.0,52,"1.22",B
MFG-757702510,"2024-10-24",WH-006,PRD-39154,1091.0,23,"0.12",B
MFG-726971145,"2024-11-15",WH-014,PRD-15229,1101.0,8,"0.92",B
MFG-811640717,"2024-06-01",WH-006,PRD-12757,1127.0,20,"1.68",C
MFG-666007764,"2025-04-21",WH-006,PRD-79822,1206.0,52,"2.3",A
MFG-475093984,"2025-09-11",WH-002,PRD-89457,927.0,25,"0.25",A
MFG-950944545,"2024-08-07",WH-006,PRD-98555,548.0,14,"0.36",A
MFG-113578235,"2024-02-20",WH-005,PRD-94080,1265.0,42,"0.23",A
MFG-382268684,"2024-03-27",WH-002,PRD-84085,496.0,12,"1.21",A
MFG-768654798,"2025-04-21",WH-006,PRD-66155,905.0,46,"1.33",B
MFG-810939308,"2025-04-27",WH-014,PRD-91351,1500.0,74,"0.87",B
MFG-907623031,"2024-09-27",WH-013,PRD-21114,888.0,31,"0.48",C
MFG-710524329,"2025-01-09",WH-013,PRD-42018,511.0,19,"0.16",C
MFG-802514595,"2025-11-16",WH-002,PRD-64040,960.0,18,"0.68",B
MFG-681399696,"2024-02-09",WH-002,PRD-90120,,15,"4.04",A
MFG-871828065,"2025-01-05",WH-005,PRD-89457,980.0,3,"1.25",A
MFG-465788603,"2024-10-01",WH-006,PRD-12757,471.0,2,"2.59",B
MFG-288756813,"2024-09-24",WH-014,PRD-62923,1029.0,39,"0.25",C
MFG-968256048,"2025-12-01",WH-005,PRD-49117,970.0,26,"0.92",B
MFG-528945734,"2024-03-13",WH-006,PRD-90120,1139.0,22,"0.07 hrs",C
MFG-577533257,"2024-07-21",WH-002,PRD-90120,745.0,11,"0.97",A
MFG-240119885,"2024-06-23",WH-002,PRD-10074,671.0,21,"0.08",B
MFG-760604947,"2025-10-21",WH-002,PRD-40982,725.0,14,"1.53",A
MFG-909511063,"2025-07-29",WH-002,PRD-47606,734.0,37,"1.43",A
MFG-142464729,"2024-03-28",WH-013,PRD-99353,821.0,5,"1.23",B
MFG-764470769,"2025-05-20",WH-014,PRD-23104,1109.0,10,"0.29",B
MFG-976223913,"2024-03-09",WH-002,PRD-65724,815.0,47,"0.73",B
MFG-112609837,"2024-10-15",WH-005,PRD-40982,860.0,15,"1.05",B
MFG-867079659,"2025-02-13",WH-005,PRD-97153,1603.0,24,"0.07",A
MFG-598281490,"2024-04-18",WH-002,PRD-93130,738.0,4,"2.47",
MFG-872302043,"2024-11-20",WH-014,PRD-24371,872.0,48,"1.35",A
MFG-514910724,"2024-06-28",WH-014,PRD-38080,1061.0,16,"0.41 hrs",A
MFG-915393309,"2025-07-25",WH-005,PRD-39154,911.0,43,"0.13",A
MFG-650855493,"2024-12-04",WH-006,PRD-10425,522.0,7,"2.04",B
MFG-576528798,"2024-03-27",WH-005,PRD-44237,389.0,10,"1.51",
MFG-482711819,"2024-03-23",WH-002,PRD-19171,668.0,34,"0.32",B
MFG-384060066,"2024-01-20",WH-005,PRD-12757,1171.0,61,"0.62",A
MFG-213292559,"2025-08-30",WH-005,PRD-44237,,16,"1.41",C
MFG-590299036,"2024-01-10",WH-002,PRD-49117,976.0,6,"2.5",C
MFG-212233355,"2024-11-25",WH-013,PRD-65518,1183.0,46,"0.94",B
MFG-387746700,"2025-03-09",WH-014,PRD-39154,1389.0,53,"0.93",C
MFG-132650084,"2025-08-18",WH-006,PRD-17100,864.0,10,"0.64",B
MFG-649807787,"2024-09-25",WH-014,PRD-17100,731.0,43,"1.31",C
MFG-551824913,"2024-01-28",WH-014,PRD-38080,919.0,7,"0.52",A
MFG-167020243,"2025-11-06",WH-013,PRD-66155,953.0,47,"0.12",A
MFG-262203745,"2024-06-07",WH-014,PRD-76469,1012.0,23,"6.49",B
MFG-492941588,"2024-10-20",WH-014,PRD-81511,997.0,6,"1.22",C
MFG-740507618,"2024-11-21",WH-013,PRD-63354,1142.0,20,"0.24",B
MFG-229577305,"2024-03-26",WH-013,PRD-97153,648.0,9,"2.61",B
MFG-159764683,"2024-12-17",WH-005,PRD-24371,1758.0,39,"0.37",C
MFG-514999587,"2024-04-19",WH-005,PRD-95180,755.0,15,"0.96",C
MFG-929122165,"2025-11-18",WH-006,PRD-59672,569.0,4,"1.03 hrs",B
MFG-894038879,"2025-05-18",WH-006,PRD-41385,706.0,6,"0.24",C
MFG-562131674,"2025-09-10",WH-014,PRD-15229,554.0,1,"0.08 hrs",B
MFG-674443052,"2025-04-22",WH-013,PRD-12757,455.0,13,"2.89",B
MFG-648624101,"2025-05-19",WH-014,PRD-63354,1239.0,46,"0.18",C
MFG-524773856,"2025-05-27",WH-006,PRD-93130,1300.0,5,"2.34",A
MFG-734335505,"2025-11-06",WH-013,PRD-23104,1080.0,11,"0.15",C
MFG-232169616,"2024-08-13",WH-014,PRD-44237,598.0,15,"1.22",B
MFG-980063656,"2024-05-24",WH-005,PRD-79329,978.0,29,"1.45",C
MFG-532552839,"2025-03-05",WH-013,PRD-68082,1241.0,6,"0.47",A
MFG-134487687,"2024-03-30",WH-013,PRD-81066,566.0,31,"0.01",B
MFG-760543623,"2025-08-23",WH-005,PRD-10074,921.0,6,"0.87",A
MFG-634274308,"2025-09-12",WH-002,PRD-10425,1240.0,67,"0.39",A
MFG-638057855,"2024-06-17",WH-006,PRD-47606,1198.0,43,"0.23",C
MFG-407538218,"2025-04-27",WH-002,PRD-63354,1018.0,28,"0.96",C
MFG-427492889,"2024-03-20",WH-013,PRD-65724,934.0,5,"0.35",C
MFG-279518537,"2025-08-31",WH-013,PRD-40007,1059.0,53,"0.89",B
MFG-791302405,"2024-09-07",WH-006,PRD-17100,1574.0,66,"0.02",B
MFG-807745822,"2025-06-13",WH-014,PRD-99353,740.0,9,"1.82",A
MFG-595224891,"2024-09-23",WH-005,PRD-65461,1644.0,80,"0.22",A
MFG-594058189,"2024-06-30",WH-006,PRD-63354,887.0,31,"1.3",C
MFG-152927357,"2025-03-22",WH-005,PRD-65518,810.0,47,"0.09",C
MFG-720239937,"2025-12-04",WH-013,PRD-40784,660.0,21,"0.29",A
MFG-329621708,"2024-11-29",WH-006,PRD-44237,871.0,31,"0.29 hrs",A
MFG-542062919,"2025-07-05",WH-013,PRD-59672,568.0,23,"0.35",C
MFG-240955455,"2024-10-21",WH-013,PRD-91351,,11,"0.37 hrs",A
MFG-427297221,"2025-03-06",WH-014,PRD-71348,745.0,35,"1.12",A
MFG-928083839,"2025-05-31",WH-002,PRD-99353,887.0,27,"1.09",B
MFG-578480273,"2025-09-06",WH-006,PRD-93130,1193.0,10,"0.45 hrs",A
MFG-452727960,"2025-03-19",WH-005,PRD-44237,936.0,25,"1.27",B
MFG-124386786,"2025-12-11",WH-005,PRD-21114,739.0,43,"0.11",A
MFG-594931137,"2024-11-04",WH-005,PRD-76469,616.0,30,"2.78 hrs",B
MFG-238722859,"2025-12-12",WH-006,PRD-95180,970.0,6,"3.39 hrs",C
MFG-444267361,"2025-03-14",WH-013,PRD-10074,,13,"1.32",B
MFG-923947233,"2025-03-20",WH-006,PRD-10221,859.0,5,"0.83",C
MFG-632248282,"2025-08-21",WH-006,PRD-82845,926.0,6,"0.02",B
MFG-479644876,"2024-04-21",WH-013,PRD-71348,621.0,29,"0.46",
MFG-334159895,"2024-04-30",WH-006,PRD-62923,1164.0,43,"1.24",A
MFG-626298438,"2025-12-29",WH-002,PRD-61876,829.0,45,"1.06",B
MFG-192052320,"2025-06-24",WH-005,PRD-81511,1172.0,10,"1.68 hrs",B
MFG-753564094,"2024-02-08",WH-005,PRD-25129,888.0,29,"0.66 hrs",A
MFG-597724488,"2025-08-18",WH-002,PRD-39154,1011.0,41,"0.51",C
MFG-439142600,"2025-01-17",WH-002,PRD-94080,993.0,56,"1.85",A
MFG-789695531,"2024-06-20",WH-002,PRD-93130,1245.0,69,"0.21",A
MFG-103600753,"2024-05-14",WH-006,PRD-24371,820.0,19,"0.35",C
MFG-919677993,"2025-03-17",WH-006,PRD-40982,623.0,8,"1.28",A
MFG-326522609,"2025-12-24",WH-005,PRD-98555,1145.0,68,"1.28",A
MFG-845934693,"2024-08-26",WH-006,PRD-65724,376.0,9,"3.12",C
MFG-618296228,"2025-08-06",WH-005,PRD-49117,1057.0,38,"2.66",
MFG-253756446,"2024-04-18",WH-013,PRD-25906,858.0,49,"0.11",B
MFG-595838608,"2024-01-23",WH-005,PRD-59672,984.0,48,"0.06",A
MFG-947226954,"2024-03-07",WH-013,PRD-23104,580.0,11,"0.88 hrs",A
MFG-313272831,"2025-01-01",WH-002,PRD-84085,967.0,4,"0.15",A
MFG-584531675,"2025-06-28",WH-005,PRD-38080,823.0,11,"0.61",A
MFG-168196033,"2024-02-03",WH-014,PRD-23104,356.0,10,"0.41",A
MFG-623497342,"2025-04-21",WH-002,PRD-76469,796.0,46,"0.57",B
MFG-255594648,"2025-06-29",WH-005,PRD-65461,1041.0,48,"1.69",B
MFG-800593469,"2025-07-09",WH-014,PRD-41385,981.0,27,"1.08",C
MFG-175551748,"2025-11-01",WH-006,PRD-94080,1163.0,25,"1.06",B
MFG-166740455,"2024-05-27",WH-002,PRD-38080,526.0,8,"0.52",C
MFG-702389280,"2025-06-07",WH-014,PRD-81511,643.0,24,"1.83",C
MFG-698467308,"2024-04-28",WH-006,PRD-42527,1127.0,55,"0.19",B
MFG-408730125,"2024-06-27",WH-002,PRD-17100,860.0,41,"0.02",B
MFG-146376917,"2024-01-31",WH-006,PRD-25129,615.0,27,"2.47",C
MFG-206987670,"2025-05-14",WH-002,PRD-59672,674.0,38,"0.43",A
MFG-833959145,"2025-08-10",WH-006,PRD-40007,,38,"1.76",B
MFG-733739183,"2024-06-28",WH-014,PRD-47606,586.0,30,"0.93",B
MFG-905887690,"2024-01-21",WH-002,PRD-63354,1137.0,15,"1.92",C
MFG-446187666,"2025-08-18",WH-005,PRD-65724,1071.0,36,"0.3",C
MFG-800113071,"2024-06-30",WH-006,PRD-71348,794.0,22,"1.8",C
MFG-333059399,"2024-10-18",WH-006,PRD-66155,398.0,18,"1.21",C
MFG-280904915,"2025-04-19",WH-002,PRD-24371,1087.0,15,"0.22",
MFG-275184435,"2024-11-20",WH-005,PRD-65724,1123.0,39,"0.94",C
MFG-826159203,"2024-09-01",WH-014,PRD-64040,1151.0,47,"0.39",B
MFG-332742259,"2024-03-15",WH-002,PRD-39154,666.0,24,"0.44",C
MFG-730171646,"2024-06-27",WH-006,PRD-15229,,54,"0.93",A
MFG-549559059,"2024-10-10",WH-002,PRD-79329,1008.0,35,"0.67",A
MFG-798914759,"2024-02-16",WH-006,PRD-65724,624.0,8,"0.14",B
MFG-748655834,"2024-05-06",WH-005,PRD-25129,765.0,20,"0.65",B
MFG-366044558,"2024-08-16",WH-014,PRD-61876,728.0,11,"0.23",B
MFG-925131830,"2024-10-31",WH-005,PRD-66155,373.0,14,"0.02",A
MFG-112753077,"2024-01-16",WH-013,PRD-65461,878.0,31,"1.34",B
MFG-206578846,"2024-03-03",WH-006,PRD-68082,1632.0,39,"0.26",B
MFG-537455509,"2025-05-29",WH-002,PRD-42527,1025.0,22,"1.05",A
MFG-111969331,"2025-06-03",WH-013,PRD-21114,1361.0,36,"0.18",A
MFG-863552151,"2024-05-17",WH-014,PRD-94080,951.0,24,"0.99",C
MFG-471123794,"2024-11-08",WH-013,PRD-40784,848.0,20,"0.3",C
MFG-827644490,"2024-06-05",WH-013,PRD-38080,1199.0,56,"0.11",B
MFG-453307201,"2024-07-04",WH-002,PRD-99353,945.0,42,"0.0",C
MFG-592409009,"2024-08-22",WH-014,PRD-99353,949.0,29,"1.19",A
MFG-721675588,"2024-06-14",WH-002,PRD-25129,882.0,9,"0.1 hrs",C
MFG-194358120,"2025-09-12",WH-005,PRD-96511,1334.0,74,"0.52",A
MFG-960854078,"2024-01-30",WH-002,PRD-19171,,43,"0.42",C
MFG-381518868,"2025-06-12",WH-013,PRD-65461,886.0,46,"1.27",B
MFG-262676771,"2025-04-13",WH-006,PRD-79329,528.0,28,"1.0",C
MFG-529746706,"2024-12-22",WH-013,PRD-95180,909.0,23,"0.03",B
MFG-820539927,"2025-08-06",WH-014,PRD-59672,692.0,8,"1.32",A
MFG-428567638,"2025-08-12",WH-005,PRD-35112,339.0,18,"0.19",B
MFG-228084835,"2024-03-13",WH-006,PRD-25129,1020.0,15,"0.47 hrs",A
MFG-359953163,"2024-11-20",WH-014,PRD-30635,686.0,38,"0.36",
MFG-148623771,"2025-01-09",WH-002,PRD-40982,1391.0,19,"1.05",C
MFG-136650228,"2024-05-26",WH-014,PRD-65518,987.0,3,"3.78",C
MFG-361641742,"2025-11-24",WH-013,PRD-41385,1214.0,41,"0.44",C
MFG-337867551,"2025-07-09",WH-014,PRD-39154,1160.0,26,"0.29",C
MFG-395902880,"2025-03-04",WH-002,PRD-42018,1382.0,9,"2.15",B
MFG-460408154,"2025-11-25",WH-013,PRD-95180,1139.0,43,"1.58",A
MFG-967133420,"2025-04-30",WH-002,PRD-65518,452.0,25,"1.02",A
MFG-614977338,"2024-07-15",WH-006,PRD-23104,914.0,5,"1.4",A
MFG-535939478,"2024-05-13",WH-006,PRD-98555,1188.0,37,"0.5",B
MFG-742834171,"2025-04-16",WH-006,PRD-39154,888.0,39,"0.96",C
MFG-577807405,"2025-01-28",WH-002,PRD-68008,513.0,2,"2.77",B
MFG-673940087,"2025-06-15",WH-002,PRD-42018,1054.0,59,"0.73 hrs",A
MFG-690691711,"2025-07-29",WH-005,PRD-40007,724.0,12,"0.47",C
MFG-565963673,"2025-09-28",WH-014,PRD-68082,687.0,32,"0.27",C
MFG-449723598,"2025-04-25",WH-005,PRD-71348,747.0,35,"0.54",B
MFG-610706797,"2025-10-16",WH-014,PRD-59672,338.0,19,"0.37",
MFG-496941062,"2025-02-20",WH-002,PRD-64040,1065.0,60,"0.43",A
MFG-164805772,"2024-12-11",WH-014,PRD-44237,1248.0,54,"0.0 hrs",A
MFG-604265349,"2025-10-06",WH-013,PRD-25129,821.0,25,"0.52",C
MFG-623723813,"2024-04-07",WH-014,PRD-19171,1198.0,46,"0.04",C
MFG-838774074,"2024-09-30",WH-005,PRD-89457,666.0,7,"0.55",B
MFG-712296326,"2024-03-14",WH-005,PRD-24371,1279.0,27,"1.24",B
MFG-729497235,"2025-10-30",WH-013,PRD-41385,,11,"1.33",B
MFG-758788072,"2025-02-23",WH-006,PRD-98555,1258.0,25,"0.6",
MFG-985886942,"2024-10-17",WH-002,PRD-79822,1402.0,31,"0.16",
MFG-678883520,"2025-04-12",WH-006,PRD-68082,1072.0,14,"2.76",A
MFG-826238079,"2025-10-05",WH-005,PRD-84085,872.0,22,"0.22",A
MFG-383869981,"2024-10-18",WH-014,PRD-10221,1133.0,63,"0.7",C
MFG-703915246,"2025-02-07",WH-013,PRD-89457,1053.0,46,"0.47",B
MFG-652028195,"2025-12-02",WH-014,PRD-71348,1184.0,55,"1.5",B
MFG-476639545,"2025-08-24",WH-005,PRD-25906,879.0,9,"0.03",
MFG-637663552,"2024-11-23",WH-005,PRD-96511,832.0,10,"0.3",B
MFG-255413055,"2024-11-04",WH-006,PRD-74799,859.0,41,"1.08",A
MFG-195785467,"2024-08-20",WH-006,PRD-10425,928.0,10,"1.02",B
MFG-969255239,"2025-04-16",WH-002,PRD-81066,1100.0,13,"1.99",C
MFG-727162987,"2025-06-17",WH-005,PRD-41385,980.0,15,"2.04",B
MFG-801727919,"2024-02-25",WH-005,PRD-40982,817.0,18,"0.43",A
MFG-547044868,"2024-03-09",WH-014,PRD-76469,1094.0,27,"0.19",A
MFG-706520993,"2024-03-28",WH-002,PRD-68008,815.0,39,"0.14",B
MFG-528401249,"2024-01-27",WH-014,PRD-98555,1209.0,34,"2.27",B
MFG-751324965,"2024-02-28",WH-006,PRD-94080,850.0,3,"1.68",B
MFG-364463531,"2024-01-06",WH-005,PRD-49117,963.0,38,"0.71",C
MFG-327174807,"2024-10-23",WH-002,PRD-44237,554.0,1,"0.68 hrs",C
MFG-741774492,"2025-12-07",WH-014,PRD-25906,817.0,14,"1.52",C
MFG-100015873,"2025-01-19",WH-014,PRD-93130,595.0,10,"0.43",C
MFG-764942985,"2025-12-17",WH-014,PRD-17100,1506.0,57,"0.62",B
MFG-901079551,"2025-07-25",WH-002,PRD-89457,1358.0,27,"0.24",A
MFG-469494798,"2024-11-22",WH-014,PRD-62923,933.0,24,"3.31",C
MFG-451724795,"2024-10-22",WH-014,PRD-82845,754.0,29,"0.23",A
MFG-524254912,"2025-03-01",WH-013,PRD-98555,718.0,26,"0.39",B
MFG-692915277,"2024-02-07",WH-005,PRD-61876,569.0,4,"0.27",C
MFG-723908502,"2024-12-14",WH-006,PRD-35112,1058.0,58,"0.1",
MFG-308292863,"2025-12-13",WH-013,PRD-10221,1284.0,24,"0.09 hrs",A
MFG-337260747,"2024-07-06",WH-014,PRD-66155,,30,"3.09 hrs",C
MFG-313150064,"2025-10-19",WH-005,PRD-12757,376.0,12,"0.23",
MFG-936064060,"2025-03-05",WH-005,PRD-79329,891.0,26,"0.05",A
MFG-589898190,"2024-06-18",WH-002,PRD-96511,744.0,3,"0.25",A
MFG-766509604,"2024-09-14",WH-006,PRD-40784,1282.0,64,"0.4",C
MFG-660033897,"2024-06-06",WH-014,PRD-21114,1005.0,59,"0.1 hrs",A
MFG-551881207,"2025-11-05",WH-013,PRD-89457,966.0,56,"0.7",A
