"snapshot_id","snapshot_date","warehouse_id","product_id","on_hand_qty","reserved_qty","in_transit_qty","reorder_point"
INV-622114105,"2024-01-28",WH-015,PRD-90120,521,55.0,129,
INV-467733056,"2024-09-29",WH-014,PRD-38080,280,79.0,90,350.0
INV-588640510,"2025-09-06",WH-013,PRD-41385,34,10.0,190,200.0
INV-538708818,"2025-01-21",WH-001,PRD-94080,-53,,78,300.0
INV-197809832,"2025-05-20",WH-012,PRD-17100,627,187.0,151,300.0
INV-389014717,"2024-12-29",WH-016,PRD-76469,734,205.0,156,250.0
INV-384953663,"2025-06-23",WH-003,PRD-64040,332,42.0,161,
INV-371917526,"2025-11-25",WH-007,PRD-81511,488,28.0,120,350.0
INV-980334161,"2024-12-28",WH-007,PRD-10074,274,68.0,91,250.0
INV-390780988,"2024-04-30",WH-010,PRD-96511,439,48.0,190,250.0
INV-542619810,"2025-04-30",WH-009,PRD-65461,540,64.0,133,
INV-796319635,"08/25/2025",WH-014,PRD-42018,589,106.0,36,200.0
INV-332220817,"2024-06-18",WH-011,PRD-49117,619,86.0,126,300.0
INV-238116423,"2025-09-18",WH-001,PRD-74799,300,64.0,95,350.0
INV-449379422,"2025-10-25",WH-003,PRD-61876,405,128.0,122,200.0
INV-199489466,"06/28/2025",WH-004,PRD-96511,388,131.0,77,200.0
INV-898650236,"2025-03-21",WH-009,PRD-90120,339,,97,200.0
INV-859103157,"2025-08-02",WH-016,PRD-64040,478,26.0,69,300.0
INV-649736800,"2024-10-09",WH-014,PRD-84085,470,128.0,41,200.0
INV-522888834,"03/05/2025",WH-002,PRD-94080,386,93.0,64,
INV-666011958,"2024-02-22",WH-011,PRD-15229,381,57.0,118,350.0
INV-965538545,"2024-07-15",WH-009,PRD-23104,712,43.0,189,
INV-199405854,"2024-04-03",WH-015,PRD-63354,318,,70,350.0
INV-811281600,"2025-04-09",WH-011,PRD-68008,350,48.0,27,250.0
INV-747661522,"2025-08-29",WH-001,PRD-94080,442,,127,200.0
INV-907574712,"2025-04-21",WH-014,PRD-42018,477,158.0,163,350.0
INV-153344633,"2025-05-07",WH-009,PRD-10074,305,63.0,0,350.0
INV-614981536,"2024-12-03",WH-002,PRD-38080,569,65.0,0,300.0
INV-980632202,"2024-06-27",WH-001,PRD-93130,0,0.0,140,200.0
INV-260142975,"2025-11-25",WH-009,PRD-40982,213,33.0,92,350.0
INV-100974747,"2025-10-21",WH-003,PRD-90120,474,,111,250.0
INV-151125672,"2025-11-10",WH-009,PRD-25129,487,72.0,59,250.0
INV-728001218,"01/21/2025",WH-015,PRD-63354,534,77.0,57,200.0
INV-253118875,"2024-04-04",WH-009,PRD-66155,173,51.0,125,350.0
INV-158977025,"2025-08-16",WH-004,PRD-24371,570,66.0,106,300.0
INV-174084774,"2024-03-30",WH-007,PRD-12757,350,92.0,64,
INV-659200589,"2024-06-05",WH-008,PRD-98555,723,101.0,89,250.0
INV-908361902,"2024-08-28",WH-010,PRD-74799,574,,205,
INV-976724050,"2025-01-27",WH-010,PRD-10221,523,,47,250.0
INV-688780297,"2025-02-23",WH-005,PRD-39154,316,88.0,118,350.0
INV-690292732,"2025-09-07",WH-002,PRD-35112,715,202.0,123,
INV-587978834,"2025-06-27",WH-014,PRD-17100,422,140.0,82,250.0
INV-638862575,"2024-05-05",WH-012,PRD-17100,664,189.0,110,
INV-184664153,"2025-08-15",WH-009,PRD-24371,572,,23,200.0
INV-513028610,"2024-03-29",WH-007,PRD-68082,420,76.0,80,200.0
INV-445662850,"2024-07-17",WH-013,PRD-64040,634,,233,
INV-494858980,"2024-01-13",WH-008,PRD-81066,310,97.0,109,200.0
INV-108255777,"2025-03-22",WH-007,PRD-79822,503,153.0,91,
INV-185749278,"2024-10-17",WH-012,PRD-81511,559,36.0,128,350.0
INV-484334714,"2024-04-02",WH-012,PRD-65518,369,92.0,171,200.0
INV-177995133,"2025-02-20",WH-015,PRD-19171,740,113.0,88,300.0
INV-210630027,"2024-08-22",WH-012,PRD-23104,227,,75,250.0
INV-831438753,"2024-10-22",WH-010,PRD-76469,653,118.0,31,300.0
INV-110203115,"2025-01-05",WH-015,PRD-84085,476,157.0,260,350.0
INV-441917136,"2025-03-24",WH-010,PRD-91351,423,29.0,108,300.0
INV-485665475,"2024-02-04",WH-006,PRD-61876,220,17.0,106,250.0
INV-867075156,"2024-06-01",WH-013,PRD-41385,439,,81,200.0
INV-951056609,"2024-02-02",WH-013,PRD-65724,324,58.0,194,200.0
INV-174785680,"2025-04-06",WH-004,PRD-95180,543,156.0,121,350.0
INV-665654230,"2025-04-13",WH-005,PRD-81511,300,77.0,95,350.0
INV-247177156,"2025-02-08",WH-001,PRD-71348,287,55.0,151,250.0
INV-857070433,"2024-06-26",WH-004,PRD-47606,-220,0.0,96,300.0
INV-519040397,"2024-08-18",WH-002,PRD-79329,470,,102,300.0
INV-775963333,"2025-06-12",WH-001,PRD-25906,374,63.0,103,300.0
INV-808571538,"2024-01-19",WH-013,PRD-94080,401,119.0,155,250.0
INV-431795039,"2025-07-07",WH-003,PRD-10425,375,87.0,170,350.0
INV-631408588,"2024-09-20",WH-010,PRD-79822,337,58.0,204,
INV-771084529,"2025-07-26",WH-010,PRD-47606,289,99.0,19,350.0
INV-118625109,"2025-11-06",WH-001,PRD-90120,374,98.0,79,300.0
INV-487160496,"2025-04-10",WH-016,PRD-76469,490,80.0,146,200.0
INV-342201523,"2024-08-01",WH-014,PRD-84085,285,74.0,231,250.0
INV-456399007,"2024-01-17",WH-006,PRD-42527,432,76.0,90,300.0
INV-661193696,"2025-10-01",WH-013,PRD-90120,502,68.0,179,
INV-803594066,"2025-04-06",WH-016,PRD-12757,307,52.0,148,300.0
INV-464004609,"2025-11-26",WH-005,PRD-91351,427,62.0,149,300.0
INV-392732098,"2025-12-18",WH-003,PRD-97153,330,110.0,137,
INV-573040377,"2024-01-26",WH-006,PRD-81066,431,57.0,110,350.0
INV-340087873,"2025-11-29",WH-013,PRD-68082,436,35.0,42,250.0
INV-387263089,"2025-04-13",WH-007,PRD-21114,367,27.0,216,200.0
INV-977448196,"2024-08-08",WH-007,PRD-10425,444,70.0,162,300.0
INV-966038755,"2025-04-18",WH-011,PRD-98555,306,90.0,116,350.0
INV-534960838,"2025-06-20",WH-004,PRD-65518,629,196.0,86,350.0
INV-716852700,"2024-04-02",WH-008,PRD-39154,349,89.0,121,250.0
INV-563177846,"01/12/2024",WH-004,PRD-74799,421,144.0,55,
INV-288969597,"2025-08-08",WH-006,PRD-10074,-368,0.0,103,250.0
INV-962669905,"2024-10-06",WH-002,PRD-64040,455,95.0,16,200.0
INV-421497377,"2024-11-26",WH-011,PRD-89457,593,170.0,34,200.0
INV-345539383,"2025-06-29",WH-016,PRD-81511,486,100.0,167,350.0
INV-334640121,"2024-01-14",WH-011,PRD-68008,136,10.0,98,300.0
INV-745136819,"2024-08-17",WH-015,PRD-91351,310,,65,250.0
INV-241950120,"2024-11-09",WH-010,PRD-79822,700,184.0,48,300.0
INV-939911555,"2024-03-17",WH-002,PRD-64040,321,49.0,148,200.0
INV-886842405,"2025-04-26",WH-012,PRD-64040,435,87.0,158,250.0
INV-701683090,"2024-10-28",WH-012,PRD-61876,-351,0.0,74,350.0
INV-483769874,"2024-03-09",WH-001,PRD-81066,394,122.0,39,200.0
INV-572327369,"2024-05-31",WH-009,PRD-65724,677,42.0,84,
INV-510714854,"2024-01-04",WH-016,PRD-89457,486,65.0,137,200.0
INV-258892335,"2025-10-17",WH-015,PRD-66155,360,57.0,36,350.0
INV-706683294,"2025-02-25",WH-004,PRD-59672,565,57.0,121,
INV-218443897,"2025-11-28",WH-015,PRD-25906,374,64.0,87,250.0
INV-884960112,"2025-07-15",WH-003,PRD-66155,566,,32,200.0
INV-752455333,"2025-05-07",WH-013,PRD-19171,168,,7,
INV-174806638,"2024-08-27",WH-016,PRD-49117,478,66.0,169,
INV-965379622,"2024-03-17",WH-014,PRD-49117,547,50.0,174,
INV-130371765,"2024-07-09",WH-001,PRD-40784,289,50.0,63,250.0
INV-226919291,"2024-07-10",WH-006,PRD-93130,527,182.0,11,300.0
INV-987376369,"2024-03-09",WH-009,PRD-49117,511,36.0,106,350.0
INV-277349582,"2025-06-01",WH-001,PRD-25906,693,47.0,137,350.0
INV-955428511,"2025-04-16",WH-010,PRD-84085,537,161.0,0,
INV-367591883,"2025-05-17",WH-015,PRD-23104,243,50.0,213,300.0
INV-807504296,"2025-12-23",WH-015,PRD-38080,382,,40,200.0
INV-737532699,"2025-07-07",WH-002,PRD-59672,508,161.0,46,350.0
INV-259060539,"2024-02-05",WH-010,PRD-64040,532,125.0,77,300.0
INV-154014295,"2024-06-23",WH-013,PRD-84085,571,116.0,122,200.0
INV-953332743,"2024-06-28",WH-015,PRD-19171,446,117.0,92,300.0
INV-217308163,"2024-02-27",WH-009,PRD-21114,190,16.0,181,350.0
INV-115486990,"2024-10-07",WH-016,PRD-62923,477,146.0,167,300.0
INV-988821235,"2024-12-04",WH-013,PRD-44237,413,36.0,66,300.0
INV-671312615,"2024-08-22",WH-004,PRD-25906,376,63.0,0,300.0
INV-988117694,"2024-01-17",WH-010,PRD-44237,385,28.0,191,300.0
INV-281948536,"2024-11-13",WH-006,PRD-79329,366,85.0,131,350.0
INV-833326777,"2024-07-14",WH-010,PRD-76469,438,37.0,50,200.0
INV-708060421,"2024-05-10",WH-014,PRD-89457,597,206.0,134,200.0
INV-793985068,"2025-03-29",WH-013,PRD-40007,392,79.0,52,200.0
INV-476982813,"2024-10-15",WH-013,PRD-79822,265,79.0,48,350.0
INV-863758973,"2024-01-29",WH-006,PRD-90120,221,59.0,201,
INV-338263003,"2024-05-09",WH-012,PRD-63354,427,60.0,54,350.0
INV-475319525,"2025-07-31",WH-003,PRD-76469,435,89.0,83,
INV-222312789,"2025-02-10",WH-006,PRD-95180,466,46.0,174,200.0
INV-537511618,"2025-12-26",WH-012,PRD-81511,509,52.0,53,300.0
INV-916398463,"2024-12-22",WH-002,PRD-89457,369,61.0,145,350.0
INV-603842139,"2024-03-24",WH-002,PRD-79822,504,94.0,79,250.0
INV-811927539,"2025-12-13",WH-005,PRD-19171,696,118.0,66,250.0
INV-280877809,"2025-01-25",WH-002,PRD-41385,498,133.0,35,200.0
INV-729418656,"2025-04-30",WH-007,PRD-84085,107,17.0,68,250.0
INV-811392876,"2025-06-25",WH-012,PRD-91351,482,136.0,101,350.0
INV-339666409,"2025-02-20",WH-011,PRD-81511,155,,192,350.0
INV-688157428,"2024-08-02",WH-016,PRD-39154,629,208.0,102,200.0
INV-195702286,"2025-03-05",WH-001,PRD-10221,499,124.0,141,350.0
INV-388709979,"2024-11-21",WH-007,PRD-93130,151,39.0,103,
INV-995293891,"2025-11-23",WH-003,PRD-12757,309,88.0,156,
INV-284035631,"2024-02-25",WH-003,PRD-81511,507,61.0,63,
INV-499166475,"2025-09-25",WH-012,PRD-64040,235,26.0,211,300.0
INV-467868936,"2024-03-03",WH-007,PRD-35112,421,70.0,233,300.0
INV-531560962,"07/11/2025",WH-009,PRD-42527,298,49.0,132,250.0
INV-788265867,"2024-09-20",WH-007,PRD-93130,394,67.0,126,350.0
INV-786574054,"07/05/2024",WH-006,PRD-82845,434,59.0,133,200.0
INV-168974099,"2024-12-03",WH-002,PRD-74799,68,13.0,93,350.0
INV-639365526,"2024-01-13",WH-011,PRD-41385,573,166.0,125,
INV-508898171,"2025-04-06",WH-008,PRD-65724,130,30.0,0,300.0
INV-738863057,"2024-08-01",WH-001,PRD-65518,366,100.0,129,350.0
INV-415155398,"2025-02-18",WH-010,PRD-19171,385,132.0,115,250.0
INV-399477080,"2025-04-03",WH-014,PRD-30635,461,52.0,98,200.0
INV-143404087,"2024-03-05",WH-007,PRD-25129,389,106.0,71,250.0
INV-605247102,"2024-02-21",WH-003,PRD-23104,582,66.0,232,300.0
INV-642062152,"2024-12-27",WH-015,PRD-42527,676,109.0,98,
INV-743125650,"2025-02-10",WH-008,PRD-99353,103,20.0,173,250.0
INV-638747087,"2025-01-29",WH-007,PRD-98555,562,62.0,90,250.0
INV-280964702,"2024-10-30",WH-002,PRD-44237,680,56.0,0,
INV-134764418,"2025-06-25",WH-010,PRD-41385,62,8.0,109,
INV-906927258,"2024-11-09",WH-009,PRD-39154,458,,116,350.0
INV-109402315,"2025-11-10",WH-015,PRD-84085,496,62.0,152,
INV-745595289,"2025-02-25",WH-010,PRD-42018,391,58.0,87,350.0
INV-424944535,"2024-05-21",WH-004,PRD-44237,226,78.0,151,200.0
INV-775255312,"2025-01-26",WH-002,PRD-17100,392,87.0,142,300.0
INV-469818074,"2025-09-09",WH-003,PRD-10425,118,39.0,146,350.0
INV-412927370,"2024-09-13",WH-009,PRD-98555,289,36.0,110,
INV-897465957,"2024-08-08",WH-011,PRD-79822,413,40.0,94,
INV-167210535,"2024-12-31",WH-015,PRD-47606,517,112.0,161,
INV-463054425,"10/28/2025",WH-007,PRD-82845,391,52.0,111,
INV-180667584,"2025-12-17",WH-013,PRD-65724,350,,97,250.0
INV-725544621,"2025-11-04",WH-004,PRD-24371,149,32.0,103,300.0
INV-299106556,"2024-09-17",WH-005,PRD-40982,324,20.0,156,350.0
INV-105888925,"2025-01-06",WH-006,PRD-25129,278,52.0,195,350.0
INV-284014545,"2024-05-08",WH-003,PRD-95180,635,60.0,117,300.0
INV-531382991,"2025-12-07",WH-012,PRD-71348,595,57.0,141,350.0
INV-626151805,"2024-06-20",WH-003,PRD-65724,629,89.0,148,300.0
INV-440458870,"2025-06-15",WH-013,PRD-41385,474,97.0,97,250.0
INV-657976767,"2025-01-17",WH-004,PRD-66155,227,74.0,72,
INV-710120686,"2025-07-09",WH-007,PRD-63354,606,,111,200.0
INV-980323522,"2024-04-28",WH-010,PRD-61876,520,158.0,103,
INV-320791754,"2025-02-03",WH-007,PRD-71348,447,93.0,190,200.0
INV-314785582,"2025-06-03",WH-009,PRD-25129,301,69.0,160,250.0
INV-328373821,"11/02/2024",WH-013,PRD-49117,455,68.0,194,200.0
INV-941736770,"2024-09-14",WH-012,PRD-81066,460,87.0,86,300.0
INV-293547859,"2025-11-15",WH-014,PRD-24371,156,15.0,75,
INV-993726169,"2024-10-22",WH-010,PRD-25129,361,120.0,62,250.0
INV-348043890,"2024-07-21",WH-004,PRD-41385,385,45.0,243,350.0
INV-998508407,"2024-07-25",WH-007,PRD-15229,313,64.0,130,200.0
INV-896844908,"2025-08-18",WH-014,PRD-61876,168,24.0,90,
INV-949166617,"2025-01-17",WH-016,PRD-99353,480,126.0,31,
INV-504836995,"2024-11-26",WH-009,PRD-15229,437,,55,
INV-491741699,"2024-09-05",WH-005,PRD-95180,563,105.0,180,200.0
INV-335931176,"2025-08-30",WH-010,PRD-15229,490,130.0,25,
INV-332110566,"2025-03-26",WH-008,PRD-90120,307,25.0,99,200.0
INV-308716288,"2025-07-07",WH-013,PRD-66155,702,91.0,164,300.0
INV-894453010,"2024-09-30",WH-011,PRD-30635,319,25.0,97,300.0
INV-542256254,"2025-06-27",WH-013,PRD-65518,278,27.0,241,250.0
INV-447580785,"2024-06-11",WH-011,PRD-61876,520,144.0,237,250.0
INV-123948861,"2025-09-07",WH-013,PRD-84085,539,79.0,95,200.0
INV-994493465,"2024-05-05",WH-014,PRD-17100,596,56.0,73,
INV-168926384,"2025-04-25",WH-012,PRD-35112,502,161.0,141,300.0
INV-753675043,"2025-09-14",WH-014,PRD-44237,758,233.0,35,
INV-226479317,"2024-07-16",WH-016,PRD-81511,383,25.0,95,300.0
INV-507172127,"2025-05-01",WH-004,PRD-95180,397,101.0,149,250.0
INV-513293587,"2025-11-15",WH-001,PRD-21114,271,79.0,67,200.0
INV-857070311,"2024-10-28",WH-004,PRD-49117,380,65.0,108,
INV-645273396,"2024-05-21",WH-006,PRD-94080,-305,0.0,166,200.0
INV-938616778,"2024-05-10",WH-006,PRD-74799,533,156.0,68,200.0
INV-414222974,"10/18/2024",WH-015,PRD-68008,517,113.0,0,
INV-918127563,"2025-10-10",WH-011,PRD-25906,584,122.0,147,200.0
INV-510652875,"2025-06-02",WH-008,PRD-67912,359,112.0,149,250.0
INV-721950217,"2025-08-04",WH-008,PRD-25906,345,91.0,102,300.0
INV-452873158,"2024-11-27",WH-004,PRD-94080,323,102.0,153,250.0
INV-690444545,"2024-12-08",WH-003,PRD-99353,335,95.0,7,250.0
INV-768631249,"2024-08-14",WH-011,PRD-10425,332,27.0,177,200.0
INV-292837114,"2024-11-05",WH-006,PRD-42018,512,168.0,149,250.0
INV-955328719,"2024-04-27",WH-003,PRD-74799,421,142.0,102,350.0
INV-408022076,"2025-10-15",WH-012,PRD-30635,496,87.0,110,300.0
INV-774277543,"2024-03-31",WH-016,PRD-82845,618,87.0,54,200.0
INV-267912219,"2025-03-18",WH-014,PRD-98555,576,168.0,66,250.0
INV-988342588,"2025-09-04",WH-011,PRD-99353,249,20.0,111,200.0
INV-888513347,"05/14/2025",WH-011,PRD-79329,315,84.0,15,350.0
INV-824993736,"2024-06-06",WH-003,PRD-30635,428,144.0,66,200.0
INV-771490635,"2025-05-03",WH-004,PRD-79329,714,89.0,141,350.0
INV-246177769,"2024-10-08",WH-003,PRD-23104,740,,5,350.0
INV-937106728,"2024-11-06",WH-012,PRD-40982,440,111.0,37,
INV-300389319,"2025-02-25",WH-001,PRD-42527,445,36.0,267,300.0
INV-387839871,"2024-08-10",WH-007,PRD-81066,330,101.0,194,300.0
INV-671616023,"2024-02-23",WH-011,PRD-65518,732,202.0,143,300.0
INV-709512328,"2025-05-17",WH-003,PRD-67912,537,164.0,154,
INV-804293145,"2025-07-17",WH-006,PRD-15229,615,164.0,68,300.0
INV-219041627,"2025-12-10",WH-003,PRD-96511,-552,0.0,13,
INV-115307768,"2025-03-22",WH-011,PRD-40784,278,80.0,119,250.0
INV-863494693,"2024-12-05",WH-007,PRD-17100,590,34.0,111,300.0
INV-555468764,"2025-02-07",WH-005,PRD-91351,583,48.0,137,
INV-426731075,"2024-12-23",WH-003,PRD-19171,349,55.0,64,250.0
INV-480817170,"2025-06-09",WH-002,PRD-98555,246,79.0,198,350.0
INV-143458102,"2025-10-02",WH-006,PRD-65518,141,30.0,170,200.0
INV-622987301,"2024-03-06",WH-010,PRD-66155,616,75.0,94,
INV-563516565,"2024-11-08",WH-010,PRD-15229,768,161.0,83,200.0
INV-296533766,"2024-02-07",WH-005,PRD-82845,704,86.0,104,
INV-413873456,"2025-03-16",WH-001,PRD-98555,632,147.0,77,
INV-606861846,"04/11/2025",WH-001,PRD-91351,338,41.0,158,300.0
INV-401507768,"2025-03-09",WH-005,PRD-79329,531,,160,300.0
INV-927731643,"2025-09-29",WH-012,PRD-97153,616,154.0,144,350.0
INV-131107997,"2025-07-19",WH-013,PRD-65724,387,94.0,90,250.0
INV-619035400,"2024-05-03",WH-012,PRD-21114,289,47.0,56,200.0
INV-423931347,"2025-08-05",WH-001,PRD-15229,679,157.0,76,350.0
INV-357120264,"2025-09-17",WH-003,PRD-35112,381,129.0,100,250.0
INV-351500724,"2024-01-21",WH-006,PRD-65724,438,122.0,32,
INV-146694364,"2025-11-19",WH-010,PRD-30635,363,22.0,96,350.0
INV-255320343,"2024-05-18",WH-016,PRD-65518,603,181.0,77,250.0
INV-508784932,"2024-04-21",WH-004,PRD-25129,577,145.0,100,200.0
INV-785986800,"2024-12-29",WH-016,PRD-10074,334,40.0,174,300.0
INV-465463238,"2025-05-13",WH-002,PRD-94080,202,59.0,137,200.0
INV-384723087,"2024-11-19",WH-009,PRD-47606,230,75.0,116,300.0
INV-344897934,"2025-09-03",WH-008,PRD-63354,222,57.0,155,200.0
INV-391746194,"2024-04-25",WH-009,PRD-96511,497,148.0,113,300.0
INV-441870356,"2025-03-13",WH-006,PRD-10074,480,143.0,89,300.0
INV-969767032,"2024-01-07",WH-014,PRD-61876,158,,186,300.0
INV-604332114,"06/04/2025",WH-008,PRD-96511,457,114.0,186,350.0
INV-531638141,"2025-07-16",WH-004,PRD-67912,409,58.0,100,200.0
INV-640098896,"2025-06-16",WH-006,PRD-68008,688,38.0,159,
INV-616878738,"2025-08-29",WH-002,PRD-96511,558,47.0,128,350.0
INV-963107669,"2024-08-16",WH-012,PRD-25129,343,,56,200.0
INV-397510837,"2024-07-31",WH-006,PRD-39154,416,125.0,74,200.0
INV-667444229,"2025-02-06",WH-004,PRD-44237,518,111.0,97,250.0
INV-708459885,"2025-11-09",WH-007,PRD-98555,604,182.0,90,
INV-564323243,"2025-09-05",WH-004,PRD-17100,222,61.0,5,350.0
INV-879249893,"2025-12-25",WH-012,PRD-63354,350,47.0,133,250.0
INV-222224360,"2024-07-08",WH-009,PRD-10425,401,128.0,33,300.0
INV-955564605,"2024-04-21",WH-005,PRD-66155,309,27.0,187,300.0
INV-397295782,"05/15/2024",WH-004,PRD-19171,756,195.0,9,
INV-790242427,"2025-03-29",WH-003,PRD-63354,500,145.0,116,250.0
INV-145352636,"2024-10-17",WH-006,PRD-35112,397,75.0,97,350.0
INV-429623483,"2024-03-11",WH-010,PRD-41385,275,88.0,265,350.0
INV-944454846,"2025-06-28",WH-010,PRD-17100,379,,76,200.0
INV-568572343,"2025-02-26",WH-016,PRD-98555,-551,0.0,155,350.0
INV-558369034,"2024-06-18",WH-002,PRD-15229,406,110.0,183,
INV-965813873,"2025-05-12",WH-013,PRD-98555,442,120.0,178,200.0
INV-129308443,"2025-01-28",WH-016,PRD-12757,262,54.0,80,
INV-864062439,"2025-08-18",WH-016,PRD-10074,373,48.0,5,200.0
INV-813095186,"2024-10-31",WH-011,PRD-10074,516,55.0,94,250.0
INV-576243895,"2024-12-06",WH-013,PRD-95180,699,196.0,97,200.0
INV-391468957,"2024-07-25",WH-005,PRD-44237,0,0.0,0,200.0
INV-677999209,"05/18/2025",WH-001,PRD-10221,539,118.0,159,200.0
INV-501953032,"2024-05-01",WH-015,PRD-71348,471,130.0,246,300.0
INV-782575914,"2025-09-29",WH-001,PRD-38080,404,37.0,92,200.0
INV-368357052,"11/16/2024",WH-003,PRD-82845,334,70.0,181,350.0
INV-527589139,"2025-12-17",WH-013,PRD-30635,416,65.0,121,300.0
INV-144684134,"2025-01-02",WH-004,PRD-76469,483,162.0,25,300.0
INV-828048969,"2025-06-24",WH-004,PRD-25906,389,124.0,157,
INV-804235156,"2025-10-19",WH-013,PRD-81066,324,95.0,155,350.0
INV-131011017,"2024-01-21",WH-008,PRD-99353,577,106.0,82,
INV-397493345,"2025-05-22",WH-013,PRD-15229,250,67.0,101,200.0
INV-760670834,"2024-02-05",WH-011,PRD-21114,507,52.0,82,350.0
INV-816873050,"2025-03-11",WH-004,PRD-97153,426,24.0,63,
INV-443265943,"2025-01-09",WH-016,PRD-42527,686,95.0,70,250.0
INV-664179506,"2024-09-25",WH-014,PRD-97153,833,227.0,137,300.0
INV-687721308,"2024-02-27",WH-002,PRD-40007,607,133.0,99,300.0
INV-420702523,"12/05/2024",WH-015,PRD-12757,226,77.0,91,200.0
INV-555893410,"2025-03-22",WH-013,PRD-19171,644,132.0,133,
INV-453562386,"2024-10-14",WH-002,PRD-41385,403,36.0,144,350.0
INV-878226739,"2024-01-28",WH-003,PRD-94080,348,,33,200.0
INV-728636891,"2024-01-29",WH-002,PRD-81066,455,89.0,137,300.0
INV-886117328,"2025-06-14",WH-014,PRD-84085,414,98.0,71,350.0
INV-423650745,"2024-04-17",WH-016,PRD-76469,414,31.0,92,200.0
INV-586651689,"2025-05-17",WH-003,PRD-93130,112,36.0,143,350.0
INV-744227110,"2025-10-05",WH-008,PRD-81066,653,173.0,60,200.0
INV-686855771,"2024-09-06",WH-015,PRD-91351,346,110.0,104,200.0
INV-271681300,"2025-02-03",WH-014,PRD-59672,145,35.0,20,300.0
INV-785745227,"2025-06-24",WH-005,PRD-68008,434,105.0,133,250.0
INV-414205662,"2025-02-17",WH-002,PRD-15229,556,97.0,0,200.0
INV-832549906,"2024-04-16",WH-001,PRD-47606,490,77.0,112,200.0
INV-641693347,"2024-01-22",WH-007,PRD-65518,686,205.0,103,200.0
INV-376294230,"03/17/2024",WH-009,PRD-64040,529,47.0,124,300.0
INV-577442512,"2025-12-15",WH-001,PRD-30635,276,66.0,114,
INV-495170492,"2025-06-27",WH-002,PRD-47606,882,204.0,55,350.0
INV-550514118,"2024-07-22",WH-014,PRD-65518,283,34.0,100,200.0
INV-262404487,"2024-05-27",WH-016,PRD-96511,473,36.0,225,200.0
INV-853626090,"2025-05-06",WH-009,PRD-89457,548,91.0,123,200.0
INV-482592912,"2024-11-04",WH-007,PRD-62923,167,16.0,29,200.0
INV-939705542,"2025-10-17",WH-003,PRD-81066,181,57.0,180,250.0
INV-743246111,"01/18/2024",WH-001,PRD-39154,623,52.0,173,250.0
INV-717141016,"2024-02-25",WH-014,PRD-61876,306,,120,350.0
INV-516315453,"2025-06-21",WH-007,PRD-49117,313,37.0,68,200.0
INV-421244172,"2025-04-22",WH-006,PRD-35112,255,21.0,97,250.0
INV-341444337,"2025-01-29",WH-006,PRD-82845,381,128.0,59,300.0
INV-919088861,"2024-01-04",WH-008,PRD-49117,188,44.0,153,300.0
INV-120842646,"2025-01-20",WH-001,PRD-10221,507,100.0,22,350.0
INV-214946964,"2025-02-15",WH-014,PRD-41385,653,73.0,92,
INV-149399420,"2025-06-09",WH-002,PRD-94080,213,13.0,104,300.0
INV-253494221,"2024-01-11",WH-009,PRD-49117,619,36.0,36,
INV-912362712,"2024-05-10",WH-016,PRD-21114,694,82.0,177,200.0
INV-308723034,"2024-03-14",WH-008,PRD-61876,317,74.0,129,300.0
INV-943598150,"2025-07-17",WH-014,PRD-42018,521,180.0,89,350.0
INV-371473656,"2024-04-21",WH-002,PRD-84085,324,28.0,105,
INV-422447786,"02/23/2025",WH-005,PRD-59672,588,167.0,16,
INV-979694036,"2024-03-08",WH-012,PRD-40007,579,145.0,112,250.0
INV-352852596,"2025-03-07",WH-004,PRD-10074,323,21.0,133,
INV-396625003,"2025-12-19",WH-005,PRD-38080,175,32.0,121,
INV-729749007,"2024-05-01",WH-010,PRD-71348,546,64.0,85,350.0
INV-195238032,"2024-04-01",WH-013,PRD-15229,554,151.0,54,
INV-868886891,"2025-12-07",WH-015,PRD-79822,528,176.0,39,300.0
INV-895005960,"2024-09-04",WH-015,PRD-25129,374,80.0,130,200.0
INV-695805376,"2024-11-06",WH-003,PRD-19171,268,15.0,67,250.0
INV-506277283,"2025-12-08",WH-006,PRD-79822,956,53.0,177,250.0
INV-273921661,"2024-09-05",WH-010,PRD-82845,514,112.0,171,350.0
INV-383558969,"04/29/2024",WH-006,PRD-79329,88,,101,300.0
INV-555119647,"2024-10-19",WH-004,PRD-84085,592,193.0,126,
INV-329416675,"2025-12-09",WH-006,PRD-90120,824,232.0,70,250.0
INV-429276146,"2025-02-28",WH-010,PRD-94080,626,173.0,83,
INV-390074032,"2025-06-08",WH-005,PRD-47606,311,96.0,73,250.0
INV-663903974,"2025-02-13",WH-014,PRD-35112,238,52.0,122,200.0
INV-504214354,"2024-04-27",WH-013,PRD-82845,679,154.0,173,200.0
