update_id,device_id,update_ts,from_version,to_version,update_status,error_code
FWU-648471099,DEV-8890851757,2025-07-02 22:30:53,1.1.2,2.0.0,success,
FWU-798227166,DEV-2283332886,2025-06-19 14:52:10,1.1.0,1.1.0,success,
FWU-236093279,DEV-4418350535,2024-03-11 08:55:01,1.1.2,2.0.0,success,
FWU-879880693,DEV-3503234692,2024-03-14 16:20:17,1.0.8,1.1.2,partial,
FWU-436266391,DEV-7794087982,2025-04-10 20:40:40,1.1.0,1.1.0,success,
FWU-349859622,DEV-8002154568,2024-08-05 07:59:38,1.1.2,1.1.0,success,
FWU-831239632,DEV-2944260008,2025-04-20 00:43:53,1.1.2,1.0.3,success,
FWU-108912204,DEV-7947683905,2024-09-07 21:33:12,1.1.2,2.0.1,success,
FWU-701100923,DEV-6912151583,2025-04-20 02:17:10,1.0.8,1.1.0,success,
FWU-150849400,DEV-4352271842,2024-10-17 18:33:36,1.1.2,1.1.0,failed,
FWU-804744581,DEV-9268710014,2025-12-08 10:14:46,1.0.8,1.0.8,success,
FWU-289687868,DEV-9644772047,2024-09-18 22:15:49,2.0.0,1.1.2,success,
FWU-751783636,DEV-3073189424,2025-11-12 20:23:11,1.1.0,1.1.2,success,
FWU-292835276,DEV-8887738003,2024-08-12 04:12:18,1.0.8,1.1.2,success,
FWU-380605866,DEV-1631908562,2025-08-06 08:09:55,1.0.3,1.1.2,success,
FWU-520091580,DEV-2862090593,2024-11-22 21:24:37,1.1.0,2.0.0,failed,E_TIMEOUT
FWU-459263679,DEV-9305425360,2024-10-12 18:44:35,1.0.3,2.0.0,success,
FWU-838877955,DEV-9571743769,2024-03-04 03:08:47,1.1.0,2.0.0,success,
FWU-861193917,DEV-7612111268,2025-12-14 23:24:20,1.0.3,1.0.8,success,
FWU-302664183,DEV-4697917570,2025-05-14 20:47:58,1.1.0,1.0.3,success,
FWU-849479642,DEV-5806252983,2025-09-20 03:08:26,1.0.3,1.1.0,success,
FWU-879409257,DEV-4336999453,2025-09-13 21:56:36,1.0.8,1.1.2,success,
FWU-613113572,DEV-8038294620,2025-06-09 12:34:45,1.0.8,2.0.1,success,
FWU-992022804,DEV-7193666870,2024-09-12 02:06:15,,2.0.0,success,
FWU-983735844,DEV-3025529723,2025-07-03 15:57:57,1.1.0,1.1.2,success,
FWU-438007562,DEV-9884974993,2024-01-09 02:14:46,1.0.8,1.1.2,success,
FWU-188272054,DEV-8975746608,2024-02-14 22:19:39,1.1.2,1.1.0,success,
FWU-730104322,DEV-6763483097,2024-05-04 21:26:36,1.0.3,1.0.8,success,
FWU-432399676,DEV-8034939108,2024-12-18 16:47:09,,2.0.1,success,
FWU-309351610,DEV-9651895220,2025-11-08 18:13:26,1.0.3,1.0.3,success,
FWU-948376627,,2025-05-24 18:06:10,1.1.2,1.0.3,success,
FWU-359252303,DEV-8653259093,2025-07-31 17:42:34,1.1.2,2.0.0,success,
FWU-364551382,DEV-6110079917,2025-04-07 01:44:01,,2.0.0,failed,
FWU-188158019,DEV-5322298136,2024-03-22 01:08:16,,2.0.0,success,
FWU-307660888,,2025-06-18 02:44:06,1.1.2,2.0.1,,
FWU-555142132,,2025-09-05 07:28:36,1.0.8,1.1.0,success,
FWU-287606626,DEV-1555079616,2024-12-05 14:15:34,,1.1.0,success,
FWU-156846153,DEV-8269012559,2024-05-04 08:41:34,2.0.0,1.1.0,failed,E_PWR
FWU-900273715,DEV-4603732620,2025-10-20 13:35:22,,1.0.8,success,
FWU-862201422,DEV-7227862632,2024-09-05 05:39:09,1.1.2,2.0.1,success,
FWU-593074449,DEV-4253207860,2025-01-26 17:00:10,1.1.0,1.0.3,failed,E_BT
FWU-322787479,DEV-6133642320,2025-08-02 06:52:21,1.1.0,1.0.3,success,
FWU-910739709,DEV-9333494800,2024-10-19 02:53:17,1.0.3,2.0.1,success,
FWU-372954556,DEV-9153460933,2025-02-27 11:57:18,1.0.3,2.0.0,success,
FWU-467371888,DEV-1264582381,2024-03-06 13:40:28,,2.0.0,success,
FWU-591974100,,2025-01-17 21:53:45,2.0.0,1.0.3,success,
FWU-683385172,DEV-9146660400,2025-05-03 21:54:39,1.1.0,2.0.1,,
FWU-319272266,DEV-5782588142,2025-03-04 05:02:23,,1.0.3,success,
FWU-346441685,DEV-6148848253,2025-05-22 06:04:14,1.0.3,2.0.0,success,
FWU-913175495,DEV-4688265540,2024-04-14 02:21:50,,1.0.3,failed,E_BT
FWU-908380543,DEV-8886718527,05/02/2025 09:42,1.0.8,2.0.1,failed,E_TIMEOUT
FWU-273750823,DEV-6915177571,2025-09-09 20:37:18,1.0.8,2.0.0,partial,E_PWR
FWU-568835932,DEV-6171843301,2025-11-07 14:56:21,,2.0.1,success,
FWU-133251067,DEV-9404385273,2024-03-23 10:19:28,1.1.2,2.0.0,success,
FWU-104839865,DEV-7104563558,2024-07-22 12:54:27,,1.0.3,success,
FWU-779620117,DEV-5828031098,2024-01-29 05:17:16,,1.0.8,success,
FWU-397474458,DEV-4250704106,2025-04-03 21:43:24,1.1.2,1.0.3,success,
FWU-466534995,DEV-6470670982,2025-08-27 09:34:16,2.0.0,2.0.0,success,
FWU-723260763,,2025-06-29 01:23:25,1.0.8,1.0.8,success,
FWU-237140851,DEV-4193234067,2024-05-17 11:53:05,1.0.3,1.1.2,failed,E_PWR
FWU-288843704,DEV-5369307000,2024-12-07 01:36:27,2.0.0,2.0.1,failed,
FWU-664678350,DEV-7858006689,2024-09-21 08:42:50,1.0.8,2.0.0,success,
FWU-951800803,DEV-5419011523,2024-04-28 14:58:20,1.1.0,1.0.3,success,
FWU-947389345,DEV-2895713954,2024-03-07 05:38:52,1.0.3,1.1.2,success,
FWU-171123034,DEV-5151478883,2024-02-13 15:11:32,1.1.0,1.0.3,success,
FWU-429075455,DEV-5522847709,2024-07-08 02:21:05,1.1.2,1.1.0,success,
FWU-730915982,DEV-9856036711,2025-11-08 04:36:33,,1.1.2,success,
FWU-893628209,DEV-2726411875,2025-01-23 19:51:26,,1.0.3,success,
FWU-217172637,DEV-9272350174,2025-02-07 20:47:57,1.1.0,2.0.0,success,
FWU-312529035,DEV-9172833411,2024-03-26 14:49:35,1.1.0,1.0.3,success,
FWU-555827387,DEV-5125442669,2024-01-27 06:12:55,1.1.2,2.0.0,success,
FWU-330753304,DEV-3045043818,2025-05-10 02:44:49,2.0.0,2.0.1,success,
FWU-548109501,DEV-2691178153,2024-06-25 07:32:42,1.0.3,1.1.0,success,
FWU-466287629,DEV-4284972830,2025-11-25 02:12:10,1.1.2,2.0.1,success,
FWU-659711817,,2025-01-06 17:35:21,1.0.8,1.1.0,success,
FWU-307307693,DEV-8174366397,09/07/2025 06:04,1.1.0,1.0.3,success,
FWU-410070930,DEV-5262560544,2025-07-07 19:04:25,1.0.8,1.1.0,success,
FWU-746174354,DEV-9856139720,2025-09-20 05:58:48,,1.1.0,success,
FWU-262234082,DEV-5211407954,12/06/2024 22:19,1.0.8,2.0.1,success,
FWU-219201915,DEV-6547427589,2025-02-07 13:35:07,2.0.0,2.0.0,success,
FWU-554428796,DEV-9215454977,2025-04-11 16:27:24,1.1.0,1.1.2,success,
FWU-477692066,DEV-8302041933,2025-10-13 17:32:56,1.1.2,1.0.3,success,
FWU-826689803,DEV-2770032700,2025-09-19 16:09:54,1.1.2,1.0.8,success,
FWU-548138226,DEV-9025363318,2024-07-12 05:48:59,2.0.0,1.1.0,success,
FWU-719607976,DEV-7554384012,2025-09-11 09:18:53,1.0.3,1.1.0,success,
FWU-969705321,DEV-9439827395,2025-12-25 08:57:30,1.0.8,2.0.0,success,
FWU-824845630,DEV-6538273381,2024-02-06 22:57:51,1.1.2,2.0.1,success,
FWU-554496254,DEV-1450227500,10/02/2024 13:44,1.1.2,2.0.1,success,
FWU-508926618,DEV-8226314901,2024-03-29 10:30:05,2.0.0,2.0.1,success,
FWU-723976053,DEV-7267606507,2025-03-09 03:43:12,,2.0.1,failed,E_STORAGE
FWU-232811563,DEV-2325889307,2024-11-04 12:33:00,1.0.3,1.1.0,success,
FWU-312857356,DEV-3317873208,2025-03-18 17:45:27,2.0.0,2.0.1,success,
FWU-531809039,DEV-8672700305,2024-12-04 13:58:24,1.1.0,1.1.0,success,
FWU-840492959,DEV-9818023032,2024-06-09 08:25:56,1.0.8,1.0.8,success,
FWU-545670406,DEV-2271291557,2025-01-16 12:08:12,,2.0.0,success,
FWU-234868900,DEV-2836052116,2024-04-26 03:59:51,1.0.8,1.0.8,success,
FWU-948430212,DEV-9777008936,2024-08-13 00:44:35,1.0.8,2.0.1,failed,E_STORAGE
FWU-201769783,DEV-4674092634,2025-07-28 12:31:48,1.1.2,1.1.0,success,
FWU-205472958,,2025-02-21 10:10:52,1.1.0,2.0.1,success,
FWU-938465613,DEV-6737199032,2025-12-24 11:30:00,1.1.2,1.0.3,success,
FWU-316720894,DEV-1042088236,2024-03-19 02:01:27,,1.1.2,success,
FWU-693738280,DEV-2029131648,2024-11-27 07:22:03,1.1.0,1.0.3,success,
FWU-541916728,DEV-4861149438,08/16/2025 14:04,,1.1.0,,
FWU-814452259,DEV-2778059773,2024-02-12 02:09:34,2.0.0,1.1.2,failed,E_TIMEOUT
FWU-570524002,DEV-2220678512,2025-06-19 19:07:20,2.0.0,1.0.8,success,
FWU-685444640,DEV-8665493990,2025-05-21 12:57:06,,1.1.0,failed,E_PWR
FWU-467274730,DEV-3574377477,2024-09-18 07:24:17,1.0.3,2.0.1,success,
FWU-340223972,DEV-5967453477,2025-10-06 12:18:56,1.1.2,1.1.0,success,
FWU-732637304,DEV-8938840682,2025-03-20 04:12:30,,1.0.8,,
FWU-199883950,DEV-8817852774,2025-10-03 01:50:11,1.1.2,2.0.0,success,
FWU-327580426,DEV-9739450088,2024-02-25 10:09:02,1.1.0,1.1.2,success,
FWU-867921666,DEV-6265101525,2025-10-03 18:12:05,1.0.3,2.0.0,success,
FWU-146573565,DEV-7483377318,2024-08-02 09:02:13,,2.0.0,success,
FWU-800055536,DEV-1634384076,2025-07-28 12:41:08,,1.0.8,success,
FWU-238556730,DEV-7359926964,2024-01-13 01:41:30,1.1.0,2.0.1,success,
FWU-902733626,DEV-5280976183,2024-11-01 01:47:39,1.0.3,1.1.0,success,
FWU-136821282,DEV-3312799995,2024-10-04 20:53:29,1.0.3,1.1.0,,
FWU-531159880,DEV-1956085399,09/06/2025 17:02,,1.0.3,success,E_TIMEOUT
FWU-344943601,DEV-5298375878,2025-12-26 10:39:28,1.0.8,1.0.8,success,
FWU-857096442,DEV-3596341769,2024-06-11 15:48:52,1.0.8,1.1.0,success,
FWU-102482674,DEV-5660739440,2025-08-01 22:51:28,1.0.3,1.1.2,success,
FWU-592454598,DEV-2648559262,05/10/2025 22:34,1.0.8,1.1.0,success,
FWU-679868288,DEV-7781768643,2024-03-16 07:03:05,1.1.2,2.0.0,success,
FWU-378130497,DEV-4033928000,2025-04-09 20:43:06,1.0.3,1.0.8,success,
FWU-515858315,DEV-8428117183,2025-07-17 06:27:15,1.0.8,2.0.0,success,
FWU-855300060,DEV-5575251119,2025-03-20 15:46:26,1.1.0,1.1.0,success,
FWU-729490192,DEV-1194476091,2024-08-20 22:03:30,2.0.0,2.0.0,success,
FWU-175130092,DEV-1614710229,2025-07-16 16:51:59,1.1.0,1.1.0,success,
FWU-716510610,DEV-3506219232,2025-08-24 02:17:59,1.1.0,1.1.2,success,
FWU-297706227,DEV-8618139169,2025-06-03 12:10:39,1.0.3,1.1.2,success,
FWU-285150720,DEV-8591797624,2024-07-22 23:21:20,1.0.8,2.0.0,success,
FWU-214877961,DEV-8894638247,2025-07-17 08:27:34,,2.0.1,success,
FWU-187247104,DEV-2126797239,2024-11-22 05:30:51,,1.1.2,success,
FWU-121808581,DEV-1046149564,2025-11-09 23:26:26,2.0.0,2.0.1,success,
FWU-972354568,DEV-9508037241,2024-06-07 15:52:47,1.0.8,2.0.1,failed,E_TIMEOUT
FWU-404912573,DEV-3453668021,2025-02-16 15:14:54,1.1.2,2.0.0,success,
FWU-624129766,DEV-1250600971,2024-03-27 23:21:51,1.0.8,1.0.8,success,
FWU-121680727,DEV-6963775877,2024-03-21 13:52:11,1.1.0,1.1.0,success,
FWU-891359827,DEV-4680487096,2024-05-24 10:24:56,,1.0.3,success,
FWU-607962898,DEV-2075630145,2024-09-24 21:33:20,1.0.8,1.1.0,success,
FWU-720722062,DEV-4746107121,2025-07-17 10:12:14,1.1.0,1.0.8,success,
FWU-817531429,DEV-6363673442,2025-07-09 23:40:49,1.0.8,1.0.8,success,
FWU-484206005,DEV-5681614306,2025-12-12 09:41:59,1.0.8,1.0.8,success,
FWU-939899584,DEV-6631565147,2024-11-08 04:52:44,1.0.8,1.0.8,success,
FWU-642580664,,2025-06-07 04:55:15,2.0.0,1.0.3,success,
FWU-884553824,DEV-2576336136,2025-04-16 05:57:11,1.0.8,1.1.2,success,
FWU-702965136,DEV-4300061959,2025-02-15 10:02:53,1.1.2,1.1.0,success,
FWU-327726858,DEV-3751335052,2024-10-13 08:38:44,1.1.0,1.0.3,success,
FWU-486299458,DEV-2864925637,2025-10-14 05:44:06,1.0.8,1.1.2,success,
FWU-288275897,DEV-1647251216,2025-05-20 04:46:41,2.0.0,1.1.0,success,
FWU-838631673,DEV-6956519317,2025-07-20 11:27:53,1.0.8,2.0.1,success,
FWU-147687052,DEV-9762630314,2024-09-08 18:03:06,,1.0.3,success,
FWU-144269480,DEV-1079353786,2024-06-06 05:13:46,2.0.0,2.0.1,success,
FWU-812888508,DEV-2112159616,2025-12-24 04:57:53,1.1.2,2.0.0,success,
FWU-258460615,DEV-2136792094,2024-07-24 15:06:12,1.1.2,1.1.0,success,
FWU-867546762,DEV-9018270086,2024-02-27 22:58:34,1.0.8,1.1.0,success,
FWU-853124717,DEV-9065809516,2024-08-10 13:59:55,1.0.8,2.0.0,success,
FWU-554668430,DEV-1327713601,2024-11-05 06:55:19,1.0.8,1.0.3,success,
FWU-839798388,DEV-3771175054,2025-12-18 14:56:12,1.0.8,1.0.8,success,
FWU-797342784,DEV-6945082073,2024-08-03 13:31:00,1.0.3,1.0.3,success,
FWU-281933375,DEV-4206082415,2025-08-21 05:47:33,1.0.3,1.0.3,success,
FWU-120656101,DEV-7919663293,2025-11-08 10:48:41,1.1.0,2.0.0,success,
FWU-352772558,DEV-7764298830,2024-02-15 15:53:29,1.1.0,1.0.8,success,
FWU-932008753,DEV-6809476815,2025-11-09 04:10:19,1.1.0,1.0.8,success,
FWU-570961518,DEV-1165055708,2025-07-18 08:33:08,1.1.2,2.0.0,success,
FWU-282099411,DEV-9274913261,2024-03-10 19:11:47,1.0.8,1.0.3,success,
FWU-891282446,DEV-3901540763,2024-05-05 12:14:25,1.0.3,2.0.0,,
FWU-541148445,DEV-7798296536,2025-10-08 18:46:38,1.1.2,2.0.1,success,
FWU-876040137,DEV-4535582157,2025-09-07 06:47:08,1.0.8,1.1.0,success,
FWU-428570831,DEV-7500223923,2025-03-04 23:47:31,1.1.0,1.0.8,failed,E_STORAGE
FWU-679742686,DEV-2475899113,2025-12-23 16:59:18,2.0.0,2.0.1,failed,E_PWR
FWU-183904095,DEV-4044608073,2024-04-16 17:11:26,1.1.2,1.1.2,success,
FWU-920930701,DEV-3690729228,2025-04-10 07:42:57,1.1.2,2.0.1,success,
FWU-434381253,DEV-1596308154,2025-09-25 03:01:58,1.0.8,1.1.2,success,
FWU-579066186,DEV-6489159269,2025-06-09 21:11:18,1.0.8,1.1.2,success,
FWU-594442774,DEV-1825618037,2025-03-25 18:39:18,2.0.0,2.0.1,partial,E_TIMEOUT
FWU-704971749,DEV-6563348992,06/13/2025 17:51,,1.0.3,success,
FWU-556696865,DEV-4199755345,2024-10-18 17:00:34,1.0.8,2.0.1,success,
FWU-225596365,DEV-6413428504,2025-10-13 18:53:46,,1.0.3,success,
FWU-687603390,DEV-2051592203,2025-12-10 01:43:07,2.0.0,1.1.0,success,
FWU-402276281,DEV-4386849790,2024-03-31 15:23:05,,2.0.0,success,
FWU-829303212,DEV-3102178268,2025-11-09 05:35:03,,2.0.1,success,
FWU-499820949,DEV-6926275557,2025-06-17 23:53:32,1.0.8,1.1.0,success,
FWU-659266428,DEV-3125772724,2024-01-22 19:55:27,1.1.2,1.1.2,success,
FWU-102010736,DEV-5712168886,11/21/2025 05:10,,1.1.2,success,
FWU-145217296,DEV-9559706788,2025-07-07 19:32:09,1.0.8,1.0.3,failed,E_PWR
FWU-736437272,DEV-8173430641,2024-09-06 19:36:54,1.1.0,1.1.0,success,
FWU-486944040,DEV-2461923754,2024-04-16 14:48:03,,1.0.8,success,
FWU-710457848,DEV-2915263394,2024-12-12 20:43:06,1.1.2,2.0.0,,
FWU-264648390,DEV-2325889307,2025-02-09 05:14:40,1.0.3,1.1.2,,
FWU-180096453,DEV-5561369263,11/10/2025 00:59,1.0.3,1.1.0,success,
FWU-516640681,DEV-7865673792,2024-11-28 17:28:50,1.1.2,1.1.2,success,
FWU-566488969,DEV-4383088808,2025-02-25 08:11:31,1.1.0,1.1.2,failed,E_BT
FWU-247631930,DEV-1759705928,2024-07-09 00:33:35,1.1.0,1.1.0,success,
FWU-300897776,DEV-9433719877,2025-02-10 03:39:41,1.1.0,1.0.3,success,
FWU-196684594,DEV-1096262806,2025-12-04 05:06:50,1.0.8,2.0.1,success,
FWU-899900100,DEV-9034793289,2024-09-22 11:43:20,2.0.0,1.1.0,success,
FWU-130464141,DEV-5102106315,2025-12-06 11:35:50,1.1.2,1.0.8,success,
FWU-156112134,DEV-8042393551,2024-12-15 21:34:50,1.0.3,2.0.1,success,
FWU-181064255,DEV-5170877006,2025-06-21 23:11:33,1.0.8,2.0.0,success,
FWU-928086915,DEV-8423301365,2025-11-19 11:55:54,1.0.8,2.0.0,success,
FWU-847049919,DEV-1046149564,2025-10-01 20:53:25,1.0.3,1.0.3,success,
FWU-598905469,DEV-6368047151,2024-04-07 23:14:34,1.1.2,1.0.8,success,
FWU-953742505,DEV-8790390246,2025-11-24 23:21:44,2.0.0,1.1.0,success,
FWU-892997281,DEV-1116732917,2024-05-22 04:25:24,1.1.0,1.0.8,success,
FWU-826778114,DEV-2382677827,2025-04-27 17:22:12,1.0.3,2.0.1,success,
FWU-328214583,DEV-3655540669,2024-04-17 08:10:06,1.0.3,2.0.0,success,
FWU-365888418,DEV-8053027783,2025-06-18 14:19:13,1.1.0,1.1.2,success,
FWU-772211850,DEV-6765482982,2025-08-11 16:36:11,1.1.2,1.1.0,success,
FWU-555862690,DEV-6139619911,2025-01-15 21:04:15,1.0.8,1.1.2,success,
FWU-874391941,DEV-5359527558,2024-08-19 17:12:43,1.1.0,2.0.0,failed,
FWU-285618935,DEV-6165341482,2024-03-18 06:16:34,1.1.2,1.1.0,success,
FWU-742839361,DEV-1132359443,2024-05-02 16:18:48,1.0.3,2.0.1,success,
FWU-969000705,DEV-2902209538,2025-07-28 09:20:44,1.1.0,1.0.8,success,
FWU-485017015,DEV-5586430007,2025-01-01 04:59:19,1.0.3,1.0.8,success,
FWU-489909985,DEV-8086077250,2024-04-28 17:02:43,1.0.3,1.0.3,success,
FWU-684507371,DEV-1438867020,2024-12-21 23:48:12,,1.1.0,success,
FWU-190629733,DEV-9193981666,2024-04-27 14:57:59,1.0.3,2.0.0,partial,E_PWR
FWU-563047897,DEV-9610214524,2024-04-27 08:08:20,1.1.2,2.0.1,success,
FWU-461625255,DEV-6759615311,2024-08-13 01:59:06,1.0.3,1.0.3,success,
FWU-359902084,DEV-3085416061,2024-05-21 01:56:13,1.1.0,1.0.8,success,
FWU-963610427,DEV-9518091669,2025-10-05 10:32:54,,2.0.1,success,
FWU-864404688,DEV-7265912868,2024-01-12 11:40:02,1.1.0,1.1.0,success,
FWU-255326496,DEV-2869146971,2024-11-13 08:30:39,,1.1.2,success,
FWU-758820724,DEV-1059579240,2024-09-22 02:32:12,1.1.0,2.0.1,success,
FWU-246465940,DEV-6391486381,2025-05-05 05:41:46,2.0.0,1.1.2,success,
FWU-922564629,DEV-1588980791,09/20/2025 02:46,1.0.8,2.0.1,success,
FWU-376349502,DEV-1348158533,2024-07-16 10:24:46,1.1.2,2.0.0,success,
FWU-345924864,DEV-3700704605,2024-04-22 01:32:21,1.1.2,1.1.0,success,
FWU-514061224,DEV-3082726768,2024-02-04 12:59:37,1.1.2,1.0.3,success,
FWU-353830488,DEV-2682321222,2025-04-04 11:31:30,1.0.3,2.0.1,success,
FWU-941501924,DEV-2482789277,2024-10-30 22:11:47,2.0.0,1.1.2,success,
FWU-340353262,DEV-7034824868,2024-08-18 10:13:49,,1.0.8,success,
FWU-238049128,DEV-8705052815,2024-10-04 23:09:58,1.0.3,1.1.0,failed,
FWU-862239726,DEV-9144259255,2025-03-19 20:29:39,,1.0.8,success,
FWU-525312085,DEV-3767548002,2024-06-08 03:06:31,1.1.0,2.0.0,success,
FWU-367971323,DEV-6524204559,2024-10-26 17:18:53,1.1.0,1.1.2,success,
FWU-702242679,,2025-09-04 06:59:17,,1.1.0,success,
FWU-485580404,DEV-4469881268,2024-01-28 00:36:16,,1.0.3,success,
FWU-417080483,DEV-9522200751,2025-04-30 04:38:57,1.1.0,2.0.1,success,
FWU-198214929,DEV-2182146717,2024-07-23 23:40:29,1.1.0,2.0.0,failed,E_TIMEOUT
FWU-614245465,DEV-3650013144,2025-10-01 18:05:03,1.0.8,1.1.0,success,
FWU-289571212,DEV-5060066589,2024-05-31 14:38:06,1.0.8,2.0.1,success,
FWU-545813941,DEV-1996450764,2024-01-02 12:48:36,,2.0.1,success,
FWU-885431222,DEV-5875676716,2024-03-02 06:20:08,2.0.0,2.0.0,success,
FWU-943824110,DEV-3986611145,2025-07-19 09:30:54,1.0.3,1.1.0,success,
FWU-199283617,DEV-7428114052,2024-01-08 14:00:11,1.0.3,1.0.3,success,
FWU-400421206,DEV-7320544561,2024-04-15 18:05:30,2.0.0,2.0.1,success,
FWU-731877324,DEV-4731047309,2024-08-05 20:31:06,,1.1.2,failed,E_STORAGE
FWU-402359277,DEV-5001077592,2024-09-20 16:31:42,1.0.3,1.1.2,success,
FWU-966973251,DEV-5617917582,2025-09-25 08:34:04,,1.1.2,success,
FWU-328231734,DEV-4092743604,2024-04-26 16:49:15,1.1.2,1.0.3,success,
FWU-179646374,DEV-4560685428,2025-12-21 21:55:22,1.1.2,2.0.1,success,
FWU-368008147,DEV-1101473122,2024-04-03 20:43:28,1.1.0,2.0.0,success,
FWU-504668531,DEV-4331259412,2025-05-02 14:23:57,1.1.2,1.0.3,failed,
FWU-210179117,DEV-7640859962,2025-12-27 06:53:25,1.0.3,2.0.0,success,
FWU-480707510,DEV-6986354135,11/13/2024 08:35,1.0.3,1.0.3,success,
FWU-977704935,DEV-6021070068,2024-10-08 15:30:55,1.1.2,2.0.1,success,
FWU-713132380,DEV-1519737760,2024-10-06 07:47:39,1.0.8,2.0.0,success,
FWU-644462227,DEV-5736461473,2025-07-27 21:01:10,,2.0.1,success,
FWU-213087272,DEV-6876444545,2025-12-18 20:09:57,1.0.3,1.0.8,success,
FWU-463396763,DEV-1270606293,2025-10-10 11:38:02,1.1.0,2.0.0,success,
FWU-228287921,DEV-2033095840,2025-01-07 08:53:49,,2.0.1,success,
FWU-125363149,DEV-6255912235,2024-01-03 06:26:05,1.1.2,1.1.0,success,
FWU-860331166,DEV-5780191584,2024-04-30 16:16:56,1.1.0,1.0.8,success,
FWU-294090733,DEV-9467904766,09/12/2024 18:14,1.1.0,1.0.8,success,
FWU-103979392,DEV-8895256106,2025-08-05 10:56:25,1.1.2,1.1.0,success,
FWU-380882818,DEV-3712971022,2024-01-28 12:32:28,2.0.0,1.1.2,failed,E_PWR
FWU-818597496,DEV-4956866299,2025-01-18 12:16:19,1.0.3,1.1.0,success,
FWU-417280315,DEV-1950769925,2024-01-04 07:46:03,1.1.2,2.0.0,success,
FWU-336166197,DEV-2933893091,2024-10-27 12:04:36,1.1.2,2.0.1,success,
FWU-867809536,DEV-4207123940,2025-09-19 00:30:20,1.1.2,1.0.8,success,
FWU-192810176,DEV-7597520872,2024-01-18 22:09:05,1.1.0,1.0.3,success,
FWU-552152026,DEV-7243669289,2024-10-15 11:30:57,2.0.0,1.1.2,success,E_TIMEOUT
FWU-705763896,DEV-9183229580,2024-02-29 10:10:56,1.0.3,1.1.0,failed,
FWU-499846864,DEV-3791978761,08/10/2025 20:44,2.0.0,1.1.2,success,
FWU-951570683,DEV-8764535729,2025-03-30 16:23:06,1.0.3,1.0.8,success,
FWU-776100684,DEV-8238359183,2025-08-03 22:13:37,1.1.0,2.0.1,success,
FWU-398327260,DEV-3576797908,2024-08-06 05:00:50,1.1.0,2.0.0,success,
FWU-539513028,DEV-3418948916,01/18/2024 15:10,,1.1.0,success,
FWU-750698873,DEV-9071367789,2024-08-01 23:35:33,1.0.8,1.0.8,success,
FWU-958806906,DEV-3210355269,2025-11-09 08:59:40,1.0.3,1.1.2,success,
FWU-773669289,DEV-5969661986,2025-05-22 01:46:27,1.0.3,2.0.1,success,
FWU-238744003,DEV-3453500806,2024-12-16 01:03:26,,2.0.0,success,
FWU-146997883,DEV-2466684707,2024-12-28 04:11:56,1.0.8,1.1.0,success,
FWU-575585828,DEV-7789216226,06/21/2024 19:05,1.0.8,2.0.1,success,
FWU-842433915,DEV-9897091550,2024-10-24 15:45:24,2.0.0,1.1.2,success,
FWU-612841776,DEV-7913644020,2024-03-01 15:04:20,,1.0.8,success,
FWU-800863166,DEV-8150473572,2025-05-10 17:30:06,1.0.8,2.0.1,success,
FWU-716620540,DEV-9990523656,2024-01-06 18:58:51,1.0.3,1.0.8,success,
FWU-464637170,DEV-5416593791,2025-05-01 20:25:16,2.0.0,2.0.0,success,
FWU-150868517,DEV-4019695180,2025-07-19 12:24:38,1.1.2,2.0.0,success,
FWU-984927251,DEV-1618007085,2025-10-26 14:47:31,,2.0.1,failed,E_BT
FWU-938567332,DEV-7922382969,2025-05-22 07:07:43,2.0.0,1.0.8,partial,E_BT
FWU-299027877,DEV-3275043244,2025-02-25 15:11:17,1.1.2,2.0.1,success,
FWU-477612442,DEV-1733259423,2025-05-05 17:21:56,,1.1.2,success,
FWU-189891494,,2025-11-29 16:04:32,1.1.0,1.0.8,success,
FWU-941550039,DEV-3945622702,2024-12-10 21:54:45,1.1.0,2.0.1,success,
FWU-977153838,DEV-5970031084,2025-10-29 03:54:07,1.0.3,1.0.3,success,
FWU-973139576,DEV-1846543203,2025-03-28 18:39:45,1.1.2,1.0.3,success,
FWU-478895609,DEV-9202164458,2024-04-03 19:42:38,1.1.0,1.0.8,success,
FWU-875735871,DEV-9395614565,2025-03-28 14:58:35,,2.0.0,failed,
FWU-498577297,DEV-3644470213,2024-12-17 23:29:25,1.0.3,2.0.0,success,
FWU-918417138,DEV-5425895952,2025-03-05 18:47:35,1.1.0,1.0.8,success,
FWU-240347080,DEV-7338647506,2025-05-02 01:47:07,1.1.0,1.1.2,failed,
FWU-257222933,DEV-1540518638,2024-12-23 05:39:52,1.1.0,1.0.8,success,
FWU-300126303,DEV-9595569001,2024-09-15 07:54:43,1.1.2,1.0.8,success,
FWU-630788185,DEV-5227321985,2025-08-30 17:21:18,1.1.2,1.0.3,failed,
FWU-478929590,DEV-5748260780,2024-01-26 20:57:31,2.0.0,1.0.3,success,
FWU-186040085,,2025-03-03 20:01:08,1.1.0,1.1.2,,
FWU-178373769,DEV-1242132501,2025-10-31 14:39:53,,1.0.8,success,
FWU-958168459,DEV-6420579726,2025-05-30 09:32:49,1.1.0,2.0.1,success,
FWU-262408634,DEV-2214367540,2024-12-26 05:23:06,1.0.8,1.1.0,success,E_TIMEOUT
FWU-935894620,DEV-8135903179,2025-05-13 16:49:04,1.0.3,1.1.2,success,
