device_id,product_id,model_name,hw_revision,manufacture_lot,activated_date
DEV-6885929109,PRD-68082,Sport Buds,B,LOT-993810,2024-07-26
DEV-4780180786,PRD-63354,Sport Buds,C,LOT-146935,2024-12-18
DEV-4059619580,PRD-66155,QC45,C,LOT-317889,04/29/2025
DEV-9640200603,PRD-66155,QC45,B,LOT-347258,2025-02-22
DEV-6149630092,PRD-71348,QC45,C,LOT-612699,
DEV-1499767415,PRD-49117,QC45,A,LOT-149689,2024-05-03
DEV-9100502393,PRD-95180,Studio Pro,C,LOT-720601,2025-05-30
DEV-2060430658,PRD-10074,QC45,B,LOT-457230,2024-05-11
DEV-5486828656,PRD-66155,Studio Pro,B,LOT-122706,2025-02-08
DEV-4948002217,PRD-25906,Aviation A20,A,LOT-936511,12/03/2024
DEV-4799464099,PRD-10425,QC45,A,,2025-10-03
DEV-4584118234,PRD-24371,QC Ultra,A,LOT-394001,2025-01-09
DEV-9919450938,PRD-49117,Studio Pro,A,,2025-01-17
DEV-3859768317,PRD-71348,QC45,A,LOT-427934,
DEV-3095360208,PRD-66155,Studio Pro,A,LOT-368603,2025-12-10
DEV-3569898451,PRD-17100,Air Mini,C,LOT-656962,2025-12-05
DEV-2716781610,PRD-66155,QC Ultra,C,LOT-263868,2024-11-17
DEV-7432148890,PRD-68082,Air Mini,D,LOT-386506,2025-09-20
DEV-2643712186,PRD-24371,Studio Pro,B,LOT-613986,2025-01-27
DEV-3575286587,PRD-24371,QC45,,LOT-180842,2024-05-12
DEV-8591894418,PRD-71348,QC45,B,LOT-351935,12/15/2024
DEV-7986364851,PRD-71348,QC45,C,LOT-287102,2025-05-27
DEV-5035713624,PRD-71348,Studio Pro,A,LOT-103747,2024-08-08
DEV-1311005897,PRD-66155,QC Ultra,C,LOT-739829,2025-06-04
DEV-5710694658,PRD-10425,Studio Pro,B,LOT-148451,2024-12-22
DEV-4218390572,PRD-42527,Soundbar 600,A,LOT-642667,2024-12-26
DEV-1491151459,PRD-66155,Studio Pro,A,LOT-627372,2025-10-10
DEV-8837069850,PRD-24371,QC Ultra,C,LOT-290624,2025-12-08
DEV-5065650836,PRD-49117,Studio Pro,,LOT-568171,
DEV-3730754037,PRD-66155,Studio Pro,C,LOT-257223,
DEV-9883009099,PRD-40007,QC45,B,LOT-213033,08/07/2024
DEV-5510998279,PRD-24371,Studio Pro,A,LOT-336857,2024-06-04
DEV-3990317815,PRD-65461,QC Ultra,C,LOT-191712,2025-04-16
DEV-7932570454,PRD-66155,QC Ultra,C,LOT-103372,2025-12-26
DEV-3827208181,PRD-10425,Studio Pro,A,LOT-751767,
DEV-9272555880,PRD-99353,QC45,A,LOT-192352,2025-01-14
DEV-2895296522,PRD-38080,QC45,B,LOT-130713,2025-02-02
DEV-8740282710,PRD-66155,QC45,A,LOT-253069,2024-02-01
DEV-8494412296,PRD-99353,Studio Pro,B,LOT-968336,2025-03-15
DEV-2921142016,PRD-84085,Air Mini,A,LOT-717285,2025-06-20
DEV-5911825080,PRD-66155,Studio Pro,B,LOT-589243,2024-01-28
DEV-5248516788,PRD-42018,Pulse S,C,LOT-317295,2024-10-04
DEV-5208133723,PRD-66155,QC Ultra,C,LOT-270892,2025-09-09
DEV-4176760998,PRD-71348,QC45,D,LOT-183925,2025-05-30
DEV-7018865704,PRD-66155,QC45,B,LOT-170395,2024-10-12
DEV-8125779807,PRD-67912,Soundbar 600,A,LOT-835577,2024-06-02
DEV-1759733187,PRD-24371,QC45,A,LOT-425454,2025-05-28
DEV-2958996503,PRD-40007,QC45,D,,2024-03-17
DEV-3471092738,PRD-71348,Studio Pro,A,LOT-723100,2025-06-10
DEV-2579713007,PRD-99353,Studio Pro,B,LOT-598943,2024-03-14
DEV-3809758956,PRD-66155,Studio Pro,B,LOT-397768,2025-12-28
DEV-6643540635,PRD-66155,Studio Pro,C,LOT-933225,2025-03-10
DEV-2748744399,PRD-23104,SoundLink Flex,B,LOT-204094,03/11/2024
DEV-5677782223,PRD-66155,QC45,C,LOT-268046,2024-10-04
DEV-8255633513,PRD-71348,QC45,A,,2025-01-26
DEV-8611525889,PRD-71348,QC45,D,,2024-11-21
DEV-2782062319,PRD-66155,Studio Pro,B,LOT-445185,2024-08-27
DEV-3336035057,PRD-66155,QC Ultra,C,,2024-09-14
DEV-9433657324,PRD-66155,QC45,A,LOT-273373,2025-02-17
DEV-2117605261,PRD-61876,Sport Buds,B,LOT-546281,2024-05-23
DEV-9048023980,PRD-67912,Theater Kit X,C,LOT-157215,
DEV-9124242720,PRD-71348,QC45,B,LOT-446664,2024-10-18
DEV-7656921884,PRD-66155,QC Ultra,C,LOT-115076,2025-04-26
DEV-6031257053,PRD-41385,QC45,A,LOT-419815,2024-12-31
DEV-8523550148,PRD-66155,QC45,B,LOT-944915,2024-03-31
DEV-4089669805,PRD-99353,Studio Pro,A,LOT-173860,2024-04-22
DEV-5409884148,PRD-24371,Studio Pro,D,LOT-755566,2024-11-10
DEV-9655334930,PRD-24371,QC45,A,LOT-834923,2024-03-22
DEV-4770198521,PRD-59672,Quiet Buds,C,LOT-305735,2025-06-11
DEV-4326205814,PRD-93130,Theater Kit X,A,LOT-295624,2025-03-21
DEV-8998861807,PRD-71348,QC Ultra,D,LOT-574493,07/06/2025
DEV-4624813159,PRD-79822,QC Ultra,,LOT-889103,2024-02-05
DEV-5402962356,PRD-71348,QC45,A,LOT-694654,2024-10-16
DEV-2313044870,PRD-66155,Studio Pro,C,LOT-574963,05/29/2025
DEV-9726750160,PRD-71348,QC Ultra,D,LOT-390916,02/11/2024
DEV-7485019256,PRD-66155,QC45,A,LOT-342998,2025-07-02
DEV-4804018906,PRD-63354,Air Mini,A,LOT-425351,
DEV-6955469713,PRD-24371,QC45,D,LOT-280370,
DEV-3223089751,PRD-49117,QC Ultra,A,LOT-429160,2025-07-29
DEV-6923679862,PRD-25129,Wave Plus,B,LOT-380833,2024-03-06
DEV-8597150481,PRD-10074,QC45,D,,2025-03-09
DEV-3519487695,PRD-41385,Studio Pro,C,LOT-768183,2024-09-23
DEV-1259452787,PRD-38080,QC Ultra,B,LOT-965785,2024-09-17
DEV-9356917452,PRD-99353,Studio Pro,A,LOT-165476,2024-10-23
DEV-5930232245,PRD-59672,Sport Buds,C,LOT-540954,2025-06-16
DEV-3648206128,PRD-24371,Studio Pro,D,LOT-512820,
DEV-2904346205,PRD-66155,QC Ultra,,LOT-707626,2025-01-13
DEV-3937980600,PRD-10425,QC45,A,LOT-966061,2024-12-08
DEV-4708423481,PRD-24371,Studio Pro,B,LOT-182831,2024-01-08
DEV-3176924728,PRD-71348,QC Ultra,D,,2024-07-23
DEV-1418134684,PRD-49117,QC Ultra,D,LOT-645647,2024-10-10
DEV-3505794597,PRD-24371,QC Ultra,A,LOT-297342,2025-08-21
DEV-1382380508,PRD-10074,QC Ultra,,LOT-603024,2024-08-22
DEV-9500143252,PRD-66155,QC Ultra,C,LOT-537288,12/27/2025
DEV-4685555881,PRD-66155,QC Ultra,,LOT-958678,2024-10-04
DEV-3385460341,PRD-24371,QC Ultra,C,LOT-408513,2024-07-20
DEV-6864930329,PRD-63354,Air Mini,A,LOT-869718,2025-07-26
DEV-9470212898,PRD-95180,QC45,A,LOT-478421,2024-10-06
DEV-9547982959,PRD-10425,Studio Pro,C,LOT-400239,2024-02-20
DEV-7705646687,PRD-17100,Air Mini,B,LOT-142296,
DEV-2476403659,PRD-66155,QC45,,,
DEV-6987938802,PRD-66155,QC Ultra,A,LOT-876421,2024-03-01
DEV-5255420221,PRD-66155,QC45,B,LOT-948657,2024-03-13
DEV-8900390591,PRD-66155,QC45,C,LOT-411237,2025-01-31
DEV-2091850343,PRD-79329,SoundLink Flex,B,LOT-527481,2025-03-25
DEV-3279402796,PRD-89457,Portable PA Mini,C,LOT-544554,2024-11-18
DEV-8627693302,PRD-66155,Studio Pro,C,,2024-10-28
DEV-3157446398,PRD-40982,Sport Buds,C,LOT-704249,2025-08-25
DEV-8825187619,PRD-66155,Studio Pro,C,LOT-195617,06/25/2025
DEV-1295749917,PRD-79329,Wave Plus,A,LOT-991555,
DEV-7343497606,PRD-66155,Studio Pro,C,LOT-401330,2025-09-11
DEV-6628892609,PRD-49117,QC Ultra,C,LOT-395313,2024-05-14
DEV-2156960124,PRD-24371,QC45,D,LOT-209740,2024-02-28
DEV-8392526052,PRD-66155,Studio Pro,A,LOT-806079,2024-08-24
DEV-6037737994,PRD-66155,QC45,C,,2025-01-25
DEV-4986730633,PRD-79822,Studio Pro,C,,01/28/2024
DEV-3688673373,PRD-24371,Studio Pro,B,LOT-357575,
DEV-8867508015,PRD-66155,QC45,B,LOT-502523,2025-10-10
DEV-8461368029,PRD-23104,Pulse S,A,LOT-780217,2025-11-12
DEV-8131489142,PRD-71348,QC45,B,LOT-337935,2024-06-08
DEV-2678716712,PRD-66155,Studio Pro,C,LOT-467015,
DEV-7009233432,PRD-10425,Studio Pro,A,LOT-901051,2025-01-11
DEV-5958059262,PRD-61876,Quiet Buds,A,LOT-669857,2024-05-17
DEV-5857973353,PRD-81066,Sport Buds,D,LOT-885051,2025-11-28
DEV-5163892358,PRD-93130,Soundbar 900,D,LOT-580839,2025-07-04
DEV-2990469878,PRD-66155,Studio Pro,C,LOT-785200,07/18/2024
DEV-4368714750,PRD-42527,Soundbar 600,C,LOT-573322,2025-08-20
DEV-7520387966,PRD-10425,Studio Pro,C,,2024-08-27
DEV-1856146595,PRD-24371,QC45,C,LOT-710320,2024-03-17
DEV-8981787481,PRD-24371,Studio Pro,A,LOT-280704,05/30/2025
DEV-5184022299,PRD-24371,Studio Pro,B,LOT-804796,2024-07-08
DEV-7632226953,PRD-66155,QC45,D,LOT-103352,
DEV-8096143506,PRD-66155,QC45,A,LOT-660961,2025-06-23
DEV-3247852703,PRD-10425,QC Ultra,C,LOT-895723,2024-10-04
DEV-2675973669,PRD-49117,QC Ultra,C,LOT-558118,2024-05-20
DEV-4872079932,PRD-68082,Air Mini,D,LOT-783817,2025-05-14
DEV-2220954968,PRD-38080,QC Ultra,D,LOT-842579,2024-12-09
DEV-4144124413,PRD-59672,Quiet Buds,A,LOT-464855,01/29/2024
DEV-6176787997,PRD-66155,QC45,D,LOT-420088,2024-10-13
DEV-7459850937,PRD-62923,Quiet Buds,B,,2024-05-11
DEV-6508347664,PRD-99353,QC Ultra,B,LOT-509640,2024-02-17
DEV-8686921498,PRD-66155,QC45,A,LOT-386122,
DEV-5507546006,PRD-40982,Quiet Buds,C,LOT-253581,2025-11-14
DEV-3692120582,PRD-91351,Soundbar 900,C,LOT-720971,2024-03-23
DEV-7201797585,PRD-10425,Studio Pro,C,LOT-460103,2024-01-08
DEV-6181650328,PRD-17100,Air Mini,C,LOT-893840,2025-08-30
DEV-5563888539,PRD-66155,Studio Pro,,LOT-956954,2024-12-09
DEV-9269095920,PRD-71348,QC45,B,LOT-802957,2024-04-28
DEV-9383970373,PRD-24371,Studio Pro,C,LOT-630074,2025-10-05
DEV-2943353126,PRD-66155,QC45,A,LOT-400348,
DEV-9692291760,PRD-99353,QC Ultra,B,LOT-672502,2024-05-23
DEV-3084651040,PRD-10425,QC Ultra,B,LOT-100884,
DEV-2321282864,PRD-71348,Studio Pro,D,LOT-327954,
DEV-8232900626,PRD-24371,Studio Pro,D,LOT-642482,2025-05-08
DEV-6638582644,PRD-99353,QC Ultra,D,LOT-482143,2025-10-31
DEV-4393725953,PRD-66155,QC45,D,,
DEV-2064874638,PRD-71348,QC Ultra,A,LOT-547035,2024-04-08
DEV-4949688047,PRD-10425,QC Ultra,A,LOT-111152,2024-11-27
DEV-3724253747,PRD-24371,QC45,B,LOT-866295,2024-03-29
DEV-8636159348,PRD-66155,QC Ultra,A,LOT-895899,2025-01-02
DEV-7263246214,PRD-66155,Studio Pro,A,LOT-343547,2025-12-08
DEV-5521180668,PRD-66155,QC45,B,LOT-848091,2025-08-20
DEV-4579764118,PRD-24371,QC45,D,LOT-487183,2024-05-23
DEV-7244210314,PRD-24371,QC Ultra,D,LOT-829973,2025-03-27
DEV-4335346908,PRD-41385,QC45,D,LOT-821526,
DEV-9542190821,PRD-10221,Portable PA X,C,LOT-551618,2024-04-07
DEV-4225075386,PRD-15229,Theater Kit X,C,LOT-749453,2025-09-09
DEV-8659311333,PRD-66155,QC Ultra,A,LOT-669544,2024-12-07
DEV-3042279757,PRD-79822,Studio Pro,,LOT-366897,2024-01-23
DEV-4230082291,PRD-24371,QC45,A,LOT-741765,2024-09-26
DEV-5307449995,PRD-66155,Studio Pro,A,LOT-905258,2025-06-10
DEV-1390979461,PRD-71348,Studio Pro,A,LOT-744223,2024-07-12
DEV-8474214509,PRD-66155,QC Ultra,B,LOT-106549,2025-07-28
DEV-8981363953,PRD-66155,Studio Pro,A,LOT-961384,2025-06-15
DEV-6389911447,PRD-12757,QC Ultra,B,,2024-04-03
DEV-5530967540,PRD-10074,QC Ultra,B,LOT-510890,
DEV-3221596631,PRD-98555,Portable PA Mini,C,LOT-139859,2025-06-14
DEV-8433324141,PRD-71348,QC45,A,LOT-309798,2024-07-17
DEV-4778686309,PRD-97153,Portable PA X,B,LOT-115489,2024-08-01
DEV-4999191270,PRD-49117,QC Ultra,A,LOT-776162,2025-05-27
DEV-8190804221,PRD-12757,Studio Pro,A,LOT-786452,2025-02-12
DEV-7669834931,PRD-99353,QC Ultra,D,LOT-482541,2024-09-11
DEV-1733259423,PRD-24371,QC45,A,LOT-124001,2025-10-15
DEV-4332309202,PRD-49117,Studio Pro,A,LOT-830888,
DEV-1807108414,PRD-41385,QC45,A,LOT-966523,2024-09-14
DEV-7024762384,PRD-66155,QC Ultra,A,LOT-898502,2025-09-16
DEV-5181789096,PRD-66155,QC Ultra,B,LOT-182621,2025-02-28
DEV-6873348167,PRD-24371,Studio Pro,B,LOT-711406,2024-12-19
DEV-4568116818,PRD-96511,Soundbar 900,C,LOT-281212,2025-01-10
DEV-7864133443,PRD-10425,QC Ultra,A,LOT-474654,2025-03-08
DEV-6692593653,PRD-61876,Air Mini,B,LOT-770039,2025-04-27
DEV-3286531513,PRD-10425,QC Ultra,A,LOT-569084,2025-06-30
DEV-3503234692,PRD-66155,QC Ultra,B,LOT-798456,2025-08-29
DEV-9505767598,PRD-99353,QC45,A,LOT-946637,2024-08-14
DEV-3229202147,PRD-99353,QC45,A,LOT-665950,2025-03-12
DEV-6883638531,PRD-24371,QC Ultra,A,LOT-544018,2024-06-30
DEV-1631358765,PRD-24371,QC45,B,LOT-612703,2025-08-17
DEV-9688075310,PRD-12757,QC45,B,LOT-421148,2024-02-21
DEV-2529108374,PRD-66155,QC Ultra,D,LOT-419675,2024-05-16
DEV-4001374248,PRD-15229,Soundbar 600,A,LOT-457314,2025-06-19
DEV-8857523178,PRD-23104,Pulse S,D,,2024-07-07
DEV-4085390292,PRD-81066,Quiet Buds,B,LOT-931729,2025-12-12
DEV-1235538813,PRD-66155,Studio Pro,D,LOT-739542,2024-10-17
DEV-5152150457,PRD-66155,QC Ultra,A,LOT-218424,2025-06-15
DEV-7953710319,PRD-49117,QC45,A,LOT-319235,2024-05-12
DEV-2864598915,PRD-24371,Studio Pro,C,LOT-527132,2024-10-24
DEV-4854214675,PRD-66155,Studio Pro,C,LOT-563856,2024-07-08
DEV-4949933997,PRD-68082,Quiet Buds,A,LOT-941794,2025-06-29
DEV-7920058507,PRD-66155,QC Ultra,D,LOT-208531,2025-05-15
DEV-8594448502,PRD-42018,SoundLink Flex,B,,2024-05-02
DEV-4005578434,PRD-66155,Studio Pro,,,2024-03-04
DEV-5819058553,PRD-66155,QC Ultra,A,LOT-643150,2025-06-02
DEV-2412564114,PRD-71348,Studio Pro,A,LOT-163809,2024-04-20
DEV-9662073628,PRD-10425,Studio Pro,B,LOT-814984,2025-08-29
DEV-3210645019,PRD-71348,QC Ultra,A,LOT-805937,2024-03-17
DEV-3640710239,PRD-66155,Studio Pro,C,LOT-666865,2025-12-18
DEV-9482644622,PRD-59672,Air Mini,B,LOT-192027,2024-05-12
DEV-6990644090,PRD-79822,QC Ultra,C,LOT-312141,2025-03-31
DEV-6199479538,PRD-59672,Sport Buds,B,,
DEV-8710772720,PRD-66155,QC Ultra,,LOT-294293,2025-03-12
DEV-7469240736,PRD-66155,Studio Pro,B,LOT-742666,2024-07-11
DEV-7384387559,PRD-66155,QC45,C,LOT-317095,2025-06-02
DEV-8133898714,PRD-41385,Studio Pro,,LOT-766107,2024-06-27
DEV-6485678612,PRD-71348,QC45,C,LOT-480914,
DEV-8827492590,PRD-66155,Studio Pro,D,LOT-962037,
DEV-5927497142,PRD-82845,Sport Buds,D,LOT-571905,2025-04-24
DEV-5129689347,PRD-44237,Soundbar 600,B,LOT-200905,2024-01-08
DEV-9924317669,PRD-49117,Studio Pro,B,LOT-620148,
DEV-6765482982,PRD-41385,QC45,A,LOT-605924,2025-01-24
DEV-6386998315,PRD-49117,QC Ultra,D,LOT-265974,2024-06-16
DEV-4389728820,PRD-99353,Studio Pro,A,LOT-930578,2025-04-23
DEV-2262746272,PRD-38080,QC45,B,LOT-441358,2024-04-25
DEV-2824561340,PRD-74799,Aviation Pro X,D,LOT-861640,2024-08-27
DEV-5434403372,PRD-47606,Portable PA Mini,D,LOT-103756,2025-08-17
DEV-8356112224,PRD-66155,QC Ultra,C,LOT-757538,2024-11-28
DEV-9948857312,PRD-38080,QC Ultra,D,,2024-08-15
DEV-2648416747,PRD-40007,QC Ultra,D,LOT-319223,2025-03-07
DEV-6046066673,PRD-10074,QC Ultra,A,LOT-867217,2025-09-11
DEV-2266839293,PRD-84085,Air Mini,A,LOT-335427,01/14/2025
DEV-1368741858,PRD-66155,QC45,A,,2025-05-22
DEV-4972270659,PRD-38080,Studio Pro,D,LOT-258550,2024-02-25
DEV-6250020484,PRD-66155,QC Ultra,C,LOT-885956,2024-11-22
DEV-4846285393,PRD-66155,Studio Pro,B,LOT-768185,2025-04-26
DEV-6376313776,PRD-25129,Wave Plus,C,LOT-854663,2024-03-10
DEV-2924638494,PRD-66155,QC Ultra,D,,2024-01-14
DEV-1581748936,PRD-49117,QC45,D,LOT-921355,2024-08-12
DEV-5788600190,PRD-38080,QC Ultra,B,LOT-703906,2024-09-09
DEV-4376575037,PRD-40007,Studio Pro,A,LOT-774845,2025-11-23
DEV-5554089648,PRD-38080,QC45,A,LOT-736069,2025-02-03
DEV-7471564980,PRD-10074,QC45,A,LOT-382312,2024-02-28
DEV-3193685284,PRD-71348,Studio Pro,B,LOT-602292,2024-09-25
DEV-7004230911,PRD-10425,QC45,D,LOT-795174,2025-03-29
DEV-2287349799,PRD-99353,QC Ultra,A,LOT-781704,2024-07-01
DEV-4211146667,PRD-81511,Soundbar 600,B,LOT-762312,2024-01-08
DEV-2497034683,PRD-66155,QC Ultra,D,LOT-354243,2024-08-10
DEV-9764416679,PRD-66155,QC Ultra,B,LOT-317449,2025-02-21
DEV-7932967557,PRD-10425,Studio Pro,B,LOT-730004,
DEV-1975196354,PRD-66155,Studio Pro,D,LOT-567817,2024-03-13
DEV-3472337705,PRD-66155,QC45,C,LOT-863276,2024-08-11
DEV-3807619461,PRD-99353,QC Ultra,B,LOT-114341,2024-09-15
DEV-2048706761,PRD-25129,Pulse S,A,,2025-08-15
DEV-9249713997,PRD-66155,Studio Pro,D,LOT-151386,2025-08-15
DEV-7138052204,PRD-10425,QC Ultra,C,LOT-426558,2024-02-20
DEV-2546557717,PRD-10074,Studio Pro,B,LOT-595926,
DEV-8434622940,PRD-41385,QC45,,LOT-522518,2025-10-08
DEV-9481829206,PRD-71348,QC Ultra,A,LOT-252796,2024-11-12
DEV-2660416930,PRD-66155,QC Ultra,D,,2024-10-10
DEV-7330062085,PRD-10221,Portable PA X,A,LOT-932247,2024-12-16
DEV-8032680852,PRD-66155,Studio Pro,A,LOT-681793,10/31/2024
DEV-7321417647,PRD-66155,Studio Pro,C,LOT-299875,2024-11-06
DEV-5016705914,PRD-38080,Studio Pro,D,LOT-311026,2024-09-10
DEV-3697345685,PRD-66155,QC Ultra,C,LOT-487144,
DEV-5470924962,PRD-66155,Studio Pro,B,LOT-569736,2024-11-25
DEV-2545812011,PRD-66155,Studio Pro,B,LOT-725006,01/24/2025
DEV-4422276547,PRD-66155,Studio Pro,A,,2025-04-26
DEV-3352282152,PRD-41385,QC45,C,LOT-839765,2025-12-06
DEV-3047935597,PRD-68082,Quiet Buds,B,LOT-660702,2024-04-13
DEV-6710579622,PRD-66155,Studio Pro,C,LOT-410204,2025-05-27
DEV-8601517197,PRD-66155,QC Ultra,A,LOT-935079,
DEV-6945908038,PRD-66155,QC Ultra,A,LOT-626568,10/13/2025
DEV-6048766714,PRD-24371,QC Ultra,B,,2024-01-22
DEV-9862014918,PRD-49117,QC45,B,LOT-838240,
DEV-5414311874,PRD-66155,QC45,C,,2025-05-30
DEV-7101594599,PRD-95180,QC Ultra,A,LOT-735717,12/15/2025
DEV-7605526806,PRD-66155,Studio Pro,A,LOT-593467,2024-10-30
DEV-3920240605,PRD-66155,QC Ultra,B,LOT-348122,2024-06-30
DEV-5205657537,PRD-66155,Studio Pro,A,LOT-373238,2024-08-04
DEV-8625453100,PRD-10074,QC45,A,LOT-706623,2025-10-31
DEV-9237098859,PRD-65461,Studio Pro,D,,2025-03-23
DEV-8582205949,PRD-66155,QC Ultra,B,LOT-252509,2025-11-11
DEV-2864126807,PRD-42018,SoundLink Flex,A,LOT-372986,
DEV-8247695087,PRD-44237,Theater Kit X,B,LOT-774210,2025-08-01
DEV-6291444673,PRD-66155,QC Ultra,C,LOT-768001,2024-05-14
DEV-7302166350,PRD-68082,Air Mini,A,,2025-07-17
DEV-2396471971,PRD-24371,Studio Pro,A,LOT-518184,2025-08-26
DEV-2176471535,PRD-19171,Portable PA Mini,C,LOT-803036,
DEV-2437973464,PRD-44237,Soundbar 600,B,LOT-626100,2024-07-11
DEV-4053945311,PRD-12757,QC Ultra,A,LOT-300662,2024-12-11
DEV-6220494369,PRD-66155,Studio Pro,D,LOT-610947,2024-09-26
DEV-4282833763,PRD-38080,Studio Pro,,,2025-06-16
DEV-5486528716,PRD-99353,QC45,C,LOT-345536,2025-10-02
DEV-9642416910,PRD-66155,QC Ultra,C,LOT-660294,2024-09-15
DEV-1048417265,PRD-24371,QC45,C,LOT-934168,2025-04-15
DEV-7361148153,PRD-66155,QC Ultra,B,LOT-572795,2024-12-04
DEV-9791956235,PRD-66155,Studio Pro,D,LOT-225578,
DEV-2447908145,PRD-65518,Theater Kit X,B,LOT-684705,2025-02-24
DEV-9113814991,PRD-66155,Studio Pro,C,LOT-856890,2025-03-06
DEV-9229139079,PRD-99353,QC45,A,LOT-490947,2025-09-14
DEV-3632506192,PRD-71348,Studio Pro,D,LOT-262326,2024-08-16
DEV-9143488314,PRD-82845,Quiet Buds,,LOT-826737,2025-01-20
DEV-8355715173,PRD-79822,Studio Pro,B,LOT-743406,2024-10-17
DEV-1901046378,PRD-10425,QC45,A,LOT-469535,2025-01-14
DEV-4869136057,PRD-99353,Studio Pro,A,LOT-322689,
DEV-6764995867,PRD-66155,Studio Pro,,LOT-143185,2024-08-03
DEV-9862615427,PRD-62923,Sport Buds,B,LOT-481754,2025-10-18
DEV-1136489811,PRD-10425,Studio Pro,C,LOT-187847,2024-01-15
DEV-9027442143,PRD-95180,QC45,A,LOT-753078,2025-08-30
DEV-7840333478,PRD-71348,QC Ultra,D,LOT-903597,2025-06-11
DEV-1180705361,PRD-10425,QC Ultra,D,LOT-380453,2024-06-09
DEV-4186696819,PRD-99353,Studio Pro,C,LOT-242292,2025-09-22
DEV-2179429119,PRD-44237,Soundbar 600,C,LOT-453073,2024-06-20
DEV-7409671374,PRD-47606,Portable PA Mini,C,LOT-478210,2024-06-06
DEV-8549490436,PRD-66155,Studio Pro,D,LOT-720419,2025-03-20
DEV-7862393208,PRD-65461,QC Ultra,A,,2024-05-30
DEV-6770880723,PRD-66155,QC45,B,LOT-300844,2025-03-05
DEV-9266017445,PRD-66155,Studio Pro,B,LOT-493258,2025-06-18
DEV-6338158503,PRD-68082,Air Mini,D,LOT-515516,2024-04-26
DEV-4964580704,PRD-66155,QC Ultra,A,LOT-245995,2024-12-13
DEV-8464137071,PRD-99353,QC Ultra,C,LOT-716856,2025-12-28
DEV-2467306582,PRD-99353,Studio Pro,A,LOT-150616,2025-12-13
DEV-4727782112,PRD-68082,Sport Buds,A,LOT-235132,2024-11-02
DEV-7265320873,PRD-64040,Soundbar 900,B,LOT-758741,
DEV-1398700870,PRD-99353,Studio Pro,,LOT-944472,2025-10-02
DEV-7947856397,PRD-79822,QC45,A,LOT-130013,2024-12-28
DEV-7649402651,PRD-24371,QC Ultra,D,LOT-705341,2024-12-17
DEV-5197566147,PRD-10425,QC Ultra,B,LOT-151687,2025-03-20
DEV-6867828637,PRD-99353,QC45,A,LOT-189540,2025-02-11
DEV-9344580710,PRD-41385,Studio Pro,C,LOT-215501,2025-02-11
DEV-8698130924,PRD-66155,QC45,A,LOT-198902,2024-08-24
DEV-5170877006,PRD-98555,Portable PA X,B,LOT-579259,2024-04-16
DEV-3502641241,PRD-66155,Studio Pro,D,LOT-977794,2024-10-14
DEV-1538444222,PRD-76469,Portable PA Mini,C,LOT-194676,2025-03-25
DEV-8900722217,PRD-64040,Soundbar 900,B,LOT-615669,2024-05-17
DEV-3980465083,PRD-66155,QC Ultra,D,LOT-498759,2025-04-29
DEV-1898475936,PRD-63354,Air Mini,C,LOT-693440,01/09/2024
DEV-8261595938,PRD-71348,QC45,C,LOT-531163,2025-02-20
DEV-5421261700,PRD-66155,QC Ultra,A,LOT-767383,2025-02-12
DEV-9365431580,PRD-79822,QC45,A,LOT-452345,2024-08-07
DEV-7051411086,PRD-66155,QC Ultra,C,LOT-574465,2025-05-23
DEV-6378546858,PRD-41385,QC Ultra,C,LOT-925436,2024-10-22
DEV-3493400261,PRD-71348,QC Ultra,C,LOT-486737,2024-12-29
DEV-2947784122,PRD-66155,Studio Pro,A,LOT-538871,2024-02-22
DEV-3880901979,PRD-63354,Quiet Buds,C,LOT-297865,2024-09-10
DEV-8966872029,PRD-84085,Sport Buds,B,LOT-435534,2024-08-26
DEV-4078926010,PRD-74799,Aviation A20,B,LOT-486245,2025-11-28
DEV-3703910968,PRD-10425,QC Ultra,D,LOT-583076,2024-04-10
DEV-5785083209,PRD-65461,Studio Pro,B,LOT-656423,2025-05-21
DEV-4855212165,PRD-79822,QC45,C,LOT-963495,2025-10-01
DEV-5348912368,PRD-66155,Studio Pro,A,LOT-562915,2025-10-11
DEV-4316774301,PRD-99353,QC Ultra,C,LOT-426360,2024-03-30
DEV-8699177775,PRD-66155,QC Ultra,B,LOT-216802,2024-06-21
DEV-4716557401,PRD-10074,QC Ultra,A,LOT-282439,2025-08-26
DEV-8540705759,PRD-71348,QC45,C,LOT-155277,2025-02-09
DEV-6660403926,PRD-66155,QC Ultra,B,LOT-489176,2024-07-27
DEV-9254980645,PRD-79822,QC45,A,LOT-739125,
DEV-4085436868,PRD-10425,Studio Pro,A,LOT-910255,2025-03-27
DEV-5356201965,PRD-24371,Studio Pro,C,LOT-260992,2025-07-19
DEV-8590661382,PRD-66155,QC45,C,LOT-758824,2024-06-15
DEV-2512809224,PRD-82845,Air Mini,D,LOT-233064,2025-03-13
DEV-3700704605,PRD-47606,Portable PA Mini,A,LOT-984552,2025-01-31
DEV-1654864090,PRD-38080,Studio Pro,B,LOT-209633,2025-09-27
DEV-3556457453,PRD-71348,QC Ultra,D,LOT-396461,2025-10-11
DEV-9882810430,PRD-71348,QC Ultra,D,LOT-786304,2024-06-04
DEV-5736061370,PRD-66155,QC Ultra,C,LOT-175722,2025-01-21
DEV-8042393551,PRD-24371,Studio Pro,C,LOT-992639,
