campaign_id,date,region,impressions,clicks,conversions,spend,attributed_revenue,utm_source,utm_medium
CMP-596403,2024-01-11,LATAM,17167.0,122,,123.42,5424.52,(not set),organic
CMP-260633,2024-02-20,EU,6638.0,61,,145.8,478.91,partner,paid_social
CMP-303614,2024-12-26,EU,9165.0,404,20.0,$148.8,6938.2,(not set),paid_social
CMP-974579,2024-09-19,LATAM,6518.0,209,9.0,,2667.97,meta,paid_social
CMP-762951,2024-06-16,EU,4977.0,51,0.0,72.35,0.0,meta,
CMP-896925,2024-02-28,APAC,22719.0,705,33.0,164.45,5298.56,partner,email
CMP-721427,2025-08-07,APAC,10031.0,87,4.0,120.26,948.03,meta,
CMP-387918,2025-08-19,EU,9304.0,172,16.0,59.59,6013.41,partner,cpc
CMP-734787,2024-04-30,APAC,13544.0,466,44.0,,11624.25,meta,email
CMP-797137,2024-09-09,EU,5576.0,55,2.0,51.34,638.15,email,(none)
CMP-994854,2025-06-17,APAC,10433.0,333,13.0,190.68,2352.9,google,email
CMP-472235,2024-02-16,APAC,17271.0,322,8.0,,3986.56,tiktok,cpc
CMP-517641,2024-09-17,APAC,8301.0,26,1.0,72.72,247.28,google,paid_social
CMP-250295,2025-01-30,EU,9614.0,236,12.0,102.06,5140.84,partner,(none)
CMP-420602,2025-05-15,EU,9331.0,124,6.0,190.83,1193.83,email,paid_social
CMP-388307,2025-08-06,NA,17107.0,334,17.0,346.63,5757.82,(not set),(none)
CMP-249824,2024-02-10,APAC,21312.0,519,22.0,178.93,4128.19,,cpc
CMP-576557,2025-11-05,APAC,2585.0,21,0.0,20.25,0.0,partner,cpc
CMP-420602,09-Aug-2025,APAC,15203.0,324,18.0,193.6,8798.87,meta,email
CMP-517641,2025-12-16,EU,3386.0,130,0.0,47.9,0.0,google,
CMP-670512,2024-01-19,LATAM,13756.0,294,14.0,$56.38,3158.95,meta,organic
CMP-715354,2024-03-07,LATAM,11796.0,163,5.0,132.73,2183.66,google,affiliate
CMP-721427,2025-06-19,APAC,24843.0,863,26.0,222.75,4272.92,partner,cpc
CMP-896925,2024-07-05,LATAM,61186.0,1739,91.0,$759.54,38161.71,meta,organic
CMP-324289,2024-06-17,NA,6471.0,53,2.0,77.73,819.95,tiktok,cpc
CMP-397992,11-Nov-2024,NA,5334.0,165,1.0,32.05,262.09,google,paid_social
CMP-303614,2024-07-26,NA,14748.0,125,6.0,289.31,1120.62,google,paid_social
CMP-391228,2024-02-17,NA,4311.0,95,6.0,83.43,1010.83,tiktok,(none)
CMP-250295,2024-04-13,APAC,8592.0,230,9.0,55.22,4477.82,meta,paid_social
CMP-158770,2025-05-03,APAC,8047.0,104,1.0,133.58,,,cpc
CMP-390956,2025-10-15,NA,8608.0,180,2.0,103.05,968.89,meta,cpc
CMP-999563,2025-02-24,EU,10259.0,430,31.0,48.77,8669.23,email,organic
CMP-755331,2024-11-28,APAC,2219.0,97,8.0,44.13,3970.06,email,organic
CMP-839916,2024-09-25,LATAM,16687.0,508,17.0,$222.89,2799.38,(not set),(none)
CMP-319473,2024-05-04,NA,18199.0,231,1.0,$220.13,419.68,google,affiliate
CMP-561047,2024-08-03,EU,25723.0,797,36.0,494.25,17607.55,tiktok,email
CMP-755331,2025-12-14,NA,8873.0,93,8.0,164.2,3871.75,meta,paid_social
CMP-871957,16-Dec-2025,APAC,5489.0,208,16.0,75.26,6210.15,google,organic
CMP-960623,07-Jan-2024,EU,16138.0,134,4.0,76.06,1471.24,(not set),email
CMP-285501,2024-01-21,NA,7143.0,144,4.0,123.41,716.97,(not set),email
CMP-580870,2025-11-09,EU,8819.0,253,14.0,78.92,5991.85,meta,paid_social
CMP-663852,2025-07-19,APAC,16596.0,713,59.0,128.05,17680.44,meta,organic
CMP-484047,2025-06-27,NA,71859.0,2216,,844.53,,meta,affiliate
CMP-904246,2024-02-06,LATAM,7629.0,149,,94.78,348.85,meta,(none)
CMP-202210,21-Sep-2024,LATAM,5483.0,77,4.0,74.77,1477.76,tiktok,
CMP-160006,2024-08-03,NA,7690.0,227,11.0,82.18,3253.93,meta,email
CMP-198406,2025-05-30,LATAM,17566.0,70,3.0,,1487.28,google,cpc
CMP-337009,2025-02-12,APAC,7868.0,339,16.0,76.41,3208.24,meta,organic
CMP-165352,2024-02-24,EU,8653.0,268,11.0,80.14,4950.43,email,organic
CMP-208933,2024-01-03,NA,5795.0,130,2.0,$79.36,681.48,(not set),cpc
CMP-802586,2024-05-03,APAC,24031.0,1024,33.0,432.43,12576.8,partner,affiliate
CMP-601989,2025-07-19,LATAM,19129.0,760,32.0,,10794.27,tiktok,(none)
CMP-624681,2024-03-26,EU,14132.0,493,12.0,171.69,2153.03,google,
CMP-744794,2025-08-17,NA,10582.0,311,17.0,111.84,,partner,cpc
CMP-908184,2025-06-30,APAC,,222,4.0,135.68,945.85,(not set),organic
CMP-386290,2025-06-07,LATAM,8693.0,201,3.0,102.55,887.03,google,organic
CMP-461714,2024-06-26,APAC,8523.0,323,5.0,81.05,2514.29,partner,email
CMP-431853,2025-08-05,EU,16915.0,151,5.0,95.67,1537.99,meta,email
CMP-979387,2025-03-14,NA,8136.0,350,14.0,62.96,6316.6,(not set),affiliate
CMP-483450,2025-12-17,NA,18027.0,227,2.0,278.13,977.79,email,email
CMP-504257,2024-11-09,APAC,8504.0,303,8.0,100.1,2237.87,(not set),affiliate
CMP-131904,2024-01-31,APAC,5269.0,179,8.0,78.9,1727.74,google,organic
CMP-778657,2025-07-17,APAC,4436.0,167,10.0,83.68,4173.48,google,organic
CMP-546867,2025-11-12,NA,33721.0,185,5.0,,1557.16,google,affiliate
CMP-324164,2025-01-30,APAC,5918.0,46,2.0,104.81,552.59,meta,(none)
CMP-425468,2025-07-08,EU,11683.0,390,35.0,,16246.03,meta,(none)
CMP-287700,2025-10-27,NA,16682.0,148,7.0,317.06,3396.57,meta,paid_social
CMP-365329,2024-11-17,APAC,10427.0,115,,209.18,1110.92,google,email
CMP-181998,2024-05-31,EU,7109.0,22,,108.01,232.54,meta,(none)
CMP-324164,2024-05-23,LATAM,17903.0,339,9.0,391.43,3523.39,google,(none)
CMP-797137,2024-10-25,APAC,18865.0,57,0.0,,0.0,google,paid_social
CMP-754836,2025-02-12,NA,5926.0,83,8.0,105.61,1293.42,,organic
CMP-324164,2024-04-19,APAC,9155.0,349,9.0,91.13,1823.58,meta,cpc
CMP-703618,2025-05-20,APAC,12390.0,185,4.0,87.25,1801.29,google,email
CMP-828864,2025-04-07,EU,7775.0,79,4.0,$96.79,1964.41,(not set),cpc
CMP-721427,2025-03-13,EU,7594.0,64,3.0,128.28,622.34,(not set),email
CMP-365329,2024-12-23,NA,29900.0,200,8.0,607.17,1895.88,meta,email
CMP-146050,2025-07-30,LATAM,14064.0,600,26.0,176.26,7650.22,tiktok,email
CMP-903266,2025-10-28,LATAM,9812.0,190,6.0,160.7,2063.54,google,email
CMP-501035,2025-02-25,APAC,15301.0,336,20.0,274.94,5964.89,meta,affiliate
CMP-319473,2024-03-10,NA,7354.0,309,10.0,$122.57,4318.47,google,paid_social
CMP-994854,2025-08-22,LATAM,5181.0,216,4.0,30.94,1353.89,partner,organic
CMP-243628,2024-06-14,APAC,5769.0,217,7.0,74.35,2031.09,google,organic
CMP-887046,2025-06-12,LATAM,19131.0,402,9.0,217.93,3388.75,(not set),organic
CMP-483450,2024-01-04,LATAM,25904.0,1107,18.0,557.61,4389.0,meta,organic
CMP-596403,2025-05-25,LATAM,12498.0,428,36.0,52.64,15145.43,meta,organic
CMP-312429,2024-05-21,EU,19222.0,861,27.0,264.38,5350.18,meta,(none)
CMP-282212,2025-12-05,NA,19471.0,156,6.0,199.82,2715.83,(not set),paid_social
CMP-601989,2025-09-09,APAC,3708.0,94,3.0,33.67,818.5,(not set),organic
CMP-797137,2025-09-01,APAC,17479.0,285,6.0,248.95,2773.92,email,affiliate
CMP-276264,2024-01-20,LATAM,8240.0,199,4.0,168.72,1318.36,,affiliate
CMP-852908,2025-07-10,LATAM,5344.0,191,4.0,104.9,,meta,organic
CMP-444406,2024-12-31,APAC,4607.0,139,2.0,88.3,,tiktok,organic
CMP-847960,25-Aug-2024,LATAM,5010.0,146,4.0,20.82,1692.43,meta,paid_social
CMP-598560,2024-07-12,NA,8185.0,68,3.0,$112.16,803.34,google,organic
CMP-444406,2025-11-20,LATAM,,90,5.0,73.87,,google,organic
CMP-946652,2024-08-18,APAC,4731.0,31,0.0,23.9,,meta,paid_social
CMP-896925,2024-04-19,APAC,10678.0,227,6.0,224.25,1525.62,(not set),cpc
CMP-974098,2025-01-11,APAC,27362.0,907,10.0,238.25,3754.09,google,affiliate
CMP-319473,2024-12-01,NA,26630.0,218,10.0,447.39,4051.39,google,cpc
CMP-300261,2025-10-05,NA,37989.0,320,9.0,774.73,3003.72,(not set),organic
CMP-594601,2024-04-10,NA,20114.0,309,15.0,240.3,5756.13,google,organic
CMP-140048,2024-06-13,NA,8129.0,148,13.0,48.06,3096.3,email,affiliate
CMP-140048,2025-06-29,APAC,6157.0,135,2.0,28.93,727.48,email,organic
CMP-996922,2024-06-06,LATAM,5561.0,133,5.0,$39.33,1011.26,meta,organic
CMP-886364,2025-12-02,LATAM,6682.0,287,6.0,100.42,2185.78,google,organic
CMP-754836,2025-06-12,EU,17549.0,172,9.0,223.3,3080.73,meta,(none)
CMP-839916,2025-01-21,EU,3771.0,76,4.0,53.73,1314.81,meta,cpc
CMP-198679,2025-08-20,APAC,5581.0,62,5.0,88.59,2579.45,tiktok,cpc
CMP-974579,2024-07-17,EU,9682.0,164,3.0,44.46,1061.07,,paid_social
CMP-286987,2024-03-26,LATAM,5900.0,168,1.0,$117.04,232.51,partner,cpc
CMP-688368,2024-04-27,EU,10185.0,210,,191.78,809.59,,email
CMP-685005,2025-12-03,NA,5991.0,136,4.0,,1670.48,email,affiliate
CMP-588715,2024-08-14,NA,10881.0,290,9.0,221.78,3500.07,meta,affiliate
CMP-840551,2024-05-13,EU,15352.0,609,22.0,254.35,8712.72,meta,cpc
CMP-818660,2025-11-15,EU,5100.0,105,5.0,80.61,2498.38,google,cpc
CMP-558482,2025-02-28,NA,9250.0,136,4.0,$160.76,830.74,(not set),cpc
CMP-337009,2024-04-11,LATAM,8696.0,269,,45.23,3087.5,meta,paid_social
CMP-387492,2025-05-14,LATAM,8080.0,251,5.0,45.39,1707.48,google,(none)
CMP-343092,2024-01-23,LATAM,2766.0,73,4.0,57.0,1754.33,tiktok,paid_social
CMP-126524,2024-03-18,LATAM,11400.0,421,6.0,139.61,1408.77,tiktok,organic
CMP-720935,2024-10-13,NA,12564.0,185,3.0,,516.62,google,organic
CMP-755643,2024-11-14,NA,5081.0,175,9.0,84.78,2065.71,(not set),affiliate
CMP-802586,2024-02-01,NA,7494.0,223,5.0,55.65,,email,cpc
CMP-117484,2025-07-02,NA,38167.0,1302,37.0,319.01,14217.1,meta,(none)
CMP-564915,2025-06-22,LATAM,11403.0,398,9.0,179.65,,partner,
CMP-942377,2025-11-16,LATAM,31761.0,326,14.0,561.66,5549.72,google,(none)
CMP-390956,2024-02-20,NA,21263.0,455,,89.38,461.78,meta,paid_social
CMP-818660,2024-08-12,APAC,2530.0,104,4.0,27.87,1514.22,partner,cpc
CMP-743829,2024-02-16,APAC,6023.0,241,3.0,81.0,1107.85,meta,email
CMP-564915,07-Jul-2025,LATAM,10045.0,232,1.0,164.1,478.86,tiktok,cpc
CMP-100258,2025-10-21,NA,14511.0,543,7.0,317.7,1871.08,meta,organic
CMP-688368,2025-10-07,APAC,9286.0,148,5.0,174.05,1625.6,(not set),organic
CMP-386290,2025-02-14,NA,51307.0,1861,75.0,,28203.93,google,cpc
CMP-207292,2025-04-21,NA,18148.0,216,6.0,355.41,1227.36,google,organic
CMP-686317,2024-12-24,APAC,16774.0,663,53.0,195.11,18006.78,google,(none)
CMP-670512,2025-11-07,EU,3376.0,130,6.0,45.62,1390.12,meta,affiliate
CMP-446198,2025-12-07,LATAM,17430.0,499,23.0,75.59,8932.52,email,organic
CMP-442978,2025-04-26,APAC,9381.0,263,13.0,152.19,6120.51,partner,
CMP-238043,2024-11-14,APAC,8730.0,211,7.0,100.7,2377.03,meta,cpc
CMP-160006,2025-01-28,NA,10717.0,385,35.0,,18103.17,email,organic
CMP-160006,2024-01-03,APAC,,197,2.0,100.45,962.25,partner,
CMP-745804,2024-01-05,APAC,8971.0,55,2.0,128.94,882.08,meta,organic
CMP-274185,2025-02-23,EU,4697.0,83,2.0,36.36,462.25,(not set),email
CMP-887046,17-Oct-2025,NA,,39,1.0,64.42,364.94,partner,organic
CMP-111190,2025-08-21,NA,4461.0,150,5.0,83.5,1907.89,meta,organic
CMP-386290,2025-01-16,NA,28901.0,1084,8.0,554.27,,partner,email
CMP-105887,2025-07-18,LATAM,4494.0,22,0.0,50.6,0.0,partner,paid_social
CMP-656464,2025-09-27,EU,14854.0,106,10.0,80.63,2285.86,tiktok,(none)
CMP-845902,2024-01-12,LATAM,5483.0,46,3.0,113.19,1072.88,meta,affiliate
CMP-375710,2024-01-01,APAC,5969.0,160,9.0,,2760.08,google,email
CMP-960623,24-Nov-2024,NA,7335.0,37,0.0,100.5,0.0,(not set),email
CMP-462798,2025-09-28,LATAM,22016.0,205,10.0,319.07,2973.49,,email
CMP-114815,2025-06-16,EU,5134.0,209,7.0,36.67,2193.41,google,cpc
CMP-983101,2024-07-04,APAC,10484.0,155,3.0,197.52,1070.78,tiktok,organic
CMP-772844,2024-06-10,EU,6075.0,178,9.0,34.46,,(not set),paid_social
CMP-909478,2024-11-05,NA,18218.0,615,14.0,287.68,2814.59,,paid_social
CMP-839916,2025-08-18,EU,7428.0,293,12.0,,4384.56,partner,affiliate
CMP-613900,2025-09-14,APAC,14165.0,224,8.0,310.84,3628.21,meta,
CMP-624681,2024-12-31,NA,22234.0,723,68.0,234.93,11868.61,email,cpc
CMP-324289,2025-06-20,LATAM,9194.0,60,2.0,151.18,848.03,tiktok,email
CMP-908184,2024-09-16,APAC,7458.0,43,2.0,54.1,,partner,email
CMP-703618,2024-05-26,APAC,45264.0,526,5.0,487.04,1385.8,tiktok,cpc
CMP-154724,2025-12-27,EU,11844.0,58,3.0,215.05,1557.78,(not set),organic
CMP-714663,2024-12-23,APAC,15058.0,245,2.0,168.02,420.76,partner,cpc
CMP-417255,2025-01-10,NA,2732.0,27,0.0,40.38,0.0,google,(none)
CMP-636561,2025-06-21,APAC,7426.0,183,15.0,152.63,7182.6,email,paid_social
CMP-986888,2024-03-07,LATAM,14240.0,594,16.0,164.95,3009.52,meta,paid_social
CMP-225228,2024-04-30,LATAM,9483.0,401,3.0,121.77,1259.13,meta,organic
CMP-909478,2025-09-29,LATAM,13968.0,442,19.0,59.89,,(not set),paid_social
CMP-772844,2025-05-11,LATAM,14207.0,257,,177.87,1272.16,google,organic
CMP-946652,2025-11-19,LATAM,13385.0,265,18.0,157.59,9274.9,partner,email
CMP-546867,2025-08-28,NA,,789,14.0,223.42,5145.64,(not set),organic
CMP-461714,2025-06-15,NA,6654.0,166,5.0,$73.08,1376.79,tiktok,cpc
CMP-627217,2024-11-10,APAC,26655.0,790,23.0,573.05,6790.71,email,(none)
CMP-420602,2024-12-11,EU,10041.0,307,8.0,91.8,2706.27,,(none)
CMP-487484,2025-01-07,APAC,3957.0,86,8.0,17.17,2417.47,email,cpc
CMP-276264,2025-09-28,EU,4416.0,114,7.0,18.48,2823.92,email,email
CMP-597526,2025-11-26,EU,8012.0,152,8.0,139.27,,email,organic
CMP-432369,2025-06-25,LATAM,10132.0,374,35.0,202.9,6490.47,meta,paid_social
CMP-467476,2025-01-18,APAC,11259.0,133,8.0,77.65,2618.47,email,paid_social
CMP-767254,2025-10-19,NA,1711.0,64,2.0,33.6,876.98,tiktok,organic
CMP-909478,2025-10-15,LATAM,4696.0,140,5.0,38.41,2182.51,email,paid_social
CMP-667297,2024-10-27,LATAM,9107.0,111,8.0,167.59,2913.31,email,(none)
CMP-512349,2025-03-03,EU,18524.0,597,28.0,,7329.83,google,
CMP-721427,2025-12-25,NA,11172.0,273,15.0,205.43,3782.58,(not set),organic
CMP-485115,2024-05-15,EU,31660.0,635,53.0,168.37,14605.52,email,cpc
CMP-762951,2025-10-16,NA,5088.0,70,2.0,56.53,710.42,partner,paid_social
CMP-783768,2024-06-08,LATAM,3313.0,47,4.0,25.52,1903.34,google,organic
CMP-181566,2024-05-22,EU,7731.0,276,8.0,63.93,,email,cpc
CMP-627217,2024-04-24,APAC,3574.0,29,0.0,30.81,0.0,email,(none)
CMP-264052,2024-12-04,EU,14572.0,103,4.0,92.85,1991.8,google,cpc
CMP-687712,2025-05-04,APAC,57064.0,327,29.0,534.12,11946.22,google,organic
CMP-426905,2025-07-04,LATAM,20891.0,484,27.0,352.97,,tiktok,cpc
CMP-627217,2025-09-18,EU,4052.0,57,2.0,,1033.01,(not set),email
CMP-734787,2025-10-08,LATAM,21385.0,347,14.0,173.09,6824.35,google,organic
CMP-337009,2024-07-19,EU,3718.0,96,1.0,53.84,,email,paid_social
CMP-181566,2024-02-03,EU,19010.0,662,19.0,,4486.88,,cpc
CMP-979387,2025-05-04,APAC,6127.0,157,5.0,120.31,1282.65,google,cpc
CMP-687712,2025-02-22,EU,1978.0,15,,11.76,255.56,meta,organic
CMP-992278,2024-07-15,NA,7968.0,269,4.0,42.88,2035.87,google,organic
CMP-312429,2024-06-01,LATAM,8486.0,75,1.0,180.34,165.79,meta,paid_social
CMP-304355,2025-07-21,NA,8548.0,310,24.0,111.07,11900.26,(not set),paid_social
CMP-495637,2024-08-31,EU,12345.0,168,7.0,87.88,3325.19,google,paid_social
CMP-828864,2025-04-02,APAC,7588.0,151,3.0,35.1,1224.61,(not set),email
CMP-699975,2025-09-25,EU,8652.0,355,14.0,44.47,3101.16,(not set),organic
CMP-420602,2025-07-30,LATAM,23010.0,441,,231.18,3821.31,,cpc
CMP-960623,2025-06-13,NA,13598.0,233,12.0,68.38,6117.62,email,affiliate
CMP-277433,2025-12-04,NA,6337.0,40,1.0,123.11,275.88,meta,(none)
CMP-546070,2024-01-24,LATAM,9020.0,114,9.0,53.61,3950.19,tiktok,organic
CMP-388307,2024-04-08,NA,6227.0,195,7.0,73.59,2383.97,email,affiliate
CMP-495637,2025-06-03,EU,10286.0,425,12.0,115.73,,,cpc
CMP-588715,2024-02-14,LATAM,7541.0,302,14.0,42.6,,meta,organic
CMP-397992,2025-11-20,EU,9279.0,89,5.0,,2366.25,email,(none)
CMP-243628,2025-11-02,APAC,5433.0,182,2.0,62.92,580.37,email,cpc
CMP-285501,2024-03-27,EU,11329.0,361,13.0,195.53,2366.76,tiktok,organic
CMP-432369,2024-06-27,EU,12024.0,506,50.0,168.08,10957.88,partner,cpc
CMP-461714,2024-07-15,APAC,15576.0,454,24.0,267.39,,,
CMP-390704,02-Jun-2024,APAC,22043.0,952,22.0,166.7,6572.79,partner,organic
CMP-818660,2024-03-07,EU,6242.0,236,9.0,83.63,3481.17,email,organic
CMP-593679,02-Aug-2024,NA,10513.0,83,7.0,106.42,1546.19,google,organic
CMP-485115,2025-04-29,EU,20584.0,190,12.0,261.3,5968.66,meta,paid_social
CMP-387918,2025-06-22,LATAM,17402.0,538,30.0,158.5,9787.38,partner,organic
CMP-873276,2025-02-17,APAC,12472.0,348,7.0,52.6,,email,cpc
CMP-843764,2024-07-08,LATAM,4505.0,23,1.0,87.11,383.59,google,paid_social
CMP-720935,2024-09-22,LATAM,35572.0,567,14.0,196.41,2263.67,tiktok,cpc
CMP-388307,26-Oct-2025,APAC,18958.0,267,13.0,284.54,2732.47,partner,email
CMP-260633,2024-10-06,NA,9967.0,365,11.0,89.54,4801.81,meta,affiliate
CMP-447115,2024-01-14,EU,10053.0,439,11.0,178.72,3032.23,,organic
CMP-651553,23-Mar-2024,LATAM,4216.0,134,11.0,47.5,4223.15,,organic
CMP-687354,2025-09-22,APAC,19632.0,267,8.0,137.13,3686.35,partner,organic
CMP-977944,2024-09-03,LATAM,50173.0,2085,33.0,903.32,12931.54,google,email
CMP-734152,2024-11-15,LATAM,18130.0,619,14.0,,4034.65,partner,organic
CMP-767254,2025-08-10,LATAM,17122.0,747,9.0,214.44,3688.07,google,organic
CMP-800969,2025-12-10,EU,,398,22.0,416.73,10433.58,,email
CMP-232858,2025-05-25,APAC,4981.0,91,1.0,104.94,254.91,google,(none)
CMP-838474,2025-11-16,EU,34487.0,1265,7.0,374.77,2559.19,google,(none)
CMP-804633,2025-05-17,APAC,4945.0,29,2.0,98.68,544.89,tiktok,organic
CMP-873276,16-Jul-2024,APAC,5027.0,18,0.0,49.2,0.0,email,organic
CMP-164076,2025-07-12,EU,6934.0,304,13.0,132.54,4989.94,tiktok,affiliate
CMP-126524,2025-06-10,EU,25559.0,679,19.0,140.47,8083.85,,organic
CMP-472235,2025-10-05,LATAM,4642.0,36,0.0,58.29,0.0,(not set),cpc
CMP-974098,2024-12-12,LATAM,8522.0,71,2.0,92.24,708.74,tiktok,organic
CMP-111190,2025-03-30,NA,9744.0,254,,73.97,9972.75,meta,(none)
CMP-755643,2025-07-02,LATAM,7893.0,272,15.0,161.28,6537.16,meta,organic
CMP-158770,2024-11-28,APAC,8538.0,81,2.0,163.23,,meta,
CMP-522857,2024-09-20,NA,12318.0,460,11.0,226.54,5114.81,google,(none)
CMP-181239,2025-05-10,APAC,,255,10.0,68.16,3370.94,tiktok,cpc
CMP-111190,2025-11-26,EU,16038.0,564,43.0,306.97,10606.31,meta,(none)
CMP-102800,2025-10-27,NA,3602.0,76,5.0,46.3,1247.33,tiktok,email
CMP-472235,2025-07-12,EU,8811.0,169,10.0,177.63,3125.37,,organic
CMP-873276,2025-12-19,LATAM,12771.0,489,7.0,134.24,3107.64,meta,organic
CMP-264052,2025-08-17,EU,8194.0,276,13.0,56.3,4233.21,meta,(none)
CMP-303614,2024-03-04,APAC,5610.0,149,11.0,73.3,4176.5,google,affiliate
CMP-100258,2024-07-15,APAC,36093.0,628,15.0,266.28,7755.84,(not set),email
CMP-260633,2024-02-05,NA,5510.0,54,0.0,93.23,0.0,meta,organic
CMP-647689,2024-03-10,NA,13795.0,351,15.0,236.19,6431.85,email,paid_social
CMP-656464,2025-06-03,EU,12617.0,157,13.0,224.23,2900.11,,cpc
CMP-561047,2024-08-02,NA,3648.0,95,4.0,,850.78,(not set),cpc
CMP-863878,2024-01-02,APAC,19572.0,114,2.0,362.36,567.86,google,email
CMP-960623,2024-01-28,NA,10796.0,57,2.0,229.33,737.35,partner,organic
CMP-387918,2024-09-16,EU,5127.0,165,10.0,40.96,3706.1,tiktok,paid_social
CMP-715354,2024-11-02,LATAM,13734.0,431,23.0,274.67,11433.58,tiktok,organic
CMP-791397,2025-01-17,LATAM,11423.0,441,19.0,197.42,4096.97,(not set),cpc
CMP-593679,2025-09-25,APAC,20726.0,218,5.0,160.94,1552.45,google,(none)
CMP-829283,2025-01-15,EU,8563.0,286,7.0,$46.27,3108.43,,organic
CMP-999563,2024-04-12,LATAM,8686.0,33,1.0,153.13,294.13,email,
CMP-762951,2024-01-02,EU,7020.0,90,3.0,127.95,603.49,partner,organic
CMP-989433,2025-07-15,EU,10030.0,437,19.0,207.05,6731.53,meta,paid_social
CMP-903266,2024-10-09,APAC,5180.0,208,2.0,112.79,,google,cpc
CMP-556564,2025-10-09,NA,10115.0,100,3.0,198.08,908.86,,email
CMP-737058,2024-09-25,EU,5426.0,222,17.0,73.73,5454.22,partner,email
CMP-838474,2025-07-11,NA,8284.0,270,6.0,130.78,1285.96,email,(none)
CMP-942377,2025-11-16,APAC,9352.0,375,19.0,120.25,7044.65,meta,cpc
CMP-461714,2024-06-18,NA,7286.0,213,5.0,121.12,1894.67,meta,cpc
CMP-743829,2024-10-20,LATAM,5181.0,228,4.0,36.96,1841.82,google,organic
CMP-326955,2025-10-15,LATAM,5781.0,214,3.0,111.44,1464.59,meta,(none)
CMP-754836,2024-10-06,APAC,4248.0,36,2.0,70.06,372.84,,(none)
CMP-264052,2024-05-20,EU,3403.0,40,0.0,40.94,0.0,meta,(none)
CMP-260633,2025-04-21,APAC,18883.0,762,12.0,,4152.38,partner,email
CMP-319473,2024-08-01,EU,8467.0,221,8.0,,3161.37,meta,(none)
CMP-744794,2024-01-08,EU,9397.0,261,4.0,99.03,1549.48,,cpc
CMP-786927,2024-06-25,NA,21666.0,102,3.0,301.44,681.63,google,email
CMP-772844,2024-01-04,APAC,5949.0,261,15.0,37.18,4989.15,(not set),affiliate
CMP-232858,2024-02-28,LATAM,15332.0,80,1.0,81.11,217.88,partner,email
CMP-980673,2025-09-04,APAC,32049.0,1027,33.0,198.43,14474.66,email,organic
CMP-544677,2024-01-05,EU,15731.0,635,12.0,215.71,4038.58,partner,cpc
CMP-367124,2024-12-28,APAC,,251,12.0,92.15,2694.33,email,organic
CMP-994854,2024-12-30,EU,13760.0,63,,154.7,559.09,meta,cpc
CMP-390704,15-Aug-2024,APAC,3436.0,150,4.0,20.1,1559.07,email,paid_social
CMP-768444,2025-10-14,LATAM,15470.0,561,20.0,277.64,5357.93,meta,
CMP-198679,2024-03-28,EU,21750.0,133,4.0,332.43,1368.7,google,organic
CMP-745804,2025-08-04,LATAM,8042.0,284,4.0,154.82,1530.71,google,paid_social
CMP-672089,2025-08-23,NA,9160.0,130,3.0,76.9,1008.92,email,organic
CMP-181239,2025-02-04,EU,12998.0,504,8.0,138.14,3576.16,google,organic
CMP-286659,2024-07-26,LATAM,9877.0,133,1.0,46.85,500.99,email,paid_social
CMP-942377,2024-10-28,EU,12592.0,366,12.0,245.31,4475.17,email,organic
CMP-485115,2024-12-20,APAC,3917.0,113,7.0,77.81,2191.86,tiktok,paid_social
CMP-911513,2025-12-28,APAC,15541.0,179,6.0,334.23,1122.66,google,cpc
CMP-367124,2025-03-02,EU,5541.0,68,3.0,29.74,1185.31,tiktok,paid_social
CMP-287700,2025-07-15,LATAM,,281,7.0,151.12,1805.09,google,cpc
CMP-181566,2024-01-29,APAC,9669.0,317,17.0,$211.51,4111.98,tiktok,
CMP-202210,2025-03-08,LATAM,47809.0,480,26.0,536.83,11680.18,google,cpc
CMP-425468,2025-04-14,APAC,7184.0,24,2.0,,443.59,(not set),paid_social
CMP-365329,2024-08-16,LATAM,6442.0,170,8.0,117.84,2009.1,partner,organic
CMP-596446,2024-08-01,EU,4758.0,145,1.0,$92.2,506.09,email,cpc
CMP-946446,2024-09-11,NA,5401.0,69,6.0,109.71,2312.96,meta,organic
CMP-390704,2024-06-30,NA,33814.0,837,38.0,191.74,9981.43,google,affiliate
CMP-980673,2025-06-10,EU,12691.0,248,4.0,103.39,1736.82,google,cpc
CMP-667297,2025-02-19,EU,5691.0,65,5.0,67.95,1581.36,email,(none)
CMP-160006,2024-02-07,EU,6797.0,170,3.0,147.97,1394.89,google,email
CMP-845108,2025-07-30,EU,8739.0,252,9.0,83.71,2543.52,meta,organic
CMP-838474,2025-09-11,EU,6845.0,171,9.0,40.84,3091.83,tiktok,affiliate
CMP-165352,26-May-2024,EU,4425.0,182,6.0,73.05,2931.36,google,email
CMP-636561,2024-07-13,NA,1897.0,29,1.0,15.32,394.67,partner,
CMP-324164,2025-12-29,NA,5470.0,243,17.0,102.06,8649.11,,cpc
CMP-326955,2025-08-19,NA,6286.0,275,6.0,83.84,2954.55,(not set),cpc
CMP-999563,2024-04-11,LATAM,8797.0,217,3.0,123.19,612.96,meta,organic
CMP-501548,2024-07-10,EU,21866.0,307,15.0,286.1,6460.18,,cpc
CMP-960623,2025-01-09,APAC,17768.0,761,36.0,275.54,14562.09,google,cpc
CMP-946514,2024-06-25,EU,3819.0,80,2.0,83.11,936.6,,cpc
CMP-186847,2024-05-19,EU,17442.0,467,10.0,205.66,1811.89,email,cpc
