shipment_id,order_id,warehouse_id,carrier,ship_date,promised_delivery_date,actual_delivery_date,shipping_cost,status
SHP-583118519,ORD-1995959,,DB Schenker,2024-05-24,2024-05-26,2024-05-26,20.05,delivered
SHP-329125124,ORD-7160222,WH-010,DB Schenker,2024-11-30,2024-12-03,,46.64,delivered
SHP-690628007,ORD-4907518,WH-015,FedEx,2025-03-16,2025-03-18,2025-03-18,20.98,in_transit
SHP-569552460,ORD-5906672,WH-011,FedEx,2024-06-07,2024-06-09,2024-06-09,11.87,in_transit
SHP-246779609,ORD-1543033,WH-014,CEVA,2024-11-21,2024-11-26,2024-11-26,22.73,delivered
SHP-785227106,ORD-6418229,WH-004,USPS,2024-07-28,2024-07-30,2024-08-01,26.77,returned
SHP-356058125,ORD-7937056,WH-014,UPS,2025-01-08,2025-01-10,2025-01-11,32.44,delivered
SHP-194658936,ORD-9583850,,CEVA,2024-10-14,2024-10-16,2024-10-17,27.2,label_created
SHP-632177936,ORD-2848783,WH-003,UPS,2024-01-29,2024-02-03,2024-02-02,28.54,label_created
SHP-904188912,ORD-9758978,WH-006,UPS,2025-07-27,2025-07-29,2025-08-01,7.01,delivered
SHP-352302219,ORD-9736571,WH-002,CEVA,2024-12-24,2024-12-27,2024-12-27,16.65,delivered
SHP-284845942,ORD-1788041,WH-003,FedEx,2024-01-23,2024-01-30,2024-01-30,19.05,label_created
SHP-253057810,ORD-3852841,WH-015,FedEx,2024-04-14,2024-04-19,2024-04-18,47.46,delivered
SHP-534321462,ORD-7595150,WH-001,CEVA,2024-12-09,2024-12-11,2024-12-10,18.41,delivered
SHP-611031103,ORD-4545324,WH-008,USPS,2024-04-13,16/04/2024,2024-04-15,43.66,in_transit
SHP-961530030,ORD-9762137,WH-009,DB Schenker,2024-05-07,2024-05-09,2024-05-09,18.8,in_transit
SHP-968217562,ORD-7228752,WH-007,CEVA,2025-10-09,2025-10-19,2025-10-19,10.04,returned
SHP-601000431,ORD-5895950,,UPS,2025-12-26,2025-12-31,2025-12-31,16.4,delivered
SHP-995603286,ORD-1347730,WH-013,Maersk,2024-08-01,2024-08-06,2024-08-05,17.46,delivered
SHP-978745233,ORD-4996948,WH-007,DB Schenker,2025-04-02,2025-04-07,2025-04-07,47.09,delivered
SHP-175733780,ORD-3074336,WH-001,Maersk,2024-01-02,2024-01-12,2024-01-17,34.32,delivered
SHP-378213750,ORD-5202827,WH-003,DHL,2025-06-08,2025-06-13,2025-06-13,45.13,exception
SHP-489600513,ORD-5157860,WH-008,UPS,2025-11-12,14/11/2025,2025-11-14,41.07,delivered
SHP-676977381,ORD-7496310,WH-010,FedEx,2024-03-23,2024-03-25,2024-03-25,30.3,delivered
SHP-626011763,ORD-8504361,WH-009,Maersk,2024-06-12,2024-06-14,2024-06-13,34.37,delivered
SHP-377049185,ORD4286268,WH-007,CEVA,2024-12-10,12/12/2024,2024-12-13,32.24,in_transit
SHP-724423984,ORD-9567050,WH-005,UPS,2025-04-21,24/04/2025,2025-04-24,33.98,delivered
SHP-265920694,ORD-3099691,WH-011,USPS,2025-02-25,2025-02-27,2025-02-28,17.12,
SHP-101079848,ORD-3712141,,FedEx,2025-08-18,2025-08-23,2025-08-23,23.14,in_transit
SHP-387882869,ORD-8365613,WH-016,DHL,2024-07-21,2024-07-26,2024-07-26,30.89,delivered
SHP-483193829,ORD-7268304,WH-006,DHL,2025-05-16,2025-05-19,,7.51,in_transit
SHP-287561236,ORD-7411908,WH-013,CEVA,2025-04-10,2025-04-20,2025-04-20,26.28,
SHP-458108883,ORD-4899122,WH-001,CEVA,2024-01-17,2024-01-24,2024-01-27,42.11,label_created
SHP-135056501,ORD-4744994,WH-010,DHL,2025-06-14,2025-06-24,2025-06-24,26.68,in_transit
SHP-141121122,ORD-9667085,WH-005,CEVA,2025-09-02,12/09/2025,2025-09-13,29.2,exception
SHP-590310301,ORD-9838992,,CEVA,2024-06-25,2024-07-05,2024-07-10,14.48,delivered
SHP-846170144,ORD-5107314,WH-011,USPS,2025-09-17,2025-09-19,2025-09-19,39.36,exception
SHP-414735072,ORD-9509610,WH-003,DB Schenker,2025-07-10,2025-07-20,2025-07-25,21.07,delivered
SHP-107475215,ORD-1293811,WH-011,Maersk,2024-05-26,2024-05-29,2024-05-29,46.18,delivered
SHP-930876790,ORD-5524075,WH-012,USPS,2024-11-15,2024-11-25,2024-11-25,47.74,delivered
SHP-956643195,ORD-2080846,WH-011,DB Schenker,2025-10-06,2025-10-13,2025-10-12,44.47,
SHP-103640948,ORD-1205287,WH-001,CEVA,2025-01-12,2025-01-17,2025-01-17,9.56,delivered
SHP-488353325,ORD-4432386,WH-013,CEVA,2024-02-07,2024-02-12,2024-02-13,19.99,delivered
SHP-720875018,ORD-1384977,,DB Schenker,2024-03-28,2024-04-02,2024-04-03,45.7,delivered
SHP-194214427,ORD-1596523,WH-014,Maersk,2025-01-02,2025-01-04,2025-01-04,39.79,returned
SHP-747554151,ORD-8262133,WH-009,DB Schenker,2024-04-07,2024-04-12,2024-04-12,44.27,delivered
SHP-214718840,ORD-8353174,WH-016,DHL,2025-07-25,2025-07-28,,30.05,delivered
SHP-277173663,ORD-9284175,,UPS,2025-07-14,2025-07-24,2025-07-24,26.18,delivered
SHP-235422926,ORD-1647240,WH-013,UPS,2025-04-11,2025-04-18,2025-04-18,10.47,label_created
SHP-445649829,ORD-3413572,WH-013,Maersk,2024-04-18,2024-04-20,2024-04-20,41.26,delivered
SHP-364007481,ORD-4398084,WH-016,DB Schenker,2024-01-28,2024-02-04,2024-02-04,37.3,delivered
SHP-460536550,ORD-9130063,WH-003,CEVA,2025-03-08,2025-03-11,2025-03-12,8.47,delivered
SHP-432726880,ORD-5247355,WH-003,CEVA,2024-04-21,2024-05-01,2024-05-03,14.8,delivered
SHP-426241181,ORD-9036461,WH-010,Maersk,2025-01-13,2025-01-20,2025-01-20,29.41,delivered
SHP-467846423,ORD-4337288,WH-009,FedEx,2024-03-28,2024-03-31,2024-03-31,34.74,in_transit
SHP-882543800,ORD-8587898,WH-009,Maersk,2025-03-18,2025-03-21,2025-03-21,11.78,delivered
SHP-462857580,ORD-1266545,WH-001,UPS,2025-06-30,10/07/2025,2025-07-10,16.28,delivered
SHP-926918818,ORD-8432358,WH-004,UPS,2024-01-24,2024-01-31,2024-01-31,14.11,delivered
SHP-183778005,ORD-8921203,,DHL,2024-07-05,2024-07-08,2024-07-08,15.24,returned
SHP-944770491,ORD-7340765,WH-007,USPS,2025-04-24,2025-04-26,2025-04-26,44.67,delivered
SHP-177674020,ORD-2849617,WH-013,FedEx,2024-07-20,2024-07-30,2024-07-30,36.06,delivered
SHP-487685868,ORD-9295148,WH-006,USPS,2025-05-18,2025-05-21,2025-05-21,36.96,delivered
SHP-904405931,ORD-9583850,WH-011,CEVA,2024-08-17,2024-08-19,2024-08-18,39.35,delivered
SHP-281531348,ORD-6106868,WH-001,FedEx,2024-06-25,2024-06-30,2024-06-30,20.98,label_created
SHP-548741510,ORD-7698026,WH-016,CEVA,2024-09-29,2024-10-02,2024-10-03,38.22,delivered
SHP-963700629,ORD-9421551,WH-005,FedEx,2024-08-12,2024-08-14,2024-08-13,47.09,delivered
SHP-650214736,ORD-1820934,,FedEx,2024-05-13,2024-05-16,2024-05-15,35.33,delivered
SHP-661883237,ORD-7247617,WH-007,DHL,2025-11-22,2025-11-27,2025-11-27,23.5,delivered
SHP-902363734,ORD-3371404,WH-002,USPS,2025-02-09,2025-02-19,2025-02-19,36.09,in_transit
SHP-678452643,ORD-6963177,WH-002,DB Schenker,2025-05-10,2025-05-20,2025-05-20,43.83,delivered
SHP-294588493,ORD-9701602,,UPS,2024-08-04,2024-08-07,2024-08-07,11.41,delivered
SHP-462772204,ORD-3905192,WH-013,DB Schenker,2024-12-19,2024-12-21,2024-12-22,17.14,exception
SHP-987080710,ORD-8441460,WH-011,UPS,2025-05-16,2025-05-19,2025-05-20,44.61,delivered
SHP-340218801,ORD-5450000,WH-008,UPS,2025-11-13,2025-11-18,2025-11-18,45.74,delivered
SHP-784901680,ORD-9349348,WH-012,DHL,2024-03-07,2024-03-12,2024-03-11,26.33,exception
SHP-904203642,ORD7489620,WH-014,FedEx,2025-02-18,2025-02-28,2025-03-01,21.73,delivered
SHP-308651158,ORD-7608657,WH-001,Maersk,2025-12-30,2026-01-01,2026-01-03,17.88,delivered
SHP-686714286,ORD-4945310,WH-013,UPS,2024-08-02,2024-08-07,2024-08-07,26.95,delivered
SHP-945878338,ORD-6388523,WH-012,USPS,2025-04-25,2025-04-27,2025-04-27,45.25,delivered
SHP-298454216,ORD-6809110,WH-002,FedEx,2025-03-02,2025-03-07,2025-03-06,12.29,delivered
SHP-387913324,ORD-7920057,WH-003,USPS,2025-02-08,2025-02-15,2025-02-15,23.63,delivered
SHP-507023126,ORD-7087094,WH-005,DB Schenker,2024-12-01,2024-12-08,,44.29,delivered
SHP-799990664,ORD-7436648,WH-016,USPS,2024-06-19,2024-06-22,2024-06-23,20.66,in_transit
SHP-903371082,ORD-7653107,,DB Schenker,2024-07-18,20/07/2024,2024-07-20,38.26,returned
SHP-244390852,ORD-3318960,WH-009,DHL,2025-07-31,2025-08-03,2025-08-04,22.35,delivered
SHP-389545258,ORD-1686234,WH-005,UPS,2024-05-21,2024-05-26,,39.81,delivered
SHP-786673839,ORD-9140144,WH-014,CEVA,2024-09-15,2024-09-22,2024-09-21,47.2,exception
SHP-505353230,ORD-9506728,WH-014,DHL,2025-04-27,29/04/2025,2025-04-30,22.29,delivered
SHP-141512629,ORD-2885055,WH-008,DB Schenker,2024-11-13,2024-11-18,2024-11-17,41.49,delivered
SHP-623003102,ORD-8339706,,DB Schenker,2024-07-08,2024-07-10,2024-07-13,47.51,delivered
SHP-747945856,ORD-3277196,WH-010,Maersk,2025-05-28,2025-06-07,2025-06-09,47.32,label_created
SHP-595529800,ORD-5497159,WH-013,FedEx,2025-04-17,2025-04-24,2025-04-24,24.22,in_transit
SHP-266552120,ORD-9794267,WH-006,DB Schenker,2024-02-04,2024-02-07,2024-02-07,26.4,in_transit
SHP-314668212,ORD-5873904,WH-002,UPS,2024-01-29,2024-02-05,2024-02-05,18.74,delivered
SHP-200192536,ORD-5674645,WH-006,FedEx,2025-02-02,12/02/2025,2025-02-12,19.19,delivered
SHP-402430775,ORD-8446370,WH-016,UPS,2024-03-29,2024-04-01,2024-04-01,26.68,label_created
SHP-853069351,ORD-8237078,,UPS,2025-09-18,2025-09-25,2025-09-26,14.42,in_transit
SHP-957680844,ORD-6008929,WH-008,Maersk,2025-01-21,2025-01-24,2025-01-24,35.87,in_transit
SHP-504173324,ORD-3178036,WH-007,FedEx,2024-01-02,12/01/2024,2024-01-12,28.52,delivered
SHP-991661112,ORD-2123549,,FedEx,2025-12-26,2025-12-31,2025-12-31,43.72,exception
SHP-270811804,ORD-8786339,WH-001,Maersk,2025-06-07,2025-06-09,2025-06-09,40.04,in_transit
SHP-503434206,ORD-4325653,WH-002,Maersk,2025-11-04,2025-11-14,2025-11-19,19.54,delivered
SHP-589392249,ORD-1987217,,Maersk,2025-01-10,2025-01-20,2025-01-20,27.24,delivered
SHP-133358938,ORD-2639271,WH-011,DB Schenker,2024-02-19,21/02/2024,2024-02-21,37.52,delivered
SHP-753936307,ORD-8208362,WH-015,Maersk,2024-06-09,2024-06-16,2024-06-23,14.11,delivered
SHP-102404589,ORD-4357791,WH-016,UPS,2025-12-28,2025-12-31,2026-01-01,7.33,delivered
SHP-638215329,ORD-4175776,WH-013,Maersk,2024-04-11,2024-04-13,2024-04-13,41.8,delivered
SHP-936801310,ORD-8415734,,USPS,2024-12-05,2024-12-10,2024-12-15,11.78,delivered
SHP-635995511,ORD-8653505,WH-010,USPS,2025-04-26,2025-05-01,2025-05-01,43.36,in_transit
SHP-597243763,ORD6248539,,Maersk,2024-11-15,20/11/2024,2024-11-19,44.37,delivered
SHP-527473295,ORD-3328063,WH-016,DHL,2024-05-31,2024-06-10,,25.35,
SHP-824370064,ORD-3436749,,DHL,2024-10-09,2024-10-14,2024-10-14,39.88,
SHP-362785057,ORD-8228536,WH-012,FedEx,2024-06-28,01/07/2024,2024-07-01,21.25,delivered
SHP-737706210,ORD-6617253,WH-003,UPS,2024-10-11,2024-10-21,2024-10-20,42.05,
SHP-338564551,ORD-6006351,WH-005,DB Schenker,2025-01-06,2025-01-08,2025-01-11,40.64,delivered
SHP-731481471,ORD-3525756,WH-002,DB Schenker,2025-02-04,2025-02-06,2025-02-07,9.3,delivered
SHP-846500491,ORD-6967233,WH-008,DB Schenker,2024-07-11,2024-07-18,2024-07-18,30.47,label_created
SHP-120911441,ORD-3372270,WH-009,Maersk,2025-01-08,2025-01-18,2025-01-18,32.88,delivered
SHP-910367757,ORD-3243743,WH-004,USPS,2025-09-02,2025-09-05,2025-09-04,6.04,delivered
SHP-284874093,ORD-7758681,WH-007,USPS,2024-12-23,2024-12-30,2024-12-31,47.16,delivered
SHP-546477262,ORD-4296761,WH-003,CEVA,2025-07-12,2025-07-19,2025-07-18,23.08,delivered
SHP-833363389,ORD-6404674,WH-009,Maersk,2024-05-14,2024-05-17,2024-05-17,27.73,delivered
SHP-527860462,ORD-1896332,WH-013,DB Schenker,2024-12-10,2024-12-13,2024-12-13,14.18,in_transit
SHP-714200474,ORD-9386901,WH-005,Maersk,2025-07-27,2025-07-29,2025-08-05,31.66,delivered
SHP-408678554,ORD-8964067,WH-001,USPS,2025-07-17,2025-07-20,2025-07-19,40.05,delivered
SHP-827700710,ORD-8939006,,UPS,2024-07-01,2024-07-06,2024-07-05,30.61,delivered
SHP-418738355,ORD-7336698,WH-016,FedEx,2025-09-30,2025-10-03,2025-10-03,39.1,label_created
SHP-969911738,ORD-4031538,WH-009,CEVA,2024-12-20,2024-12-27,2024-12-28,36.71,label_created
SHP-429308364,ORD-2848474,WH-006,DB Schenker,2025-01-20,2025-01-25,2025-01-27,15.98,delivered
SHP-809597486,ORD-7407332,WH-013,UPS,2025-10-13,2025-10-20,2025-10-20,24.3,delivered
SHP-211076866,ORD-6449276,WH-013,USPS,2024-12-13,2024-12-16,2024-12-17,12.24,delivered
SHP-795213911,ORD-2320844,WH-011,UPS,2024-07-04,2024-07-09,2024-07-10,7.76,delivered
SHP-278477089,ORD-4689088,WH-003,CEVA,2024-03-03,2024-03-06,2024-03-06,8.65,in_transit
SHP-591704661,ORD-6450490,WH-009,DHL,2024-06-28,2024-07-01,2024-07-01,45.58,delivered
SHP-843789769,ORD-1964078,WH-016,DB Schenker,2024-07-15,2024-07-18,2024-07-18,47.35,delivered
SHP-141569799,ORD-7136823,WH-002,DB Schenker,2025-03-24,2025-03-29,2025-03-28,9.99,delivered
SHP-988919562,ORD-9916353,WH-007,USPS,2025-08-29,2025-08-31,2025-09-01,20.08,returned
SHP-215379602,ORD-5392976,WH-002,CEVA,2025-02-08,2025-02-11,2025-02-11,10.81,delivered
SHP-667042383,ORD-4929033,WH-009,Maersk,2025-12-27,2026-01-03,2026-01-04,41.04,delivered
SHP-841634160,ORD-3778998,WH-007,CEVA,2025-09-18,2025-09-28,2025-09-27,26.84,in_transit
SHP-216456952,ORD-2641087,WH-005,Maersk,2025-06-16,2025-06-26,2025-06-26,32.09,returned
SHP-791979413,ORD-8840431,WH-014,Maersk,2024-01-17,2024-01-19,2024-01-18,28.68,delivered
SHP-513466303,ORD-2444632,WH-016,USPS,2024-08-05,10/08/2024,2024-08-10,35.83,delivered
SHP-975499590,ORD-3846378,WH-004,DHL,2024-05-25,2024-05-30,2024-06-02,19.4,delivered
SHP-631264401,ORD-7209198,WH-010,DB Schenker,2025-05-02,2025-05-12,2025-05-13,11.77,delivered
SHP-135505693,ORD-6840243,WH-011,Maersk,2024-10-31,2024-11-10,2024-11-10,6.74,label_created
SHP-389909149,ORD-5943893,WH-003,UPS,2025-10-25,2025-10-27,2025-10-27,24.72,delivered
SHP-470043608,ORD-4294393,,UPS,2024-12-16,2024-12-18,2024-12-18,44.13,delivered
SHP-112994328,ORD-5718567,WH-014,USPS,2024-02-13,2024-02-20,2024-02-19,18.82,delivered
SHP-944605385,ORD-6941461,WH-011,DHL,2024-10-17,2024-10-20,2024-10-20,14.23,label_created
SHP-549667415,ORD2252393,,DHL,2025-09-18,2025-09-21,2025-09-21,44.89,in_transit
SHP-702567227,ORD-1251229,WH-003,USPS,2024-02-13,2024-02-18,2024-02-18,10.43,label_created
SHP-691041838,ORD-6146865,WH-001,CEVA,2025-12-17,2025-12-20,2025-12-20,8.18,delivered
SHP-215411349,ORD-5873082,,DHL,2025-11-01,2025-11-03,2025-11-03,42.94,in_transit
SHP-453166346,ORD-9090682,WH-004,Maersk,2024-11-23,2024-11-28,2024-11-28,35.44,delivered
SHP-542844665,ORD-8938826,WH-010,UPS,2025-05-08,2025-05-18,2025-05-18,23.73,delivered
SHP-936095829,ORD-6337744,WH-006,DHL,2024-10-31,2024-11-02,2024-11-02,37.6,delivered
SHP-900848030,ORD-3928344,WH-003,FedEx,2025-09-05,2025-09-15,2025-09-15,37.14,delivered
SHP-208839539,ORD-5471508,WH-011,DB Schenker,2024-09-26,2024-09-28,2024-09-28,7.68,delivered
SHP-865432159,ORD-3045583,WH-012,UPS,2024-03-08,2024-03-15,2024-03-14,34.4,label_created
SHP-869736110,ORD-7977431,WH-009,FedEx,2024-09-02,2024-09-05,2024-09-06,32.92,delivered
SHP-452151631,ORD-7208339,WH-009,FedEx,2024-03-03,2024-03-05,2024-03-06,46.48,delivered
SHP-255459246,ORD-6701675,WH-008,DHL,2025-10-23,2025-10-26,2025-10-25,46.6,delivered
SHP-223032191,ORD-5251269,WH-009,CEVA,2024-12-17,2024-12-27,2024-12-27,21.87,label_created
SHP-253607707,ORD-8506214,WH-006,FedEx,2024-02-16,2024-02-18,2024-02-19,30.77,delivered
SHP-375179573,ORD-1137769,,Maersk,2024-12-27,2024-12-29,2024-12-28,11.94,delivered
SHP-587285703,ORD-3301137,WH-011,USPS,2024-02-03,2024-02-08,2024-02-08,8.79,delivered
SHP-970612355,ORD-7900028,WH-011,Maersk,2024-05-20,2024-05-30,2024-06-01,24.18,delivered
SHP-226946049,ORD-5903213,WH-004,CEVA,2025-07-30,2025-08-09,2025-08-09,34.98,in_transit
SHP-494071224,ORD-6550633,WH-008,UPS,2024-01-25,2024-01-28,2024-01-28,29.85,delivered
SHP-342665482,ORD5008345,WH-007,USPS,2024-01-20,25/01/2024,2024-01-25,24.05,in_transit
SHP-660966978,ORD-4599709,WH-009,DHL,2025-12-24,2025-12-27,2025-12-27,40.36,label_created
SHP-790567809,ORD-3566898,WH-003,CEVA,2024-02-17,2024-02-19,2024-02-20,39.37,delivered
SHP-974686805,ORD-1759793,WH-012,FedEx,2024-08-15,2024-08-22,2024-08-23,36.74,delivered
SHP-568278435,ORD-4487516,WH-006,DB Schenker,2025-06-03,2025-06-05,2025-06-04,9.24,in_transit
SHP-985164429,ORD-9718016,WH-011,UPS,2025-08-03,2025-08-06,2025-08-05,39.45,delivered
SHP-696752954,ORD-2794874,,USPS,2025-04-23,2025-04-25,2025-04-25,44.62,delivered
SHP-539414855,ORD-8355633,WH-013,FedEx,2025-01-01,2025-01-06,2025-01-06,8.5,delivered
SHP-641685731,ORD-6086684,WH-003,FedEx,2024-12-12,2024-12-15,2024-12-14,22.87,delivered
SHP-751341449,ORD-8781689,WH-001,DB Schenker,2024-12-26,2024-12-31,2024-12-31,47.51,delivered
SHP-560600311,ORD-5013654,WH-011,DHL,2024-11-04,2024-11-09,2024-11-09,31.17,delivered
SHP-453917483,ORD-6918153,WH-008,Maersk,2025-11-14,2025-11-16,2025-11-16,27.57,delivered
SHP-268274087,ORD-9095132,WH-009,FedEx,2025-11-08,2025-11-18,2025-11-19,13.45,returned
SHP-955332271,ORD-1289681,WH-003,Maersk,2024-02-20,2024-02-27,2024-02-27,29.75,returned
SHP-565822088,ORD-8647953,WH-001,DB Schenker,2024-05-19,2024-05-26,2024-05-27,24.44,delivered
SHP-966625772,ORD-8692001,WH-006,DB Schenker,2024-03-25,2024-03-30,2024-03-30,11.35,delivered
SHP-457577926,ORD-6106868,WH-014,CEVA,2024-04-23,26/04/2024,2024-04-26,25.5,exception
SHP-545087795,ORD-6310208,WH-009,Maersk,2025-08-24,2025-08-29,,12.9,in_transit
SHP-388971466,ORD-5796902,WH-009,USPS,2025-07-19,2025-07-22,2025-07-21,36.69,delivered
SHP-573747944,ORD-6406586,WH-014,USPS,2024-03-12,2024-03-22,2024-03-23,46.89,delivered
SHP-389063480,ORD-5100763,WH-014,DHL,2025-08-07,2025-08-14,2025-08-13,25.72,exception
SHP-892202197,ORD-2909214,WH-011,DB Schenker,2024-07-01,2024-07-08,2024-07-08,32.56,in_transit
SHP-806557883,ORD-5809617,WH-006,Maersk,2024-04-05,2024-04-07,2024-04-08,24.1,delivered
SHP-810984813,ORD-4074167,WH-001,USPS,2025-04-25,2025-04-30,2025-04-30,11.82,label_created
SHP-883894043,ORD-9964259,WH-014,USPS,2025-10-12,14/10/2025,2025-10-21,46.76,delivered
SHP-936396656,ORD-2324950,WH-011,FedEx,2024-02-04,2024-02-07,2024-02-07,11.44,delivered
SHP-572997331,ORD-3090748,,UPS,2025-12-30,2026-01-06,2026-01-05,10.69,delivered
SHP-938492213,ORD-5650172,WH-005,USPS,2025-12-20,2025-12-23,,25.29,label_created
SHP-863802843,ORD-2994604,WH-009,DHL,2025-12-26,2025-12-31,2025-12-30,33.67,delivered
SHP-750195256,ORD-6983634,WH-001,CEVA,2024-11-15,2024-11-20,2024-11-20,20.91,label_created
SHP-918969000,ORD-4383590,WH-011,UPS,2024-09-05,2024-09-10,2024-09-10,14.09,
SHP-785201082,ORD-2868169,WH-015,DB Schenker,2025-05-08,2025-05-10,2025-05-10,40.4,exception
SHP-860416224,ORD-2984269,WH-007,FedEx,2024-11-13,2024-11-18,2024-11-17,21.25,delivered
SHP-163797538,ORD-2777550,WH-009,UPS,2025-07-04,2025-07-07,2025-07-09,14.16,delivered
SHP-214836031,ORD4962115,WH-005,UPS,2024-05-17,2024-05-27,2024-05-27,21.33,
SHP-843158849,ORD-4239111,WH-009,USPS,2025-05-30,2025-06-01,2025-06-01,15.01,label_created
SHP-905365969,ORD-7321285,WH-006,CEVA,2025-09-11,2025-09-13,2025-09-13,27.82,delivered
SHP-313009410,ORD-7658761,WH-016,USPS,2024-07-03,2024-07-06,2024-07-05,34.07,delivered
SHP-456684369,ORD-3710810,,Maersk,2024-08-27,29/08/2024,2024-08-29,39.58,delivered
SHP-461899325,ORD-2844893,WH-013,DB Schenker,2025-10-07,2025-10-17,2025-10-18,15.56,in_transit
SHP-882573263,ORD-7133384,,USPS,2025-04-18,2025-04-21,2025-04-20,13.01,delivered
SHP-429318216,ORD-8409693,WH-016,CEVA,2024-02-03,2024-02-10,2024-02-09,6.82,exception
SHP-389094419,ORD-1588556,WH-007,USPS,2025-06-27,2025-07-07,2025-07-14,15.58,delivered
SHP-233002406,ORD-3760763,WH-010,DB Schenker,2024-08-19,2024-08-21,2024-08-22,7.0,delivered
SHP-377154684,ORD-2916499,WH-004,UPS,2025-03-04,2025-03-11,2025-03-11,20.51,in_transit
SHP-185372416,ORD-4604479,WH-005,FedEx,2025-03-20,2025-03-30,,12.12,in_transit
SHP-741571049,ORD-9190112,WH-013,Maersk,2024-11-10,2024-11-12,2024-11-12,30.36,in_transit
SHP-375809653,ORD-8838713,WH-005,DHL,2025-07-01,2025-07-06,2025-07-05,22.12,delivered
SHP-111541467,ORD-1969988,,USPS,2025-05-22,2025-05-24,2025-05-24,9.93,returned
SHP-359066608,ORD-4208370,WH-008,DHL,2024-04-10,2024-04-15,2024-04-14,22.79,in_transit
SHP-711108366,ORD-6810185,WH-001,DHL,2025-11-29,2025-12-06,2025-12-06,14.79,delivered
SHP-872000803,ORD-7482884,WH-010,CEVA,2025-05-15,2025-05-22,2025-05-25,34.57,delivered
SHP-928089994,ORD-5120739,WH-011,FedEx,2024-07-31,2024-08-03,2024-08-03,21.31,exception
SHP-662854283,ORD-4893294,WH-002,CEVA,2025-03-13,2025-03-16,2025-03-16,12.18,exception
SHP-990933459,ORD-9462490,WH-002,FedEx,2024-06-07,2024-06-17,2024-06-24,20.68,in_transit
SHP-268050404,ORD-3808140,WH-013,FedEx,2024-09-21,2024-10-01,2024-10-01,15.42,delivered
SHP-256865675,ORD-1057449,WH-008,Maersk,2025-11-28,2025-11-30,2025-12-01,39.42,in_transit
SHP-586625932,ORD-3388341,WH-013,USPS,2024-07-03,2024-07-08,2024-07-08,47.3,exception
SHP-269309762,ORD-3780112,WH-004,USPS,2025-11-27,2025-12-02,2025-12-01,7.07,in_transit
SHP-857076995,ORD-8585954,WH-007,CEVA,2024-04-11,2024-04-18,2024-04-19,34.98,delivered
SHP-951038214,ORD-6614335,WH-015,UPS,2024-12-24,2025-01-03,2025-01-03,17.09,delivered
SHP-240440901,ORD-6462942,WH-005,UPS,2025-05-20,2025-05-30,2025-06-01,8.79,delivered
SHP-937101021,ORD-1163195,WH-008,USPS,2024-05-29,2024-06-08,2024-06-11,6.6,delivered
SHP-407545445,ORD-1206723,,UPS,2024-10-16,2024-10-21,2024-10-24,43.0,delivered
SHP-425813322,ORD-7759049,WH-011,USPS,2025-10-15,2025-10-22,2025-10-22,20.85,delivered
SHP-274885360,ORD-6784943,WH-015,UPS,2024-09-04,2024-09-14,2024-09-14,47.77,delivered
SHP-280231248,ORD-3685201,WH-014,DB Schenker,2024-02-08,2024-02-11,2024-02-10,24.58,in_transit
SHP-624091578,ORD-9154174,WH-005,DHL,2024-01-06,2024-01-13,2024-01-13,13.88,delivered
SHP-449593255,ORD-3140287,,DB Schenker,2024-05-15,2024-05-17,2024-05-17,38.64,delivered
SHP-161695739,ORD-1164663,,CEVA,2025-08-16,2025-08-19,2025-08-18,44.91,delivered
SHP-996227404,ORD-7668761,WH-014,USPS,2025-07-15,2025-07-18,2025-07-19,40.26,in_transit
SHP-707585907,ORD-4568178,WH-015,CEVA,2025-03-07,2025-03-09,2025-03-10,37.3,delivered
SHP-332833306,ORD-7471953,WH-002,FedEx,2024-02-21,2024-02-24,2024-02-24,20.06,in_transit
SHP-705547898,ORD-6920126,WH-006,DB Schenker,2024-09-21,2024-10-01,2024-10-01,8.71,delivered
SHP-202013689,ORD-8747363,WH-007,UPS,2025-04-18,2025-04-20,2025-04-20,14.45,label_created
SHP-595741102,ORD-7653107,WH-007,Maersk,2025-08-22,2025-08-25,2025-08-25,24.77,
SHP-192770133,ORD-5564963,WH-006,FedEx,2024-03-30,06/04/2024,2024-04-07,46.16,delivered
SHP-758878437,ORD-2811240,WH-002,Maersk,2024-06-02,2024-06-12,2024-06-11,36.36,label_created
SHP-396426915,ORD-7459020,WH-011,Maersk,2025-07-15,2025-07-18,2025-07-18,40.79,label_created
SHP-654916281,ORD-6343418,WH-011,DHL,2025-04-14,2025-04-21,2025-04-21,17.65,delivered
SHP-810044661,ORD-2406470,WH-002,FedEx,2024-11-13,2024-11-23,2024-11-23,34.72,exception
SHP-531105451,ORD-4796423,WH-002,CEVA,2024-09-01,2024-09-11,2024-09-12,42.22,in_transit
SHP-998729387,ORD-7076419,,FedEx,2025-06-02,2025-06-04,2025-06-04,26.14,delivered
SHP-350819515,ORD-9644415,WH-013,UPS,2024-01-30,2024-02-01,2024-02-01,24.06,delivered
SHP-295656519,ORD-9291519,,DHL,2024-02-10,2024-02-17,2024-02-18,36.21,delivered
SHP-159232971,ORD-3710964,WH-006,CEVA,2025-02-08,2025-02-15,2025-02-15,29.52,delivered
SHP-734606364,ORD-6179653,WH-016,UPS,2024-10-28,2024-10-30,2024-10-31,47.71,in_transit
SHP-588124369,ORD-2824378,WH-012,USPS,2025-09-15,2025-09-18,,23.85,label_created
