"date","product_type","telemetry_rows","avg_disconnects","crash_rate","avg_temp_c","claims","approved_claims","claim_rate_per_1k_orders"
2024-02-23,Portable PA,7,0.000,0.0000,26.86,66,56,203.70
2024-10-16,Headphones,150,0.429,0.0068,32.51,380,302,241.73
2024-02-24,Speakers,4,0.000,0.0000,31.28,230,182,257.85
2024-09-05,Earbuds,22,0.650,0.0000,30.34,358,282,246.05
2024-01-25,Portable PA,12,0.083,0.0000,30.91,66,56,203.70
2024-10-04,Headphones,165,0.304,0.0189,31.47,380,302,241.73
2024-12-30,Earbuds,19,0.375,0.0000,33.28,358,282,246.05
2024-04-14,Aviation Headsets,5,0.200,0.0000,28.62,60,45,333.33
2024-11-21,Headphones,174,0.465,0.0117,32.06,380,302,241.73
2025-06-19,Portable PA,3,0.000,0.0000,35.67,66,56,203.70
2025-12-14,Portable PA,3,0.333,0.0000,39.20,66,56,203.70
2025-06-19,Home Theater,11,0.100,0.0000,34.68,146,111,253.47
2024-12-10,Speakers,6,0.200,0.0000,31.18,230,182,257.85
2024-10-12,Home Theater,10,0.100,0.0000,32.02,146,111,253.47
2024-01-03,Aviation Headsets,1,0.000,0.0000,35.30,60,45,333.33
2024-06-19,Aviation Headsets,1,,0.0000,39.40,60,45,333.33
2025-08-08,Speakers,7,0.143,0.0000,32.40,230,182,257.85
2024-09-13,Home Theater,7,0.143,0.0000,30.76,146,111,253.47
2024-03-06,Aviation Headsets,1,0.000,0.0000,30.50,60,45,333.33
2025-02-13,Speakers,5,0.800,0.0000,33.42,230,182,257.85
2025-05-18,Earbuds,27,0.208,0.0000,29.64,358,282,246.05
2024-09-04,Speakers,7,0.333,0.1429,29.29,230,182,257.85
2025-11-09,Portable PA,2,0.000,0.0000,33.10,66,56,203.70
2025-06-27,Home Theater,11,0.000,0.0000,31.32,146,111,253.47
2025-06-20,Portable PA,6,0.200,0.0000,34.50,66,56,203.70
2024-12-07,Earbuds,20,0.350,0.0000,30.16,358,282,246.05
2025-11-25,Headphones,160,0.360,0.0064,31.76,380,302,241.73
2025-07-04,Earbuds,29,0.536,0.0370,33.58,358,282,246.05
2024-07-26,Earbuds,19,0.176,0.0526,32.54,358,282,246.05
2024-12-14,Headphones,159,0.445,0.0000,30.99,380,302,241.73
2024-03-23,Portable PA,10,0.222,0.0000,30.73,66,56,203.70
2024-12-15,Earbuds,18,0.467,0.0000,30.42,358,282,246.05
2024-09-14,Headphones,146,0.427,0.0138,31.31,380,302,241.73
2025-08-02,Home Theater,7,0.143,0.1667,32.70,146,111,253.47
2024-01-02,Portable PA,5,0.400,0.0000,26.38,66,56,203.70
2024-03-23,Aviation Headsets,4,0.000,0.0000,32.10,60,45,333.33
2025-02-08,Portable PA,5,0.250,0.0000,38.46,66,56,203.70
2025-01-17,Earbuds,21,0.650,0.0000,32.75,358,282,246.05
2025-11-02,Portable PA,7,0.143,0.0000,31.20,66,56,203.70
2024-03-12,Home Theater,6,0.000,0.1667,30.68,146,111,253.47
2025-01-14,Home Theater,17,0.063,0.0000,33.40,146,111,253.47
2024-01-23,Aviation Headsets,3,0.000,0.0000,27.13,60,45,333.33
2024-03-02,Home Theater,14,0.154,0.0000,31.49,146,111,253.47
2025-09-02,Speakers,5,0.250,0.0000,32.28,230,182,257.85
2025-03-25,Headphones,158,0.436,0.0128,31.93,380,302,241.73
2024-05-08,Headphones,145,0.400,0.0141,31.75,380,302,241.73
2025-05-12,Speakers,10,0.375,0.0000,32.52,230,182,257.85
2025-06-02,Headphones,159,0.469,0.0000,31.71,380,302,241.73
2025-06-15,Headphones,170,0.355,0.0060,32.69,380,302,241.73
2025-12-08,Speakers,8,0.625,0.1250,27.33,230,182,257.85
2025-03-16,Portable PA,6,0.000,0.0000,28.57,66,56,203.70
2024-01-27,Aviation Headsets,3,0.667,0.0000,30.83,60,45,333.33
2025-10-04,Portable PA,8,0.429,0.0000,29.19,66,56,203.70
2024-10-16,Aviation Headsets,4,0.000,0.0000,39.38,60,45,333.33
2024-12-06,Speakers,5,0.400,0.0000,34.92,230,182,257.85
2024-08-15,Speakers,7,0.667,0.0000,30.10,230,182,257.85
2024-08-22,Earbuds,23,0.286,0.0000,32.04,358,282,246.05
2024-02-29,Portable PA,5,0.000,0.0000,29.42,66,56,203.70
2025-04-14,Aviation Headsets,2,0.500,0.0000,47.45,60,45,333.33
2024-04-16,Earbuds,12,0.273,0.0000,33.16,358,282,246.05
2024-08-16,Home Theater,7,0.200,0.0000,28.07,146,111,253.47
2025-06-24,Earbuds,18,0.533,0.0000,31.11,358,282,246.05
2025-11-23,Headphones,170,0.408,0.0060,31.86,380,302,241.73
2025-07-10,Headphones,149,0.511,0.0270,32.18,380,302,241.73
2024-07-24,Earbuds,14,0.143,0.0000,32.34,358,282,246.05
2025-05-07,Headphones,153,0.511,0.0066,32.16,380,302,241.73
2024-12-11,Aviation Headsets,4,0.000,0.0000,30.28,60,45,333.33
2024-01-06,Speakers,3,0.000,0.0000,33.40,230,182,257.85
2024-03-11,Aviation Headsets,1,1.000,0.0000,32.70,60,45,333.33
2025-01-16,Earbuds,20,0.389,0.0000,33.29,358,282,246.05
2024-10-14,Portable PA,9,0.250,0.0000,36.73,66,56,203.70
2024-12-19,Aviation Headsets,1,0.000,0.0000,34.40,60,45,333.33
2025-04-15,Headphones,181,0.465,0.0056,31.33,380,302,241.73
2024-02-25,Portable PA,2,0.000,0.0000,31.25,66,56,203.70
2025-09-09,Speakers,2,0.000,0.0000,29.60,230,182,257.85
2025-01-29,Speakers,5,0.400,0.0000,30.70,230,182,257.85
2025-05-29,Home Theater,9,0.000,0.0000,34.18,146,111,253.47
2025-07-30,Aviation Headsets,1,0.000,0.0000,34.60,60,45,333.33
2024-09-26,Portable PA,2,0.500,0.0000,30.15,66,56,203.70
2025-02-22,Portable PA,4,0.000,0.0000,29.03,66,56,203.70
2024-03-25,Aviation Headsets,3,0.000,0.0000,36.20,60,45,333.33
2024-01-13,Portable PA,3,0.333,0.0000,21.63,66,56,203.70
2025-12-15,Home Theater,12,0.364,0.0000,31.26,146,111,253.47
2025-10-25,Headphones,159,0.391,0.0064,31.61,380,302,241.73
2025-07-21,Speakers,6,0.000,0.0000,30.32,230,182,257.85
2024-06-09,Headphones,148,0.379,0.0276,32.07,380,302,241.73
2024-02-16,Home Theater,10,0.200,0.0000,27.60,146,111,253.47
2025-12-12,Speakers,9,0.143,0.0000,31.54,230,182,257.85
2025-04-03,Earbuds,22,0.762,0.0000,30.73,358,282,246.05
2024-04-27,Speakers,5,0.750,0.0000,31.72,230,182,257.85
2024-06-01,Aviation Headsets,3,0.333,0.0000,39.10,60,45,333.33
2025-08-15,Earbuds,19,0.125,0.0000,31.53,358,282,246.05
2025-09-01,Aviation Headsets,3,0.000,0.0000,28.07,60,45,333.33
2025-02-18,Speakers,2,0.000,0.0000,34.30,230,182,257.85
2024-09-28,Aviation Headsets,4,0.000,0.3333,30.55,60,45,333.33
2025-03-29,Earbuds,12,0.273,0.0833,34.08,358,282,246.05
2025-11-16,Home Theater,9,0.111,0.1111,33.53,146,111,253.47
2024-10-23,Portable PA,7,0.167,0.0000,33.83,66,56,203.70
2024-04-25,Aviation Headsets,4,0.500,0.0000,31.30,60,45,333.33
2025-07-10,Portable PA,10,0.000,0.0000,30.36,66,56,203.70
2025-05-01,Home Theater,8,0.375,0.0000,29.34,146,111,253.47
2025-07-20,Earbuds,29,0.333,0.0000,31.18,358,282,246.05
2024-11-16,Speakers,3,0.000,0.0000,29.73,230,182,257.85
2024-11-30,Speakers,3,0.500,0.0000,32.83,230,182,257.85
2025-02-21,Speakers,8,0.125,0.0000,33.60,230,182,257.85
2024-12-09,Speakers,3,0.333,0.0000,30.87,230,182,257.85
2024-07-05,Portable PA,7,0.143,0.0000,33.59,66,56,203.70
2024-09-24,Aviation Headsets,2,0.000,0.0000,28.90,60,45,333.33
2024-05-26,Aviation Headsets,4,0.000,0.0000,31.65,60,45,333.33
2025-08-07,Home Theater,6,0.200,0.0000,30.22,146,111,253.47
2025-03-10,Aviation Headsets,5,0.400,0.2000,32.16,60,45,333.33
2024-10-04,Speakers,7,0.400,0.0000,31.69,230,182,257.85
2025-01-24,Earbuds,18,0.429,0.0000,29.92,358,282,246.05
2024-04-13,Speakers,4,0.000,0.0000,25.53,230,182,257.85
2025-02-15,Portable PA,3,0.000,0.0000,36.97,66,56,203.70
2025-06-04,Home Theater,15,0.214,0.0000,34.44,146,111,253.47
2024-04-10,Earbuds,16,0.286,0.0625,33.35,358,282,246.05
2024-09-04,Earbuds,17,0.750,0.0000,30.18,358,282,246.05
2025-07-15,Earbuds,17,0.357,0.0000,31.20,358,282,246.05
2025-06-22,Home Theater,11,0.111,0.0000,32.61,146,111,253.47
2025-05-16,Speakers,4,0.250,0.0000,31.38,230,182,257.85
2024-08-25,Earbuds,15,0.500,0.0000,29.99,358,282,246.05
2025-03-23,Headphones,176,0.452,0.0172,32.52,380,302,241.73
2024-07-10,Speakers,5,0.750,0.0000,34.22,230,182,257.85
2025-12-30,Portable PA,8,0.125,0.0000,30.21,66,56,203.70
2024-09-19,Home Theater,9,0.250,0.0000,27.60,146,111,253.47
2024-02-06,Home Theater,12,0.182,0.0000,32.14,146,111,253.47
2024-05-14,Speakers,6,0.833,0.0000,28.18,230,182,257.85
2025-10-30,Aviation Headsets,1,0.000,0.0000,28.80,60,45,333.33
2025-06-07,Earbuds,23,0.429,0.0435,34.41,358,282,246.05
2025-03-01,Home Theater,6,0.200,0.0000,28.85,146,111,253.47
2025-04-25,Earbuds,17,0.471,0.0000,31.28,358,282,246.05
2025-11-25,Aviation Headsets,3,0.333,0.0000,32.60,60,45,333.33
2025-10-18,Headphones,175,0.424,0.0116,32.31,380,302,241.73
2025-11-15,Aviation Headsets,1,0.000,0.0000,32.20,60,45,333.33
2024-10-23,Home Theater,9,0.250,0.0000,31.91,146,111,253.47
2025-11-27,Speakers,9,0.444,0.0000,30.43,230,182,257.85
2025-06-23,Portable PA,8,0.167,0.0000,27.96,66,56,203.70
2024-05-21,Speakers,3,0.333,0.0000,30.20,230,182,257.85
2024-10-08,Home Theater,10,0.100,0.0000,34.90,146,111,253.47
2025-04-09,Headphones,150,0.543,0.0000,33.35,380,302,241.73
2024-07-20,Earbuds,18,0.250,0.0556,31.40,358,282,246.05
2025-10-07,Home Theater,8,0.000,0.0000,32.40,146,111,253.47
2025-01-18,Portable PA,6,0.500,0.0000,30.45,66,56,203.70
2025-07-02,Headphones,154,0.476,0.0196,32.68,380,302,241.73
2024-06-30,Home Theater,12,0.091,0.0000,32.62,146,111,253.47
2025-06-27,Aviation Headsets,1,1.000,0.0000,35.10,60,45,333.33
2025-10-07,Portable PA,11,0.091,0.0909,31.06,66,56,203.70
2025-08-17,Earbuds,18,0.313,0.0556,32.82,358,282,246.05
2024-09-29,Headphones,178,0.440,0.0112,32.02,380,302,241.73
2024-03-28,Speakers,1,2.000,0.0000,30.40,230,182,257.85
2025-08-18,Home Theater,10,0.333,0.0000,32.68,146,111,253.47
2025-02-17,Headphones,140,0.473,0.0073,32.51,380,302,241.73
2025-10-09,Aviation Headsets,3,0.333,0.0000,33.53,60,45,333.33
2025-01-28,Headphones,163,0.421,0.0186,31.02,380,302,241.73
2024-12-19,Home Theater,13,0.077,0.0769,30.37,146,111,253.47
2024-10-14,Earbuds,16,0.308,0.0625,32.85,358,282,246.05
2025-12-04,Home Theater,10,0.500,0.0000,36.96,146,111,253.47
2025-11-24,Portable PA,5,0.500,0.0000,35.08,66,56,203.70
2024-05-28,Aviation Headsets,2,0.500,0.0000,33.90,60,45,333.33
2025-08-28,Home Theater,9,0.375,0.0000,34.14,146,111,253.47
2025-09-06,Speakers,4,0.000,0.0000,35.73,230,182,257.85
2024-08-01,Speakers,9,0.143,0.1111,31.01,230,182,257.85
2024-05-23,Earbuds,19,0.684,0.0000,34.72,358,282,246.05
2025-01-20,Headphones,148,0.389,0.0205,32.23,380,302,241.73
2024-02-16,Speakers,3,1.667,0.0000,35.03,230,182,257.85
2025-01-25,Earbuds,23,0.500,0.0000,31.97,358,282,246.05
2025-07-04,Aviation Headsets,5,0.000,0.0000,32.38,60,45,333.33
2024-08-23,Headphones,170,0.386,0.0178,32.54,380,302,241.73
2024-11-25,Headphones,171,0.542,0.0059,32.50,380,302,241.73
2024-02-29,Speakers,4,0.667,0.0000,38.00,230,182,257.85
2024-05-07,Speakers,4,0.500,0.2500,37.18,230,182,257.85
2025-07-30,Speakers,7,0.333,0.0000,37.59,230,182,257.85
2025-04-12,Earbuds,22,0.190,0.0000,29.82,358,282,246.05
2025-11-15,Home Theater,10,0.222,0.0000,29.41,146,111,253.47
2025-07-27,Home Theater,8,0.286,0.0000,36.19,146,111,253.47
2024-09-16,Headphones,150,0.446,0.0204,31.81,380,302,241.73
2025-12-19,Portable PA,6,0.000,0.0000,26.18,66,56,203.70
2024-12-17,Headphones,152,0.359,0.0263,33.08,380,302,241.73
2024-03-21,Aviation Headsets,2,0.000,0.0000,29.95,60,45,333.33
2025-06-08,Earbuds,19,0.556,0.0000,29.55,358,282,246.05
2024-08-13,Portable PA,3,0.000,0.0000,29.07,66,56,203.70
2024-06-13,Earbuds,24,0.381,0.0455,30.59,358,282,246.05
2025-06-28,Home Theater,13,0.000,0.0769,34.73,146,111,253.47
2024-08-13,Aviation Headsets,1,0.000,0.0000,26.20,60,45,333.33
2025-09-01,Headphones,150,0.481,0.0000,32.12,380,302,241.73
2024-01-11,Home Theater,13,0.154,0.0000,30.86,146,111,253.47
2025-05-14,Aviation Headsets,5,0.200,0.0000,33.40,60,45,333.33
2024-07-08,Aviation Headsets,1,,0.0000,40.70,60,45,333.33
2024-08-26,Portable PA,7,0.167,0.1429,30.93,66,56,203.70
2025-07-05,Aviation Headsets,2,0.500,0.0000,24.40,60,45,333.33
2025-11-17,Headphones,146,0.474,0.0140,32.35,380,302,241.73
2024-01-04,Earbuds,17,0.214,0.0000,33.01,358,282,246.05
2025-07-30,Headphones,149,0.373,0.0203,31.39,380,302,241.73
2025-03-23,Portable PA,4,0.000,0.0000,36.73,66,56,203.70
2025-05-26,Speakers,3,0.333,0.0000,27.37,230,182,257.85
2025-06-09,Portable PA,9,0.000,0.0000,34.02,66,56,203.70
2025-02-09,Portable PA,4,0.000,0.0000,33.33,66,56,203.70
2025-12-18,Headphones,161,0.385,0.0256,32.15,380,302,241.73
2024-04-08,Home Theater,8,0.286,0.0000,32.98,146,111,253.47
2024-02-02,Aviation Headsets,3,0.000,0.0000,30.83,60,45,333.33
2024-12-14,Earbuds,18,0.571,0.0000,35.11,358,282,246.05
2024-09-25,Home Theater,12,0.000,0.0000,29.13,146,111,253.47
2024-12-09,Earbuds,31,0.700,0.0000,31.82,358,282,246.05
2025-09-23,Home Theater,16,0.214,0.0000,30.28,146,111,253.47
2024-05-07,Home Theater,5,0.000,0.2000,34.10,146,111,253.47
2024-10-08,Portable PA,1,0.000,0.0000,33.70,66,56,203.70
2024-12-11,Earbuds,18,0.556,0.0000,31.76,358,282,246.05
2024-10-29,Portable PA,6,0.000,0.0000,25.72,66,56,203.70
2024-02-08,Headphones,182,0.400,0.0112,31.39,380,302,241.73
2025-12-28,Headphones,160,0.462,0.0063,32.12,380,302,241.73
2024-04-21,Headphones,167,0.373,0.0061,31.85,380,302,241.73
2025-04-05,Headphones,138,0.348,0.0076,32.19,380,302,241.73
2024-01-19,Speakers,4,0.500,0.0000,30.23,230,182,257.85
2025-04-30,Home Theater,15,0.308,0.0000,30.71,146,111,253.47
2024-08-24,Headphones,158,0.340,0.0128,32.11,380,302,241.73
2025-01-12,Speakers,5,0.250,0.0000,33.46,230,182,257.85
2025-11-15,Speakers,6,0.167,0.0000,36.72,230,182,257.85
2024-05-26,Headphones,171,0.344,0.0119,31.91,380,302,241.73
2024-08-20,Headphones,172,0.426,0.0117,32.39,380,302,241.73
2025-03-20,Aviation Headsets,5,0.000,0.0000,31.60,60,45,333.33
2024-08-16,Aviation Headsets,3,0.333,0.0000,39.20,60,45,333.33
2025-12-16,Headphones,157,0.336,0.0325,32.12,380,302,241.73
2024-12-01,Home Theater,12,0.273,0.0000,28.42,146,111,253.47
2025-01-19,Headphones,145,0.419,0.0139,31.91,380,302,241.73
2025-03-03,Headphones,133,0.387,0.0075,31.87,380,302,241.73
2024-04-13,Portable PA,5,0.000,0.0000,31.56,66,56,203.70
2025-10-10,Aviation Headsets,3,0.000,0.0000,31.03,60,45,333.33
2024-03-18,Headphones,177,0.506,0.0171,32.71,380,302,241.73
2025-10-13,Aviation Headsets,2,0.500,0.0000,34.85,60,45,333.33
2024-11-19,Headphones,138,0.336,0.0073,32.74,380,302,241.73
2024-11-07,Earbuds,27,0.318,0.0370,33.07,358,282,246.05
2025-04-10,Aviation Headsets,3,0.667,0.0000,37.87,60,45,333.33
2025-04-29,Home Theater,15,0.231,0.0000,33.07,146,111,253.47
2025-06-26,Home Theater,9,0.000,0.2222,34.67,146,111,253.47
2025-08-02,Aviation Headsets,4,0.000,0.0000,32.60,60,45,333.33
2025-10-19,Headphones,185,0.354,0.0162,32.46,380,302,241.73
2025-04-12,Headphones,174,0.281,0.0059,32.17,380,302,241.73
2025-12-06,Portable PA,5,0.400,0.0000,30.46,66,56,203.70
2024-01-05,Portable PA,4,0.000,0.0000,29.70,66,56,203.70
2024-03-27,Aviation Headsets,1,0.000,0.0000,25.20,60,45,333.33
2025-11-24,Home Theater,6,0.000,0.0000,35.30,146,111,253.47
2024-08-30,Earbuds,18,0.750,0.0000,31.92,358,282,246.05
2025-12-22,Earbuds,25,0.364,0.0000,32.14,358,282,246.05
2024-05-28,Speakers,1,3.000,0.0000,36.00,230,182,257.85
2025-01-16,Portable PA,4,0.500,0.0000,29.80,66,56,203.70
2025-10-28,Aviation Headsets,2,0.000,0.0000,27.40,60,45,333.33
2024-08-19,Aviation Headsets,1,0.000,0.0000,28.10,60,45,333.33
2024-10-24,Home Theater,8,0.000,0.1250,33.26,146,111,253.47
2024-05-12,Headphones,169,0.414,0.0181,31.92,380,302,241.73
2024-11-08,Aviation Headsets,2,0.000,0.0000,26.60,60,45,333.33
2024-05-19,Aviation Headsets,3,0.333,0.0000,33.53,60,45,333.33
2024-10-19,Portable PA,8,0.000,0.1250,33.03,66,56,203.70
2024-04-20,Headphones,154,0.453,0.0068,31.94,380,302,241.73
2025-08-14,Portable PA,8,0.000,0.0000,32.10,66,56,203.70
2024-01-25,Aviation Headsets,4,0.333,0.0000,33.30,60,45,333.33
2024-08-12,Aviation Headsets,2,0.000,0.0000,33.85,60,45,333.33
2024-09-23,Speakers,3,0.000,0.0000,34.80,230,182,257.85
2024-05-06,Portable PA,3,0.667,0.0000,27.03,66,56,203.70
2025-11-14,Portable PA,5,0.000,0.2000,32.28,66,56,203.70
2025-10-31,Home Theater,8,0.000,0.0000,32.29,146,111,253.47
2025-10-22,Headphones,169,0.472,0.0060,32.36,380,302,241.73
2024-04-22,Speakers,7,0.333,0.0000,33.40,230,182,257.85
2025-05-10,Aviation Headsets,3,0.333,0.0000,34.43,60,45,333.33
2024-02-12,Aviation Headsets,3,0.000,0.0000,31.67,60,45,333.33
2025-01-14,Headphones,179,0.370,0.0058,32.50,380,302,241.73
2024-06-22,Earbuds,27,0.120,0.0000,32.34,358,282,246.05
2025-05-28,Headphones,163,0.480,0.0125,31.87,380,302,241.73
2024-09-26,Earbuds,22,0.368,0.0455,33.30,358,282,246.05
2024-06-27,Speakers,5,1.000,0.0000,30.04,230,182,257.85
2025-05-23,Home Theater,15,0.167,0.0000,31.65,146,111,253.47
2025-03-22,Home Theater,5,0.600,0.0000,29.66,146,111,253.47
2025-05-31,Home Theater,15,0.455,0.0000,33.61,146,111,253.47
2025-09-15,Earbuds,24,0.667,0.0000,27.39,358,282,246.05
2025-10-24,Aviation Headsets,1,0.000,0.0000,31.20,60,45,333.33
2024-11-13,Headphones,172,0.478,0.0301,31.43,380,302,241.73
2024-12-30,Portable PA,6,0.333,0.0000,30.80,66,56,203.70
2024-02-10,Aviation Headsets,4,0.250,0.0000,27.40,60,45,333.33
2025-11-27,Earbuds,16,0.467,0.0000,31.25,358,282,246.05
2025-08-13,Earbuds,17,0.467,0.0000,28.63,358,282,246.05
2024-05-02,Portable PA,5,0.400,0.0000,38.36,66,56,203.70
2025-05-31,Portable PA,6,0.167,0.0000,32.92,66,56,203.70
2025-12-10,Speakers,5,0.500,0.0000,27.88,230,182,257.85
2025-05-05,Portable PA,5,0.000,0.0000,35.80,66,56,203.70
2024-10-12,Earbuds,19,0.467,0.0000,32.00,358,282,246.05
2024-11-28,Portable PA,8,0.250,0.0000,28.06,66,56,203.70
2024-03-23,Home Theater,6,0.167,0.0000,31.18,146,111,253.47
2025-02-08,Speakers,4,0.250,0.0000,33.85,230,182,257.85
2025-06-02,Aviation Headsets,5,0.400,0.2000,29.46,60,45,333.33
2024-12-03,Home Theater,11,0.000,0.0000,33.20,146,111,253.47
2025-09-11,Speakers,4,0.000,0.0000,31.35,230,182,257.85
2024-07-09,Home Theater,8,0.250,0.0000,37.55,146,111,253.47
2024-11-19,Aviation Headsets,1,0.000,0.0000,33.50,60,45,333.33
2024-10-13,Portable PA,5,0.000,0.0000,28.74,66,56,203.70
2025-05-31,Earbuds,12,0.455,0.0833,34.03,358,282,246.05
2025-02-01,Aviation Headsets,4,0.000,0.0000,39.23,60,45,333.33
2024-02-25,Home Theater,13,0.077,0.0000,34.41,146,111,253.47
2025-02-05,Portable PA,7,0.000,0.0000,34.69,66,56,203.70
2025-05-12,Earbuds,27,0.269,0.0741,32.94,358,282,246.05
2024-07-02,Earbuds,19,0.556,0.0000,33.08,358,282,246.05
2025-04-24,Headphones,157,0.404,0.0196,32.17,380,302,241.73
2024-11-05,Aviation Headsets,2,0.000,0.0000,34.05,60,45,333.33
2024-01-06,Portable PA,6,0.333,0.0000,30.50,66,56,203.70
2025-08-10,Headphones,186,0.351,0.0219,32.58,380,302,241.73
2024-11-09,Earbuds,17,0.357,0.0000,33.36,358,282,246.05
2024-06-16,Home Theater,7,0.000,0.0000,32.81,146,111,253.47
2024-07-22,Headphones,164,0.383,0.0061,32.09,380,302,241.73
2025-03-31,Headphones,166,0.377,0.0124,32.29,380,302,241.73
2024-12-28,Portable PA,6,0.333,0.0000,26.30,66,56,203.70
2024-03-21,Earbuds,25,0.550,0.0400,34.21,358,282,246.05
2025-12-25,Headphones,163,0.514,0.0124,31.61,380,302,241.73
2024-11-03,Earbuds,20,0.600,0.0000,34.31,358,282,246.05
2025-06-08,Home Theater,10,0.100,0.0000,34.41,146,111,253.47
2024-05-15,Earbuds,26,0.300,0.0000,31.29,358,282,246.05
2025-04-19,Earbuds,26,0.520,0.0000,33.08,358,282,246.05
2024-01-18,Home Theater,11,0.273,0.0000,30.31,146,111,253.47
2024-10-28,Speakers,7,0.667,0.0000,30.86,230,182,257.85
2025-02-27,Home Theater,8,0.167,0.0000,27.58,146,111,253.47
2025-12-04,Earbuds,22,0.500,0.0000,31.07,358,282,246.05
2024-05-11,Aviation Headsets,1,0.000,0.0000,28.70,60,45,333.33
2025-06-10,Headphones,160,0.380,0.0189,31.35,380,302,241.73
2025-11-03,Portable PA,2,0.000,0.0000,23.25,66,56,203.70
2024-01-19,Earbuds,21,0.500,0.0000,33.75,358,282,246.05
2024-09-10,Portable PA,6,0.000,0.1667,25.67,66,56,203.70
2025-06-16,Home Theater,9,0.222,0.0000,33.34,146,111,253.47
2025-06-09,Earbuds,15,0.417,0.0667,32.99,358,282,246.05
2024-04-22,Portable PA,7,0.000,0.0000,33.80,66,56,203.70
2025-12-11,Earbuds,12,0.727,0.0000,34.48,358,282,246.05
2024-08-09,Headphones,160,0.438,0.0189,32.07,380,302,241.73
2024-12-28,Home Theater,5,0.000,0.0000,34.86,146,111,253.47
2025-09-28,Speakers,7,0.571,0.0000,32.59,230,182,257.85
2025-11-09,Aviation Headsets,3,0.333,0.0000,35.50,60,45,333.33
2024-12-30,Speakers,7,0.167,0.0000,33.87,230,182,257.85
2025-05-16,Headphones,159,0.415,0.0192,32.89,380,302,241.73
2025-09-01,Home Theater,8,0.375,0.0000,34.16,146,111,253.47
2025-07-20,Portable PA,3,0.000,0.0000,25.90,66,56,203.70
2024-10-10,Aviation Headsets,5,0.400,0.0000,33.52,60,45,333.33
2025-01-04,Portable PA,8,0.286,0.0000,32.39,66,56,203.70
2025-01-12,Portable PA,1,0.000,0.0000,41.70,66,56,203.70
2025-12-18,Earbuds,19,0.579,0.0000,32.11,358,282,246.05
2024-11-27,Speakers,6,0.000,0.0000,30.02,230,182,257.85
2025-07-03,Aviation Headsets,2,0.000,0.0000,26.40,60,45,333.33
2024-09-10,Speakers,6,0.333,0.0000,30.60,230,182,257.85
2025-06-10,Earbuds,17,0.308,0.0000,32.91,358,282,246.05
2024-04-18,Earbuds,21,0.476,0.0000,28.67,358,282,246.05
2024-06-12,Headphones,156,0.542,0.0065,32.22,380,302,241.73
2024-03-23,Headphones,167,0.349,0.0060,32.88,380,302,241.73
2025-09-25,Home Theater,9,0.125,0.0000,33.79,146,111,253.47
2025-03-27,Headphones,158,0.420,0.0064,31.79,380,302,241.73
2025-07-26,Earbuds,25,0.682,0.0000,33.22,358,282,246.05
2024-04-24,Home Theater,9,0.000,0.0000,30.74,146,111,253.47
2024-12-08,Home Theater,9,0.000,0.0000,31.17,146,111,253.47
2024-06-10,Earbuds,18,0.389,0.0000,33.96,358,282,246.05
2024-06-27,Portable PA,5,0.000,0.0000,33.62,66,56,203.70
2025-05-15,Aviation Headsets,2,0.000,0.5000,31.30,60,45,333.33
2025-05-20,Speakers,4,0.250,0.0000,32.63,230,182,257.85
2025-01-20,Speakers,3,1.667,0.0000,30.57,230,182,257.85
2025-01-21,Portable PA,2,0.500,0.0000,38.95,66,56,203.70
2025-05-11,Earbuds,21,0.412,0.0500,30.41,358,282,246.05
2024-01-14,Headphones,141,0.515,0.0290,31.57,380,302,241.73
2024-11-04,Speakers,6,0.000,0.0000,30.72,230,182,257.85
2024-12-05,Home Theater,9,0.111,0.0000,35.31,146,111,253.47
2024-11-30,Earbuds,19,0.556,0.0000,31.82,358,282,246.05
2025-10-04,Aviation Headsets,4,0.250,0.0000,34.13,60,45,333.33
2024-01-15,Earbuds,18,0.471,0.0000,31.29,358,282,246.05
2025-04-14,Home Theater,8,0.000,0.0000,30.28,146,111,253.47
2025-01-18,Speakers,9,0.375,0.0000,31.70,230,182,257.85
2024-05-31,Aviation Headsets,2,0.000,0.0000,30.80,60,45,333.33
